Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,CPU,Memory,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
13,run,10000,true,uniform,READ,84.2,18.1,2,133728313,41118721,40124668,12697106,1300547,12584636,0,0,0,689,46890,769160455,567503140,6748187486,12025778331,1205572609,173659266,25181729789156,29788975780,3978564552,80984097,1,0,0,0,0,12395,8067.769261799112,100000,118.75751,48,30831,172,344,100000
13,reference,10000,true,uniform,READ,0.8,18.1,1,3997183,1642224,1334066,10119,1,0,0,0,0,689,46890,769160507,567503140,6748187486,12025778331,1205572609,173659266,25181729789156,29788975780,3978564552,80984097,1,0,0,0,0,4019,24881.81139586962,100000,35.13107,24,12975,50,85,100000
13,clean-run,10000,true,uniform,READ,0.8,19.6,117,3365515,1150023,1138707,111493,1,0,0,4,385024,689,46891,769398173,567503140,6748187487,12025799043,1205606717,173659352,25181898011097,29789203275,3978565544,80994823,1,0,0,0,0,10874,9196.247930844216,100000,103.76837,48,35295,146,316,100000
13,avg-run,10000,true,uniform,READ,0.8,19.6,119,7925087,2578192,2526476,211493,5,0,0,4,385024,689,46891,769398173,567503140,6748187487,12025819373,1205606717,173659352,25182054717293,29789414026,3978565650,80994823,1,0,0,0,0,10074,9926.543577526305,100000,95.64748,70,14015,117,194,100000
14,extend,10000,true,zipfian,EXTEND,41.6,20.4,2,145720498,45418767,44370702,14676319,1400580,14559327,0,0,0,689,46901,770485929,567503140,6748247590,12025841109,1205762837,173659516,25187658706273,29796575937,3979291685,80994823,0,0,0,0,1,201655,495.896456819816,100000,2008.1093,384,78335,8059,13503,100000
14,run,10000,true,uniform,READ,83.4,20.8,2,150734888,46740022,45669941,14676712,1400591,14559719,0,0,0,689,46902,770541628,567503140,6748247592,12025841110,1205780844,173659518,25187845704861,29797444661,3979703949,81004596,1,0,0,0,0,13328,7503.001200480192,100000,128.28292,66,29775,186,389,100000
14,reference,10000,true,uniform,READ,0.9,20.8,1,4301439,1768565,1436533,10119,1,0,0,0,0,689,46902,770541681,567503140,6748247592,12025841110,1205780844,173659518,25187845704861,29797444661,3979703949,81004596,1,0,0,0,0,4106,24354.603019970775,100000,35.95012,24,11023,52,86,100000
14,clean-run,10000,true,uniform,READ,0.9,20.8,117,3430065,1194122,1182806,116143,1,0,0,4,385024,689,46903,770798337,567503140,6748247593,12025863258,1205816190,173659531,25188025058178,29797682958,3979704938,81014501,1,0,0,0,0,11398,8773.469029654325,100000,108.58431,52,31903,153,353,100000
14,avg-run,10000,true,uniform,READ,0.9,20.8,119,8002763,2631623,2579907,216143,5,0,0,4,385024,689,46903,770798337,567503140,6748247593,12025884088,1205816190,173659531,25188191701765,29797893314,3979704940,81014501,1,0,0,0,0,10502,9521.995810321843,100000,99.989,70,15047,138,209,100000
15,extend,10000,true,zipfian,EXTEND,42.8,37.6,2,162716131,51366572,50243762,16833461,1500613,16711857,0,0,0,689,46914,771879327,567503140,6748391933,12025988121,1206003368,173661871,25194075843534,29805181636,3980196757,81014501,0,0,0,0,1,227954,438.6849978504435,100000,2270.43662,383,198527,8631,14471,100000
15,run,10000,true,uniform,READ,83.3,24.6,2,168560745,52732615,51586912,16834265,1500635,16712657,0,0,0,689,46914,771937709,567503140,6748391936,12025988124,1206003368,173661871,25194373257783,29806565578,3980830007,81022964,1,0,0,0,0,13350,7490.63670411985,100000,128.57268,52,30255,189,373,100000
15,reference,10000,true,uniform,READ,1,24.6,1,4605841,1896686,1539028,10119,1,0,0,0,0,689,46914,771937761,567503140,6748391936,12025988124,1206003368,173661871,25194373257783,29806565578,3980830007,81022964,1,0,0,0,0,4020,24875.621890547263,100000,35.16483,21,13887,47,79,100000
