Key,Run1,Run2,Run3
user8327863002621395528,1000,1000,1000
user6744388868636347219,1000,1000,1000
user4451453006655053054,1000,1000,1000
user2867978872670004745,1000,1000,1000
user13177807280125764,1000,1000,1000
user1596651941265174073,1000,1000,1000
user1108562561294903842,1000,1000,1000
user5622648500061317613,1000,1000,1000
user8916083820590231872,1000,1000,1000
user1158017686126138795,1000,1000,1000
user7232478248606617450,1000,1000,1000
user2718392309840203679,1000,1000,1000
user575043010688710580,1000,1000,1000
user1008431123296337729,1000,1000,1000
user1696783379263740186,1000,1000,1000
user6210869318030153957,1000,1000,1000
user2767847434671438632,1000,1000,1000
user1746238504094975139,1000,1000,1000
user6644257430637781106,1000,1000,1000
user2130171491871367335,1000,1000,1000
user7337855829136591692,1000,1000,1000
user6594802305806546153,1000,1000,1000
user3889587803246468238,1000,1000,1000
user5473061937231516547,1000,1000,1000
user2179626616702602288,1000,1000,1000
user8509051322542856251,1000,1000,1000
user1510348916810871334,1000,1000,1000
user73125217174176975,1000,1000,1000
user3220310103354737284,1000,1000,1000
user7734396042121151055,1000,1000,1000
user8007133529028322646,1000,1000,1000
user8856136410696180661,1000,1000,1000
user5974979730746050152,1000,1000,1000
user4391505596761001843,1000,1000,1000
user2098569734779707678,1000,1000,1000
user515095600794659369,1000,1000,1000
user2366061079155471140,1000,1000,1000
user3949535213140519449,1000,1000,1000
user1244320710580441534,1000,1000,1000
user3269765228185972237,1000,1000,1000
user6563200548714886496,1000,1000,1000
user1194865585749206581,1000,1000,1000
user8861382553227588790,1000,1000,1000
user5071275581715549055,1000,1000,1000
user1777840261186634796,1000,1000,1000
user3361314395171683105,1000,1000,1000
user656099892611605190,1000,1000,1000
user3857986046154808581,1000,1000,1000
user5120730706546784008,1000,1000,1000
user606644767780370237,1000,1000,1000
user8997140702513126482,1000,1000,1000
user4483054763746712711,1000,1000,1000
user4984972557261246316,1000,1000,1000
user8947685577681891529,1000,1000,1000
user6242471075121813614,1000,1000,1000
user7825945209106861923,1000,1000,1000
user4532509888577947664,1000,1000,1000
user6156168050667510875,1000,1000,1000
user3964495365004761505,1000,1000,1000
user7609360310411969290,1000,1000,1000
user4140437542394814099,1000,1000,1000
user1732179958037172096,1000,1000,1000
user5552987080834432475,1000,1000,1000
user1319901317458388346,1000,1000,1000
user6895107169786126967,1000,1000,1000
user1610710487322977116,1000,1000,1000
user4552716182973597849,1000,1000,1000
user7021139492443132946,1000,1000,1000
user1445933640115394325,1000,1000,1000
user8494992776485053208,1000,1000,1000
user1209825737613448637,1000,1000,1000
user4266469865051820078,1000,1000,1000
user7483327987754963311,1000,1000,1000
user7197081669833185540,1000,1000,1000
user7131215072288072655,1000,1000,1000
user5839233398756210246,1000,1000,1000
user857712822146557981,1000,1000,1000
user9083213594453889552,1000,1000,1000
user1798046555582284981,1000,1000,1000
user3678249047082983734,1000,1000,1000
user4200603267506707193,1000,1000,1000
user6608860851864349196,1000,1000,1000
user6542994254319236311,1000,1000,1000
user6427454216725046590,1000,1000,1000
user5905099996301323131,1000,1000,1000
user3496842411943681128,1000,1000,1000
user3788324626927923443,1000,1000,1000
user3084563771364897378,1000,1000,1000
user3612382449537870849,1000,1000,1000
user153951966583531916,1000,1000,1000
user1611612093129416129,1000,1000,1000
user8484500491422236950,1000,1000,1000
user1787554270519468723,1000,1000,1000
user620703313838173280,1000,1000,1000
user7905870352709777851,1000,1000,1000
user1032981954416957030,1000,1000,1000
user4542223897910781591,1000,1000,1000
user3963593759198322492,1000,1000,1000
user2199832911098252473,1000,1000,1000
user9072721309391073294,1000,1000,1000
user3798816911990739701,1000,1000,1000
user6142109504609707832,1000,1000,1000
user1143057534261896739,1000,1000,1000
user6619353136927165454,1000,1000,1000
user5130444715879617935,1000,1000,1000
user8896779132001020700,1000,1000,1000
user8962645729546133585,1000,1000,1000
user3486350126880864870,1000,1000,1000
user3210596094021903357,1000,1000,1000
user6730330322578544176,1000,1000,1000
user554836716293060395,1000,1000,1000
user6031132318958329110,1000,1000,1000
user6553486539382052569,1000,1000,1000
user8961744123739694572,1000,1000,1000
user8895877526194581687,1000,1000,1000
user4074570944849701214,1000,1000,1000
user3552216724425977755,1000,1000,1000
user1143959140068335752,1000,1000,1000
user6141207898803268819,1000,1000,1000
user731680499489552002,1000,1000,1000
user5965265721413216225,1000,1000,1000
user2198931305291813460,1000,1000,1000
user8670261908755452257,1000,1000,1000
user2903593766661278538,1000,1000,1000
user8846204086145504851,1000,1000,1000
user6437946501787862848,1000,1000,1000
user847220537083741723,1000,1000,1000
user6025667861209079098,1000,1000,1000
user6845870360172733897,1000,1000,1000
user3095056056427713636,1000,1000,1000
user9188261346985263015,1000,1000,1000
user2315372948692442194,1000,1000,1000
user3259832903635296427,1000,1000,1000
user5245984753473807656,1000,1000,1000
user5915592281364139389,1000,1000,1000
user439296678698870674,1000,1000,1000
user6257649542203897553,1000,1000,1000
user2491315126082494788,1000,1000,1000
user2425448528537381903,1000,1000,1000
user7901744131202650618,1000,1000,1000
user3848053721604132771,1000,1000,1000
user4657763935504971312,1000,1000,1000
user6503813099332975733,1000,1000,1000
user1027517496667707018,1000,1000,1000
user505163276243983559,1000,1000,1000
user1903094308113658444,1000,1000,1000
user1837227710568545559,1000,1000,1000
user7313523313233814274,1000,1000,1000
user7835877533657537733,1000,1000,1000
user8202608955694371880,1000,1000,1000
user917441916822767309,1000,1000,1000
user7790330315115588130,1000,1000,1000
user1093384094212819903,1000,1000,1000
user4859718510334222668,1000,1000,1000
user6317378636880106881,1000,1000,1000
user5256477038536623914,1000,1000,1000
user6493320814270159475,1000,1000,1000
user4085063229912517472,1000,1000,1000
user3200103808959087099,1000,1000,1000
user3672784589333733722,1000,1000,1000
user9198753632048079273,1000,1000,1000
user742172784552368260,1000,1000,1000
user6905599454848943225,1000,1000,1000
user4668256220567787570,1000,1000,1000
user906949631759951051,1000,1000,1000
user7598868025349153032,1000,1000,1000
user3562709009488794013,1000,1000,1000
user1913586593176474702,1000,1000,1000
user8610532814079242929,1000,1000,1000
user4844198397957840164,1000,1000,1000
user4778331800412727279,1000,1000,1000
user8192116670631555622,1000,1000,1000
user1495170449728787395,1000,1000,1000
user7010647207380316688,1000,1000,1000
user4150929827457630357,1000,1000,1000
user1325365775207638358,1000,1000,1000
user1847719995631361817,1000,1000,1000
user4255977579989003820,1000,1000,1000
user4190110982443890935,1000,1000,1000
user8780337488600391966,1000,1000,1000
user8257983268176668507,1000,1000,1000
user5849725683819026504,1000,1000,1000
user1435441355052578067,1000,1000,1000
user5437447043240242754,1000,1000,1000
user1259499177662525473,1000,1000,1000
user2506835238458877292,1000,1000,1000
user5070715621203408607,1000,1000,1000
user1802172777089412214,1000,1000,1000
user4894773443813356013,1000,1000,1000
user7303031028170998016,1000,1000,1000
user3858546006666949029,1000,1000,1000
user7715309668749781766,1000,1000,1000
user2140103816422043145,1000,1000,1000
user7800822600178404388,1000,1000,1000
user4482494803234572263,1000,1000,1000
user2390393595058248558,1000,1000,1000
user7965599447385987179,1000,1000,1000
user540218209723116904,1000,1000,1000
user7825385248594721475,1000,1000,1000
user5145063222449561426,1000,1000,1000
user1551882998453206801,1000,1000,1000
user2214451417668195964,1000,1000,1000
user2280318015213308849,1000,1000,1000
user3195977587451959866,1000,1000,1000
user8553820265354823523,1000,1000,1000
user48002608245719440,1000,1000,1000
user7237164430625885131,1000,1000,1000
user5733284040418397770,1000,1000,1000
user5210929819994674311,1000,1000,1000
user2802672235637032308,1000,1000,1000
user2868538833182145193,1000,1000,1000
user2607756769483123522,1000,1000,1000
user3130110989906846981,1000,1000,1000
user5538368574264488984,1000,1000,1000
user5623208460573458061,1000,1000,1000
user5950647214843272734,1000,1000,1000
user5799150637963510655,1000,1000,1000
user8881259019624638196,1000,1000,1000
user7423598893078753983,1000,1000,1000
user550710494785933162,1000,1000,1000
user7247656715688701389,1000,1000,1000
user8790829773663208224,1000,1000,1000
user1505662734791603653,1000,1000,1000
user8378551133084424474,1000,1000,1000
user4492987088297388521,1000,1000,1000
user5447939328303059012,1000,1000,1000
user6835378075109917639,1000,1000,1000
user37510323182903182,1000,1000,1000
user5612716175510641803,1000,1000,1000
user2893101481598462280,1000,1000,1000
user8268475553239484765,1000,1000,1000
user2792179950574216050,1000,1000,1000
user3904766270328552177,1000,1000,1000
user138431854207149412,1000,1000,1000
user72565256662036527,1000,1000,1000
user5548860859327305242,1000,1000,1000
user6200936993479478147,1000,1000,1000
user2304880663629625936,1000,1000,1000
user8856696371208321109,1000,1000,1000
user3380400768543052394,1000,1000,1000
user2858046548119328935,1000,1000,1000
user449788963761686932,1000,1000,1000
user515655561306799817,1000,1000,1000
user4960640041358468898,1000,1000,1000
user5482994261782192357,1000,1000,1000
user7891251846139834360,1000,1000,1000
user3270325188698112685,1000,1000,1000
user8303530486718618110,1000,1000,1000
user3446267366088165279,1000,1000,1000
user7212601782209568044,1000,1000,1000
user364949077452717855,1000,1000,1000
user6507939320840102966,1000,1000,1000
user189006900062665261,1000,1000,1000
user2597264484420307264,1000,1000,1000
user8564312550417639781,1000,1000,1000
user3009543124999091014,1000,1000,1000
user2565662727328647607,1000,1000,1000
user5940154929780456476,1000,1000,1000
user223271740516118489,1000,1000,1000
user7096160138808939310,1000,1000,1000
user5775378082572873685,1000,1000,1000
user4165548334027573848,1000,1000,1000
user3119618704844030723,1000,1000,1000
user8595914307509299438,1000,1000,1000
user3153883545297483951,1000,1000,1000
user6920217961418886716,1000,1000,1000
user6986084558963999601,1000,1000,1000
user1509788956298730886,1000,1000,1000
user5187157264604037341,1000,1000,1000
user4753769151996410192,1000,1000,1000
user2531397886875194379,1000,1000,1000
user8007693489540463094,1000,1000,1000
user8530047709964186553,1000,1000,1000
user7508438779387723060,1000,1000,1000
user7574305376932835945,1000,1000,1000
user2098009774267567230,1000,1000,1000
user1575655553843843771,1000,1000,1000
user832602030513798232,1000,1000,1000
user8117769069385402803,1000,1000,1000
user1244880671092581982,1000,1000,1000
user7941826891995350209,1000,1000,1000
user4175492475873947444,1000,1000,1000
user2717832349328063231,1000,1000,1000
user4155056048964757590,1000,1000,1000
user2541890171938010637,1000,1000,1000
user4950147756295652640,1000,1000,1000
user6211429278542294405,1000,1000,1000
user5362426396874436390,1000,1000,1000
user212779455453302231,1000,1000,1000
user8293038201655801852,1000,1000,1000
user2129611531359226887,1000,1000,1000
user4743276866933593934,1000,1000,1000
user8128261354448219061,1000,1000,1000
user1812665062152228472,1000,1000,1000
user5472501976719376099,1000,1000,1000
user7497946494324906802,1000,1000,1000
user801000273422138575,1000,1000,1000
user4567334689543541340,1000,1000,1000
user4633201287088654225,1000,1000,1000
user843094315576614490,1000,1000,1000
user7540040536479382717,1000,1000,1000
user2400885880121064816,1000,1000,1000
user4884281158750539755,1000,1000,1000
user8086167312293743146,1000,1000,1000
user7563813091870019687,1000,1000,1000
user5155555507512377684,1000,1000,1000
user5221422105057490569,1000,1000,1000
user254873497607778146,1000,1000,1000
user777227718031501605,1000,1000,1000
user3185485302389143608,1000,1000,1000
user7976091732448803437,1000,1000,1000
user3597763942967927358,1000,1000,1000
user8152033909838856031,1000,1000,1000
user6528375747749292820,1000,1000,1000
user263685901134173060,1000,1000,1000
user3381179044273034725,1000,1000,1000
user87743723744120466,1000,1000,1000
user5960361224176106661,1000,1000,1000
user8665575726736184576,1000,1000,1000
user5548082583597322911,1000,1000,1000
user2666925903647192402,1000,1000,1000
user2617470778815957449,1000,1000,1000
user324534916834663284,1000,1000,1000
user2792958226304198381,1000,1000,1000
user5674114906254328890,1000,1000,1000
user5723570031085563843,1000,1000,1000
user3018355528525485928,1000,1000,1000
user38288598912885513,1000,1000,1000
user3255146721616028746,1000,1000,1000
user2968900403694250975,1000,1000,1000
user7087347735282544396,1000,1000,1000
user8379329408814406805,1000,1000,1000
user5085894088285492546,1000,1000,1000
user5135349213116727499,1000,1000,1000
user2430134710556649584,1000,1000,1000
user549932219055950831,1000,1000,1000
user8428784533645641758,1000,1000,1000
user2380679585725414631,1000,1000,1000
user7675568553251380740,1000,1000,1000
user7791108590845570461,1000,1000,1000
user1676918730162388566,1000,1000,1000
user7725023678082615693,1000,1000,1000
user8016505893066858008,1000,1000,1000
user7312745037503831943,1000,1000,1000
user7840563715676805414,1000,1000,1000
user4382133232722466481,1000,1000,1000
user2616569173009518436,1000,1000,1000
user5734062316148380101,1000,1000,1000
user2440626995619465842,1000,1000,1000
user3607477952300761285,1000,1000,1000
user6312692454860839200,1000,1000,1000
user3195199311721977535,1000,1000,1000
user314042631771847026,1000,1000,1000
user264587506940612073,1000,1000,1000
user2028348355040682092,1000,1000,1000
user5145841498179543757,1000,1000,1000
user8026998178129674266,1000,1000,1000
user8076453302960909219,1000,1000,1000
user5371238800400831304,1000,1000,1000
user2391171870788230889,1000,1000,1000
user902263449740683370,1000,1000,1000
user5321783675569596351,1000,1000,1000
user4734464463407199020,1000,1000,1000
user7714531393019799435,1000,1000,1000
user7438777360160837922,1000,1000,1000
user7488232484992072875,1000,1000,1000
user4783017982431994960,1000,1000,1000
user1802951052819394545,1000,1000,1000
user7665076268188564482,1000,1000,1000
user4733562857600760007,1000,1000,1000
user5322685281376035364,1000,1000,1000
user8302752210988635779,1000,1000,1000
user675964541712956810,1000,1000,1000
user5372140406207270317,1000,1000,1000
user8077354908767348232,1000,1000,1000
user4959861765628486567,1000,1000,1000
user8253297086157400826,1000,1000,1000
user2029249960847121105,1000,1000,1000
user4442080642616517692,1000,1000,1000
user1324587499477656027,1000,1000,1000
user4618022820006570286,1000,1000,1000
user7780616305782754203,1000,1000,1000
user5075401803222676288,1000,1000,1000
user8192894946361537953,1000,1000,1000
user7372692447397883154,1000,1000,1000
user7323237322566648201,1000,1000,1000
user5030301460585354036,1000,1000,1000
user1912808317446492371,1000,1000,1000
user968348362503638138,1000,1000,1000
user1017803487334873091,1000,1000,1000
user1687411015225204824,1000,1000,1000
user4667477944837805239,1000,1000,1000
user7960913265366719498,1000,1000,1000
user1736866140056439777,1000,1000,1000
user6653629794676316468,1000,1000,1000
user3673562865063716053,1000,1000,1000
user380127544534801794,1000,1000,1000
user429582669366036747,1000,1000,1000
user2275631833194041168,1000,1000,1000
user5255698762806641583,1000,1000,1000
user3723017989894951006,1000,1000,1000
user2325086958025276121,1000,1000,1000
user6065408976707480124,1000,1000,1000
user3085342047094879709,1000,1000,1000
user6382685273913079318,1000,1000,1000
user6015953851876245171,1000,1000,1000
user3310739349316167256,1000,1000,1000
user6428232492455028921,1000,1000,1000
user3134797171926114662,1000,1000,1000
user9087899776473157233,1000,1000,1000
user2089197370741172316,1000,1000,1000
user1028295772397689349,1000,1000,1000
user2265139548131224910,1000,1000,1000
user8313244496051452037,1000,1000,1000
user7428285075098021664,1000,1000,1000
user7900965855472668287,1000,1000,1000
user5019809175522537778,1000,1000,1000
user4970354050691302825,1000,1000,1000
user2677418188710008660,1000,1000,1000
user440074954428853005,1000,1000,1000
user3321231634378983514,1000,1000,1000
user3370686759210218467,1000,1000,1000
user665472256650140552,1000,1000,1000
user2314594672962459863,1000,1000,1000
user5608029993491374122,1000,1000,1000
user616017131818905599,1000,1000,1000
user9006513066551661844,1000,1000,1000
user6026446136939061429,1000,1000,1000
user2733010816410147170,1000,1000,1000
user2782465941241382123,1000,1000,1000
user77251438681304208,1000,1000,1000
user2902815490931296207,1000,1000,1000
user6075901261770296382,1000,1000,1000
user27796313850069255,1000,1000,1000
user8418292248582825500,1000,1000,1000
user5438225318970225085,1000,1000,1000
user4029802002037733942,1000,1000,1000
user8368837123751590547,1000,1000,1000
user5663622621191512632,1000,1000,1000
user8781115764330374297,1000,1000,1000
user5487680443801460038,1000,1000,1000
user6735016504597811857,1000,1000,1000
user9147847186367208444,1000,1000,1000
user6030354043228346779,1000,1000,1000
user9122954709952290578,1000,1000,1000
user3074849762032063451,1000,1000,1000
user369635259471985536,1000,1000,1000
user3487128402610847201,1000,1000,1000
user6368285082560977710,1000,1000,1000
user6417740207392212663,1000,1000,1000
user8710676069373506828,1000,1000,1000
user6618574861197183123,1000,1000,1000
user3737418181247052614,1000,1000,1000
user3687963056415817661,1000,1000,1000
user6393177558975895576,1000,1000,1000
user9073499585121055625,1000,1000,1000
user5780064264592141366,1000,1000,1000
user6442632683807130529,1000,1000,1000
user1947863250925625716,1000,1000,1000
user1032203678686974699,1000,1000,1000
user4325638999215888958,1000,1000,1000
user4276183874384654005,1000,1000,1000
user6981398376944731920,1000,1000,1000
user8485278767152219281,1000,1000,1000
user982748553855739746,1000,1000,1000
user7030853501775966873,1000,1000,1000
user1359642432956789372,1000,1000,1000
user1620424496655811043,1000,1000,1000
user7358292256045781546,1000,1000,1000
user1310187308125554419,1000,1000,1000
user1395027194434523496,1000,1000,1000
user1722465948704338169,1000,1000,1000
user1570969371824576090,1000,1000,1000
user4653077753485703631,1000,1000,1000
user6794963914491863068,1000,1000,1000
user3677470771353001403,1000,1000,1000
user6970906091881915662,1000,1000,1000
user5427733033907408827,1000,1000,1000
user2722518531347330912,1000,1000,1000
user5840011674486192577,1000,1000,1000
user8721168354436323086,1000,1000,1000
user8770623479267558039,1000,1000,1000
user7383184732460699412,1000,1000,1000
user4265691589321837747,1000,1000,1000
user1384534909371707238,1000,1000,1000
user1335079784540472285,1000,1000,1000
user4040294287100550200,1000,1000,1000
user7020361216713150615,1000,1000,1000
user8132947536467486742,1000,1000,1000
user4089749411931785153,1000,1000,1000
user4300746522800971092,1000,1000,1000
user1320679593188370677,1000,1000,1000
user1972755727340543582,1000,1000,1000
user1923300602509308629,1000,1000,1000
user4628515105069386544,1000,1000,1000
user7608582034681986959,1000,1000,1000
user1370134718019605630,1000,1000,1000
user4677970229900621497,1000,1000,1000
user3712525704832134748,1000,1000,1000
user732458775219534333,1000,1000,1000
user8735568545788424694,1000,1000,1000
user3663070580000899795,1000,1000,1000
user957856077440821880,1000,1000,1000
user4075349220579683545,1000,1000,1000
user781913900050769286,1000,1000,1000
user7005961025361049007,1000,1000,1000
user4593130343591652420,1000,1000,1000
user7710623486730514085,1000,1000,1000
user4417188166201599826,1000,1000,1000
user1630916781718627301,1000,1000,1000
user4336131284278705216,1000,1000,1000
user1218638141139843551,1000,1000,1000
user1662518538810286958,1000,1000,1000
user1711973663641521911,1000,1000,1000
user4004909525622816076,1000,1000,1000
user7122402668761677741,1000,1000,1000
user8443184724997743366,1000,1000,1000
user8393729600166508413,1000,1000,1000
user7347799970982965288,1000,1000,1000
user4367733041370364873,1000,1000,1000
user1074297720841450614,1000,1000,1000
user7298344846151730335,1000,1000,1000
user2757903292825065036,1000,1000,1000
user5737970222437665451,1000,1000,1000
user9031405542966579710,1000,1000,1000
user8981950418135344757,1000,1000,1000
user6759579153014128944,1000,1000,1000
user3779512223401528529,1000,1000,1000
user5688515097606430498,1000,1000,1000
user6710124028182893991,1000,1000,1000
user3346124110793901380,1000,1000,1000
user6326191040406501795,1000,1000,1000
user2652525712295090794,1000,1000,1000
user3395579235625136333,1000,1000,1000
user6100793738185214248,1000,1000,1000
user2983300595046352583,1000,1000,1000
user6276735915575266842,1000,1000,1000
user52688790264987121,1000,1000,1000
user6946013615466997796,1000,1000,1000
user8383237315103692155,1000,1000,1000
user6770071438076945202,1000,1000,1000
user721966490156718075,1000,1000,1000
user1983248012403359840,1000,1000,1000
user1134245130735501825,1000,1000,1000
user4015401810685632334,1000,1000,1000
user4064856935516867287,1000,1000,1000
user6357792797498161452,1000,1000,1000
user8971458133072528499,1000,1000,1000
user6090301453122397990,1000,1000,1000
user6040846328291163037,1000,1000,1000
user8746060830851240952,1000,1000,1000
user6720616313245710249,1000,1000,1000
user3427180992716795990,1000,1000,1000
user8795515955682475905,1000,1000,1000
user405020020949719660,1000,1000,1000
user3385086950562320075,1000,1000,1000
user6678522271091234334,1000,1000,1000
user6629067146259999381,1000,1000,1000
user9112462424889474320,1000,1000,1000
user6132395495276873905,1000,1000,1000
user3335631825731085122,1000,1000,1000
user9063007300058239367,1000,1000,1000
user993240838918556004,1000,1000,1000
user3973307768531156419,1000,1000,1000
user5005408984170436170,1000,1000,1000
user1042695963749790957,1000,1000,1000
user3747910466309868872,1000,1000,1000
user630417323171007207,1000,1000,1000
user3923852643699921466,1000,1000,1000
user2300194481610358255,1000,1000,1000
user4491867167273107625,1000,1000,1000
user3915040240173526552,1000,1000,1000
user2781905980729241675,1000,1000,1000
user8654523481161227870,1000,1000,1000
user1369356442289623299,1000,1000,1000
user8670480223973294140,1000,1000,1000
user3095274371645555519,1000,1000,1000
user8379671054108705370,1000,1000,1000
user3903646349304271281,1000,1000,1000
user4503261058142362896,1000,1000,1000
user8368277163239450099,1000,1000,1000
user3029407774100442634,1000,1000,1000
user8132169260737504411,1000,1000,1000
user4189892667226049052,1000,1000,1000
user2507053553676719175,1000,1000,1000
user2793299871598496946,1000,1000,1000
user2859166469143609831,1000,1000,1000
user1083110124367845528,1000,1000,1000
user7780056345270613755,1000,1000,1000
user2441186956131606290,1000,1000,1000
user8720390078706340755,1000,1000,1000
user4778113485194885396,1000,1000,1000
user4255759264771161937,1000,1000,1000
user3381520689567333290,1000,1000,1000
user3447387287112446175,1000,1000,1000
user494889306399009184,1000,1000,1000
user1017243526822732643,1000,1000,1000
user8027558138641814714,1000,1000,1000
user3134018896196132331,1000,1000,1000
user6905817770066785108,1000,1000,1000
user4843980082739998281,1000,1000,1000
user8302410565694337214,1000,1000,1000
user6844750439148453001,1000,1000,1000
user1562156968298181176,1000,1000,1000
user5134789252604587051,1000,1000,1000
user6301640209285882494,1000,1000,1000
user983526829585722077,1000,1000,1000
user7423380577860912100,1000,1000,1000
user5448157643520900895,1000,1000,1000
user6026787782233359994,1000,1000,1000
user6256529621179616657,1000,1000,1000
user2150377786267017520,1000,1000,1000
user7725583638594756141,1000,1000,1000
user5382291045975788010,1000,1000,1000
user5779285988862159035,1000,1000,1000
user1837009395350703676,1000,1000,1000
user4859936825552064551,1000,1000,1000
user440416599723151570,1000,1000,1000
user506283197268264455,1000,1000,1000
user3435993396243190904,1000,1000,1000
user8313804456563592485,1000,1000,1000
user4794070228006951666,1000,1000,1000
user6367506806830995379,1000,1000,1000
user2425230213319540020,1000,1000,1000
user1902875992895816561,1000,1000,1000
user1028637417691987914,1000,1000,1000
user1094504015237100799,1000,1000,1000
user2847772578274354560,1000,1000,1000
user3370126798698078019,1000,1000,1000
user8066302663192391526,1000,1000,1000
user781135624320786955,1000,1000,1000
user9188043031767421132,1000,1000,1000
user2491096810864652905,1000,1000,1000
user7791450236139869026,1000,1000,1000
user213899376477583127,1000,1000,1000
user8620806783924217304,1000,1000,1000
user1923860563021449077,1000,1000,1000
user5086454048797632994,1000,1000,1000
user6075122986040314051,1000,1000,1000
user3964713680222603388,1000,1000,1000
user1610492172105135233,1000,1000,1000
user5361306475850155494,1000,1000,1000
user802120194446419471,1000,1000,1000
user9209027601893053648,1000,1000,1000
user3662510619488759347,1000,1000,1000
user1676358769650248118,1000,1000,1000
user5608808269221356453,1000,1000,1000
user8895659210976739804,1000,1000,1000
user2198712990073971577,1000,1000,1000
user7499066415349187698,1000,1000,1000
user7564933012894300583,1000,1000,1000
user3622656419382845224,1000,1000,1000
user3074289801519923003,1000,1000,1000
user2264579587619084462,1000,1000,1000
user5020587451252520109,1000,1000,1000
user8962864044763975468,1000,1000,1000
user8961525808521852689,1000,1000,1000
user8087287233318024042,1000,1000,1000
user8153153830863136927,1000,1000,1000
user4210877237351681568,1000,1000,1000
user3688523016927958109,1000,1000,1000
user3321791594891123962,1000,1000,1000
user7839785439946823083,1000,1000,1000
user2200051226316094356,1000,1000,1000
user8896997447218862583,1000,1000,1000
user3596644021943646462,1000,1000,1000
user2138983895397762249,1000,1000,1000
user6267923512048871928,1000,1000,1000
user429022708853896299,1000,1000,1000
user7439337320672978370,1000,1000,1000
user3722239714164968675,1000,1000,1000
user6317596952097948764,1000,1000,1000
user742391099770210143,1000,1000,1000
user7714189747725500870,1000,1000,1000
user1550763077428925905,1000,1000,1000
user6856144330017708272,1000,1000,1000
user6015393891364104723,1000,1000,1000
user676524502225097258,1000,1000,1000
user7961691541096701829,1000,1000,1000
user6542775939101394428,1000,1000,1000
user154170281801373799,1000,1000,1000
user5146183143473842322,1000,1000,1000
user5212049741018955207,1000,1000,1000
user1269773147507499848,1000,1000,1000
user5427173073395268379,1000,1000,1000
user88303684256260914,1000,1000,1000
user7373470723127865485,1000,1000,1000
user7130996757070230772,1000,1000,1000
user6608642536646507313,1000,1000,1000
user5734403961442678666,1000,1000,1000
user5800270558987791551,1000,1000,1000
user1857993965476336192,1000,1000,1000
user1335639745052612733,1000,1000,1000
user5674674866766469338,1000,1000,1000
user5486902168071477707,1000,1000,1000
user4552934498191439732,1000,1000,1000
user7196863354615343657,1000,1000,1000
user5949527293818991838,1000,1000,1000
user4919665920228273879,1000,1000,1000
user5120170746034643560,1000,1000,1000
user6629627106772139829,1000,1000,1000
user380687505046942242,1000,1000,1000
user7665854543918546813,1000,1000,1000
user741052863528087364,1000,1000,1000
user6316258715855825985,1000,1000,1000
user655539932099464742,1000,1000,1000
user5507886738197110223,1000,1000,1000
user4531949928065807216,1000,1000,1000
user1043255924261931405,1000,1000,1000
user6382125313400938870,1000,1000,1000
user903041725470665701,1000,1000,1000
user4845318318982121060,1000,1000,1000
user6904479533824662329,1000,1000,1000
user6241911114609673166,1000,1000,1000
user6176044517064560281,1000,1000,1000
user8328422963133535976,1000,1000,1000
user1631476742230767749,1000,1000,1000
user6970346131369775214,1000,1000,1000
user314820907501829357,1000,1000,1000
user4257097501013284716,1000,1000,1000
user4779451721437008175,1000,1000,1000
user5653690296640836822,1000,1000,1000
user5587823699095723937,1000,1000,1000
user8916643781102372320,1000,1000,1000
user8394289560678648861,1000,1000,1000
user1383974948859566790,1000,1000,1000
user5901192090012037781,1000,1000,1000
user2505715317434596396,1000,1000,1000
user4191230903468171831,1000,1000,1000
user1109122521807044290,1000,1000,1000
user2566782648352928503,1000,1000,1000
user7473054017909988936,1000,1000,1000
user4276743834896794453,1000,1000,1000
user2733570776922287618,1000,1000,1000
user8428006257915659427,1000,1000,1000
user1611830408347258012,1000,1000,1000
user3963375443980480609,1000,1000,1000
user3008423203974810118,1000,1000,1000
user3155003466321764847,1000,1000,1000
user6884833199941152592,1000,1000,1000
user1309627347613413971,1000,1000,1000
user4029242041525593494,1000,1000,1000
user3255924997346011077,1000,1000,1000
user7198201590857466436,1000,1000,1000
user4551596261949316953,1000,1000,1000
user8594794386485018542,1000,1000,1000
user8528927788939905657,1000,1000,1000
user5975539691258190600,1000,1000,1000
user721406529644577627,1000,1000,1000
user4617462859494429838,1000,1000,1000
user2667704179377174733,1000,1000,1000
user6609980772888630092,1000,1000,1000
user7132334993312353551,1000,1000,1000
user8006573568516182198,1000,1000,1000
user7940706970971069313,1000,1000,1000
user6563760509227026944,1000,1000,1000
user6041406288803303485,1000,1000,1000
user968908323015778586,1000,1000,1000
user8254075361887383157,1000,1000,1000
user152832045559251020,1000,1000,1000
user6544114175343517207,1000,1000,1000
user1243760750068301086,1000,1000,1000
user8821311609730586985,1000,1000,1000
user414404202283952808,1000,1000,1000
user7111350423186721035,1000,1000,1000
user4325079038703748510,1000,1000,1000
user2960088000167856061,1000,1000,1000
user5446819407278778116,1000,1000,1000
user7424718814103034879,1000,1000,1000
user4050226611651226010,1000,1000,1000
user8233090791761750641,1000,1000,1000
user173816615684883536,1000,1000,1000
user5749022468012622157,1000,1000,1000
user7358852216557921994,1000,1000,1000
user3802724818280025051,1000,1000,1000
user139551775231430308,1000,1000,1000
user6836497996134198535,1000,1000,1000
user1536144570858982414,1000,1000,1000
user1470277973313869529,1000,1000,1000
user5412554566825324888,1000,1000,1000
user6337243285981458501,1000,1000,1000
