Key,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,Run40,Run41,Run42,Run43,Run44,Run45,Run46,Run47,Run48,Run49,Run50,Run51,Run52,Run53,Run54,Run55,Run56,Run57,Run58,Run59,Run60,Run61,Run62,Run63,Run64,Run65,Run66,Run67,Run68,Run69,Run70,Run71,Run72,Run73,Run74,Run75,Run76,Run77,Run78,Run79,Run80,Run81,Run82,Run83,Run84,Run85,Run86,Run87,Run88,Run89,Run90,Run91,Run92,Run93,Run94,Run95,Run96,Run97,Run98,Run99,Run100
user7933562631685397957,1882,3449,4639,6288,6984,7349,9620,10904,11280,12645,13811,14718,15701,16749,17028,18730,19542,20270,22101,22464,23297,24404,25152,26442,27138,27713,28994,29924,31142,31474,32635,32929,33580,34886,35580,35935,35864,36427,37774,37581,38287,39108,39363,40563,41068,41118,41858,43124,43396,42403,44088,44087,44408,45090,44834,45845,45590,46642,46853,47519,47780,47725,48682,48459,49291,49434,49622,49790,50229,50656,50842,51431,51687,51701,52454,52727,52594,53138,54071,53973,53745,54335,55102,54225,54429,54803,55365,55380,55554,55386,55648,56871,56547,55658,57144,56823,56323,57479,57732,57220
user6867756536104805426,1582,3349,4610,5601,7164,8063,8925,10822,12065,12747,13965,14108,15360,16060,17626,18205,19198,20466,22267,22372,23291,24802,25675,26085,27473,28132,29121,29660,30766,31878,31831,33110,33883,34292,35969,35938,35839,37284,36740,37838,39386,39233,40107,40934,41014,41154,42252,42685,39228,42922,42936,44048,44006,45708,45070,45887,46851,46235,48050,47576,48026,48471,48578,49133,48359,49374,49862,49340,50123,50241,51469,51651,51213,51797,51813,52526,53091,52475,53602,53534,53957,54672,54815,55166,54461,55141,54689,55857,55519,55688,55525,56113,56314,57080,56547,56778,57178,56431,57865,57306
user4409142221109489457,1883,3144,5107,6291,6783,8244,9927,10297,12164,12757,13641,15093,15677,16842,17935,16862,19037,20382,21082,22343,23338,24304,25472,26364,27032,28051,29875,29839,30840,30845,31957,32707,33385,34487,35695,36132,36430,36240,37228,38062,38803,38670,39465,39577,40835,41695,42518,43122,42947,42983,43875,43565,44420,44394,45144,45110,46179,46986,47120,47315,47975,48692,48591,48959,49657,50359,48945,49626,50561,50677,50740,50342,52322,51272,52531,52294,52068,52733,53534,53530,54176,55131,54727,54302,54822,54900,55054,55214,55784,57033,55836,56667,56485,56717,57019,57488,56274,56709,57074,57416
user7114138408451725489,1870,3848,4911,5593,7070,8041,9825,10402,11077,13153,14026,15098,16790,16470,17334,19200,19696,20120,21255,22476,23909,24524,24866,26563,26831,28403,29106,29344,30575,31180,31734,32826,33289,34558,35379,35690,36493,36934,38226,38196,38870,38937,40160,39663,40836,41010,41719,42306,42790,43305,43371,43979,44631,44908,45066,45458,46010,46595,47433,47477,47638,47895,48551,48959,49712,48993,49934,50034,50223,50935,51242,51149,51514,51668,52174,52827,52417,52777,53684,53760,53700,48179,55140,54948,54644,55173,56412,55727,55727,55271,55685,56089,56617,56055,56705,56390,57605,57218,58119,57308
user7923848622352564030,1984,4254,5515,6000,6571,8432,8822,10906,11884,13054,13848,14705,15796,16478,17317,18005,19615,20871,21371,22329,23144,24212,25365,26078,27855,28014,29172,29977,31048,31567,31717,32685,33456,34733,35278,35949,36238,33499,37455,38355,38918,39098,39866,39842,40842,41061,41896,42317,42769,43293,43596,43992,44294,45159,45248,46058,46532,46900,47508,47060,48313,48272,48282,48986,49183,49844,50208,44992,50634,50769,50255,51533,51076,51607,51809,52634,53494,53033,53666,53797,53657,54154,54500,55064,54971,54837,55354,56089,55913,55650,55964,56769,56843,56043,56482,56223,57100,57100,57822,57011
user4756568954557112432,2182,3943,5106,5904,7074,8352,9405,10815,11740,13440,13537,14823,15714,16151,17560,18626,19417,20859,21361,22298,23425,24298,24942,26363,27170,25111,28811,29889,30273,31376,31652,33125,33893,33728,34985,36336,36735,36828,37598,38123,39095,39497,40537,40054,40960,40836,41499,41964,43127,43058,43451,44100,44566,44971,45427,46041,46809,47220,46644,47212,47847,48374,48886,49118,48845,49107,49776,49801,50427,50826,51111,51322,51529,51512,51964,52542,53289,53092,53482,54034,52982,54478,54948,54388,55083,55121,55527,55462,55363,55776,56424,56033,56564,56492,56253,56871,56698,57529,57499,57504
user3111914405046218919,1976,3539,5127,5493,7455,7458,9523,10992,11359,13319,13338,14356,15412,16611,18038,18306,19227,20253,19325,22437,23267,24194,25303,26277,27142,28205,28687,30078,31254,31417,32312,32743,33787,34736,34364,36336,36140,37024,37200,38013,39127,39216,40105,40302,40554,41572,41505,42340,43565,43292,43833,44174,44573,44843,45971,46211,46060,47192,46666,47882,47712,48398,48260,49002,48911,48838,49499,49682,50403,50663,51333,50590,52222,51581,52586,52744,53634,52935,53997,53501,53815,54654,54622,54940,54855,55235,55695,55589,55314,54697,56324,56392,56636,57728,56640,56585,57274,57399,58052,57802
user8276179853037296569,1871,4159,4711,6177,6477,8640,9818,10685,11774,13025,13735,15082,15680,16770,17788,18235,19609,20295,21354,22600,23510,24347,25015,26537,27078,28323,28324,30699,31197,31265,32840,33317,34074,33869,35009,35842,36445,36903,37862,37211,39465,38877,39857,39961,40643,41819,41608,42373,43131,42911,44058,44251,44071,44772,41587,45854,46622,46674,47216,47130,48060,48493,48473,49166,48862,48203,49605,50377,50288,50633,50950,51865,52408,51786,52229,52658,52849,52412,53546,53704,54220,54780,54756,54499,54753,55328,55231,55551,56059,56141,55463,55993,57018,57098,56342,56379,56728,57294,57462,57110
user6154499986426787317,1775,3452,5318,5391,6667,8238,10003,10803,12267,12919,13229,14912,15590,16466,17849,18301,19603,20675,21180,22423,24221,24528,25426,26039,27721,27834,29214,29901,30349,30492,31517,32411,33665,34818,34958,35872,35902,37240,38344,38226,38171,38150,39379,40094,40702,41415,41709,42955,42601,42958,43809,44095,44216,45063,45162,45739,46217,46604,46074,47828,47517,48822,48675,49468,48804,49694,49270,49695,50368,51018,50877,51257,51914,51409,52257,52636,52395,52982,53224,53761,54414,54693,54569,54871,54571,54855,54849,55542,55658,56077,55844,56224,57027,55924,57200,56969,56761,57696,57807,57510
user1478312101110282112,1878,3562,4611,5586,7064,8451,8924,11085,11687,13061,13625,14513,15484,16771,17665,18218,19491,20294,21962,21908,23354,24377,25721,26243,27626,28217,29749,30278,30378,30964,31498,32905,33914,34615,35267,36084,35714,37125,37432,38347,38503,39468,40182,40463,40454,41333,41232,42324,42690,43168,43334,43770,44637,44537,45520,45968,46421,46526,46720,48317,47612,47885,48242,49113,49410,48868,49849,50110,50696,50848,51024,51185,51777,51805,52845,52356,52977,53483,53270,53966,53966,54011,54568,54350,55241,54748,55537,55852,55806,55638,57188,56734,56711,56625,56942,56718,56812,56883,57207,57662
user8893979329440318460,1981,3353,5015,6110,6991,8666,9334,10611,11576,12860,13737,14824,15648,16686,17370,18627,19995,20447,21338,22548,23513,24534,25582,23817,27431,28195,28926,29390,30276,30981,32058,32943,33580,33983,35081,35351,35993,36489,37620,37996,38829,39404,39531,40170,40850,41745,42095,42232,43144,43079,43122,43536,44491,44857,45536,45667,45212,47015,46872,47371,48005,48602,48299,49018,48619,49264,50067,50177,50332,50851,50580,51040,51350,51625,52640,52406,53391,53218,52801,54623,53021,54267,54292,54169,55148,54800,55588,55590,56578,55593,55996,56066,56752,57211,56593,56657,56472,56495,57734,57147
