Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,CPU,Memory,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,run,source_file,blks_read_delta,blks_read_per_op,blks_hit_delta,blks_hit_per_op,tup_returned_delta,tup_returned_per_op,tup_fetched_delta,tup_fetched_per_op,tup_inserted_delta,tup_inserted_per_op,tup_updated_delta,tup_updated_per_op,tup_deleted_delta,tup_deleted_per_op,deadlocks_delta,deadlocks_per_op,temp_files_delta,temp_files_per_op,temp_bytes_delta,temp_bytes_per_op,checkpoints_timed_delta,checkpoints_timed_per_op,checkpoints_req_delta,checkpoints_req_per_op,buffers_checkpoint_delta,buffers_checkpoint_per_op,buffers_clean_delta,buffers_clean_per_op,buffers_backend_delta,buffers_backend_per_op,buffers_alloc_delta,buffers_alloc_per_op,checkpoint_write_time_delta,checkpoint_write_time_per_op,checkpoint_sync_time_delta,checkpoint_sync_time_per_op,wal_bytes_delta,wal_bytes_per_op,wal_records_delta,wal_records_per_op,wal_fpi_delta,wal_fpi_per_op,wal_buffers_full_delta,wal_buffers_full_per_op,cache_hit_ratio,interval_cache_hit_ratio,internal_inserts_per_logical_update,latency_change_pct
88,reference,10000,True,uniform,READ,2.0,53.9,123208,26611446,11791892,8926031,10119,1,0,0,0,0,681,45840,688432672,566214056,6664996004,11975239357,1183465132,172129110,24611574275907,29081975929,3875525397,80674235,1,0,0,0,0,5074,19708.31690973591,100000,45.64492,26,28863,53,531,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,1799.0,0.01799,302614.0,3.02614,147054.0,1.47054,101627.0,1.01627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.00075,5876801.0,58.76801,144774.0,1.44774,5898296.0,58.98296,3851681.0,38.51681,1624511.0,16.24511,98522.0,0.98522,40907409004.0,409074.09004,50384541.0,503.84541,7598590.0,75.9859,16483.0,0.16483,0.9953914496144218,0.994090265527425,,15.997962884652894
89,reference,10000,True,uniform,READ,2.0,53.9,125021,26914265,11941616,9027700,10119,1,0,0,0,0,681,45916,693904202,566313881,6672092194,11979109247,1185118942,172267877,24652965070553,29132904105,3883340808,80695259,1,0,0,0,0,4436,22542.83137962128,100000,39.37927,26,14247,55,93,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,1813.0,0.01813,302819.0,3.02819,149724.0,1.49724,101669.0,1.01669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.00076,5471530.0,54.7153,99825.0,0.99825,7096190.0,70.9619,3869890.0,38.6989,1653810.0,16.5381,138767.0,1.38767,41390794646.0,413907.94646,50928176.0,509.28176,7815411.0,78.15411,21024.0,0.21024,0.9953763202179229,0.9940485569473988,,-13.726938287984735
90,reference,10000,True,uniform,READ,2.0,53.9,126820,27216952,12089560,9129341,10119,1,0,0,0,0,681,45993,699776729,566387160,6678330456,11983068310,1186565929,172371751,24695248166667,29184827651,3891170634,80710343,1,0,0,0,0,5147,19428.793471925397,100000,46.80285,26,26383,50,567,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,1799.0,0.01799,302687.0,3.02687,147944.0,1.47944,101641.0,1.01641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.00077,5872527.0,58.72527,73279.0,0.73279,6238262.0,62.38262,3959063.0,39.59063,1446987.0,14.46987,103874.0,1.03874,42283096114.0,422830.96114,51923546.0,519.23546,7829826.0,78.29826,15084.0,0.15084,0.9953620151601615,0.9940916823762012,,18.851492168341366
91,reference,10000,True,uniform,READ,2.0,53.9,128619,27519712,12238394,9230996,10119,1,0,0,0,0,681,46071,705706766,566514903,6684643833,11987043906,1188308832,172480798,24737724358203,29236832247,3899275861,80728743,1,0,0,0,0,4801,20828.993959591757,100000,42.96442,26,29295,50,217,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,1799.0,0.01799,302760.0,3.0276,148834.0,1.48834,101655.0,1.01655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.00078,5930037.0,59.30037,127743.0,1.27743,6313377.0,63.13377,3975596.0,39.75596,1742903.0,17.42903,109047.0,1.09047,42476191536.0,424761.91536,52004596.0,520.04596,8105227.0,81.05227,18400.0,0.184,0.9953480374638165,0.9940930985457662,,-8.201274067711694
92,reference,10000,True,uniform,READ,2.0,53.9,130418,27822472,12387228,9332651,10119,1,0,0,0,0,681,46149,711734533,566628193,6690529503,11991031747,1189838533,172574033,24780406507813,29288935353,3907190177,80744287,1,0,0,0,0,4324,23126.734505087883,100000,38.12339,26,13703,49,92,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,1799.0,0.01799,302760.0,3.0276,148834.0,1.48834,101655.0,1.01655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.00078,6027767.0,60.27767,113290.0,1.1329,5885670.0,58.8567,3987841.0,39.87841,1529701.0,15.29701,93235.0,0.93235,42682149610.0,426821.4961,52103106.0,521.03106,7914316.0,79.14316,15544.0,0.15544,0.9953343643537395,0.9940930985457662,,-11.267532530405388
93,reference,10000,True,uniform,READ,2.0,53.9,132219,28125230,12536062,9434306,10119,1,0,0,0,0,682,46227,718150420,566731679,6696523355,11995085900,1191357388,172653191,24823785708167,29341885568,3915215393,80759562,1,0,0,0,0,4703,21263.0236019562,100000,41.92869,27,17631,54,84,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,1801.0,0.01801,302758.0,3.02758,148834.0,1.48834,101655.0,1.01655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1e-05,78.0,0.00078,6415887.0,64.15887,103486.0,1.03486,5993852.0,59.93852,4054153.0,40.54153,1518855.0,15.18855,79158.0,0.79158,43379200354.0,433792.00354,52950215.0,529.50215,8025216.0,80.25216,15275.0,0.15275,0.9953209152036335,0.9940865316736659,,9.981536269466073
94,reference,10000,True,uniform,READ,2.0,53.9,134032,28428122,12686676,9535989,10119,1,0,0,0,0,682,46309,724482780,566812890,6702967205,11999282504,1193127698,172772751,24868457781208,29396379563,3923679468,80775742,1,0,0,0,0,4625,21621.62162162162,100000,41.166,26,20927,52,91,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,1813.0,0.01813,302892.0,3.02892,150614.0,1.50614,101683.0,1.01683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.00082,6332360.0,63.3236,81211.0,0.81211,6443850.0,64.4385,4196604.0,41.96604,1770310.0,17.7031,119560.0,1.1956,44672073041.0,446720.73041,54493995.0,544.93995,8464075.0,84.64075,16180.0,0.1618,0.9953073567210652,0.9940499827702204,,-1.8190170024391605
95,reference,10000,True,uniform,READ,2.0,53.9,135843,28731089,12838180,9637686,10119,1,0,0,0,0,682,46389,729840285,567012432,6711323229,12003423855,1194746221,172974327,24912180575912,29449633883,3931586150,80792691,1,0,0,0,0,4284,23342.67040149393,100000,37.73163,26,14423,53,94,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,1811.0,0.01811,302967.0,3.02967,151504.0,1.51504,101697.0,1.01697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0008,5357505.0,53.57505,199542.0,1.99542,8356024.0,83.56024,4141351.0,41.41351,1618523.0,16.18523,201576.0,2.01576,43722794704.0,437227.94704,53254320.0,532.5432,7906682.0,79.06682,16949.0,0.16949,0.9952941656563988,0.994057970063456,,-8.342734295292221
96,reference,10000,True,uniform,READ,2.0,53.9,137689,29034094,12990574,9739397,10119,1,0,0,0,0,682,46471,737030932,567131432,6718666195,12007542670,1196562444,173077380,24956890109352,29504152195,3940129349,80820670,1,0,0,0,0,5059,19766.7523225934,100000,45.83451,26,29007,52,554,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,1846.0,0.01846,303005.0,3.03005,152394.0,1.52394,101711.0,1.01711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.00082,7190647.0,71.90647,119000.0,1.19,7342966.0,73.42966,4118815.0,41.18815,1816223.0,18.16223,103053.0,1.03053,44709533440.0,447095.3344,54518312.0,545.18312,8543199.0,85.43199,27979.0,0.27979,0.9952800622437099,0.9939445827633828,,21.475033016066348
97,reference,10000,True,uniform,READ,2.0,53.9,139490,29336998,13141188,9841080,10119,1,0,0,0,0,682,46554,743251929,567223367,6725138711,12011825489,1198351082,173187177,25002515121910,29559576466,3948376764,80838164,1,0,0,0,0,4361,22930.520522815867,100000,38.49981,26,24223,53,87,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,1801.0,0.01801,302904.0,3.02904,150614.0,1.50614,101683.0,1.01683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.00083,6220997.0,62.20997,91935.0,0.91935,6472516.0,64.72516,4282819.0,42.82819,1788638.0,17.88638,109797.0,1.09797,45625012558.0,456250.12558,55424271.0,554.24271,8247415.0,82.47415,17494.0,0.17494,0.9952677537432546,0.9940893651236442,,-16.002570988541176
98,reference,10000,True,uniform,READ,2.0,53.9,141289,29639977,13292692,9942777,10119,1,0,0,0,0,684,46637,749473154,567314136,6732200261,12016147128,1199958237,173324665,25048572423531,29615410429,3956654961,80851241,1,0,0,0,0,4599,21743.857360295715,100000,40.94029,26,23791,53,89,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,1799.0,0.01799,302979.0,3.02979,151504.0,1.51504,101697.0,1.01697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2e-05,83.0,0.00083,6221225.0,62.21225,90769.0,0.90769,7061550.0,70.6155,4321639.0,43.21639,1607155.0,16.07155,137488.0,1.37488,46057301621.0,460573.01621,55833963.0,558.33963,8278197.0,82.78197,13077.0,0.13077,0.9952557758961623,0.9940973429840737,,6.338940373991453
99,reference,10000,True,uniform,READ,1.9,53.9,143088,29943102,13445976,10044502,10119,1,0,0,0,0,685,46722,755492778,567411373,6740040118,12020508909,1201478023,173500815,25095162673631,29672009173,3964813226,80869102,1,0,0,0,0,5252,19040.36557501904,100000,47.87841,26,25519,53,568,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,1799.0,0.01799,303125.0,3.03125,153284.0,1.53284,101725.0,1.01725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1e-05,85.0,0.00085,6019624.0,60.19624,97237.0,0.97237,7839857.0,78.39857,4361781.0,43.61781,1519786.0,15.19786,176150.0,1.7615,46590250100.0,465902.501,56598744.0,565.98744,8158265.0,81.58265,17861.0,0.17861,0.9952440638046891,0.9941001692224948,,16.946924411136322
100,reference,10000,True,uniform,READ,1.9,53.9,144931,30246110,13598370,10146213,10119,1,0,0,0,0,686,46806,761715557,567496369,6747308816,12024861945,1203340232,173647692,25141637904177,29728440195,3972957739,80887514,1,0,0,0,0,4693,21308.33155763904,100000,41.97847,26,26815,47,585,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,1843.0,0.01843,303008.0,3.03008,152394.0,1.52394,101711.0,1.01711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1e-05,84.0,0.00084,6222779.0,62.22779,84996.0,0.84996,7268698.0,72.68698,4353036.0,43.53036,1862209.0,18.62209,146877.0,1.46877,46475230546.0,464752.30546,56431022.0,564.31022,8144513.0,81.44513,18412.0,0.18412,0.9952311274891834,0.993954423636465,,-12.322756749858655
1,run,10000,True,uniform,READ,0.0,1.3,2,1975425,503990,452750,99751,100034,82982,0,0,0,681,42609,386625947,560854007,6446765772,11815671704,1119291096,168793140,22856180021573,26811823830,3545527639,79374462,1,0,0,0,0,5511,18145.52712756305,100000,50.06275,28,14719,70,141,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999989875606641,,,
2,run,10000,True,uniform,READ,0.0,2.5,2,5828249,1574369,1446718,354106,200067,320789,0,0,0,681,42611,386654326,560854007,6446811205,11815703352,1119291302,168793149,22856876238035,26813221890,3545568701,79374462,1,0,0,0,0,6166,16217.96951021732,100000,56.84807,30,13783,85,175,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,3852824.0,38.52824,1070379.0,10.70379,993968.0,9.93968,254355.0,2.54355,100033.0,1.00033,237807.0,2.37807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2e-05,28379.0,0.28379,0.0,0.0,45433.0,0.45433,31648.0,0.31648,206.0,0.00206,9.0,9e-05,696216462.0,6962.16462,1398060.0,13.9806,41062.0,0.41062,0.0,0.0,0.9999996568438799,1.0,2.5427109054012176,13.553630194106404
3,run,10000,True,uniform,READ,0.0,4.1,2,11542243,3188027,2984520,756571,300111,708346,0,0,0,681,42613,386744963,560854007,6446841398,11815736281,1119385964,168793313,22857927473521,26815294216,3545607986,79375371,1,0,0,0,0,7214,13861.93512614361,100000,67.06268,30,16927,96,205,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,5713994.0,57.13994,1613658.0,16.13658,1537802.0,15.37802,402465.0,4.02465,100044.0,1.00044,387557.0,3.87557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2e-05,90637.0,0.90637,0.0,0.0,30193.0,0.30193,32929.0,0.32929,94662.0,0.94662,164.0,0.00164,1051235486.0,10512.35486,2072326.0,20.72326,39285.0,0.39285,909.0,0.00909,0.9999998267234841,1.0,4.022879932829555,17.96826171935124
4,run,10000,True,uniform,READ,0.1,4.9,2,18842993,5292632,5011782,1308011,400155,1247968,0,0,0,681,42616,386922563,560854007,6446860583,11815758061,1119443282,168793359,22859438348489,26818047240,3545745926,79378191,1,0,0,0,0,8237,12140.342357654486,100000,77.75942,36,13911,109,236,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,7300750.0,73.0075,2104605.0,21.04605,2027262.0,20.27262,551440.0,5.5144,100044.0,1.00044,539622.0,5.39622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3e-05,177600.0,1.776,0.0,0.0,19185.0,0.19185,21780.0,0.2178,57318.0,0.57318,46.0,0.00046,1510874968.0,15108.74968,2753024.0,27.53024,137940.0,1.3794,2820.0,0.0282,0.9999998938597606,1.0,5.511974731118308,15.950361661657443
5,run,10000,True,uniform,READ,0.1,5.5,2,27380727,7805017,7445209,1998563,500188,1929093,0,0,0,681,42620,387137970,560854007,6446886466,11815786609,1119591894,168793469,22861399706147,26821390594,3545954910,79378441,1,0,0,0,0,8647,11564.704521799467,100000,81.49989,37,15143,114,249,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,8537734.0,85.37734,2512385.0,25.12385,2433427.0,24.33427,690552.0,6.90552,100033.0,1.00033,681125.0,6.81125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4e-05,215407.0,2.15407,0.0,0.0,25883.0,0.25883,28548.0,0.28548,148612.0,1.48612,110.0,0.0011,1961357658.0,19613.57658,3343354.0,33.43354,208984.0,2.08984,250.0,0.0025,0.9999999269559259,1.0,6.9032419301630465,4.810311085139252
6,run,10000,True,uniform,READ,0.2,7.0,2,37261670,10740570,10302814,2834299,600232,2757165,0,0,0,681,42625,387470904,560854007,6446922021,11815824828,1119752972,168793622,22863823313371,26825332914,3546270457,79378925,1,0,0,0,0,9147,10932.546190007652,100000,86.83769,42,14111,122,270,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,9880943.0,98.80943,2935553.0,29.35553,2857605.0,28.57605,835736.0,8.35736,100044.0,1.00044,828072.0,8.28072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5e-05,332934.0,3.32934,0.0,0.0,35555.0,0.35555,38219.0,0.38219,161078.0,1.61078,153.0,0.00153,2423607224.0,24236.07224,3942320.0,39.4232,315547.0,3.15547,484.0,0.00484,0.9999999463255433,1.0,8.353684378873297,6.54945669251823
7,run,10000,True,uniform,READ,0.3,8.2,2,48367369,14089090,13573923,3838264,700276,3754752,0,0,0,681,42631,387899228,560854007,6446971968,11815877439,1119922348,168794077,22866765100370,26829973589,3546651600,79384295,1,0,0,0,0,9759,10246.951531919254,100000,92.53863,44,58207,128,277,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,11105699.0,111.05699,3348520.0,33.4852,3271109.0,32.71109,1003965.0,10.03965,100044.0,1.00044,997587.0,9.97587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6e-05,428324.0,4.28324,0.0,0.0,49947.0,0.49947,52611.0,0.52611,169376.0,1.69376,455.0,0.00455,2941786999.0,29417.86999,4640675.0,46.40675,381143.0,3.81143,5370.0,0.0537,0.9999999586498096,1.0,10.0352344968214,6.565052571066787
8,run,10000,True,uniform,READ,0.3,9.4,2,60583434,17810223,17218030,4966194,800331,4876916,0,0,0,681,42637,388461028,560854007,6447005668,11815913815,1120104677,168794289,22870053384954,26835099501,3547040056,79390476,1,0,0,0,0,10618,9417.969485778864,100000,101.04404,51,38175,144,328,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,12216065.0,122.16065,3721133.0,37.21133,3644107.0,36.44107,1127930.0,11.2793,100055.0,1.00055,1122164.0,11.22164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6e-05,561800.0,5.618,0.0,0.0,33700.0,0.337,36376.0,0.36376,182329.0,1.82329,212.0,0.00212,3288284584.0,32882.84584,5125912.0,51.25912,388456.0,3.88456,6181.0,0.06181,0.9999999669876763,1.0,11.273099795112689,9.191199394242155
9,run,10000,True,uniform,READ,0.4,11.7,2,73410975,21782406,21114023,6222774,900375,6128351,0,0,0,681,42644,389285381,560854007,6447074012,11815984812,1120244851,168795162,22873842237245,26840719427,3547665668,79394328,1,0,0,0,0,10967,9118.26388255676,100000,104.70185,50,20863,151,321,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,12827541.0,128.27541,3972183.0,39.72183,3895993.0,38.95993,1256580.0,12.5658,100044.0,1.00044,1251435.0,12.51435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7e-05,824353.0,8.24353,0.0,0.0,68344.0,0.68344,70997.0,0.70997,140174.0,1.40174,873.0,0.00873,3788852291.0,37888.52291,5619926.0,56.19926,625612.0,6.25612,3852.0,0.03852,0.999999972756118,1.0,12.560273479668945,3.620015589242076
10,run,10000,True,uniform,READ,0.6,12.3,2,87314810,26074007,25331018,7625296,1000419,7526206,0,0,0,681,42652,390213588,560854007,6447112520,11816025983,1120442234,168795312,22878131859983,26846952034,3548410041,79397999,1,0,0,0,0,11723,8530.239699735563,100000,112.33622,54,44095,163,313,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,13903835.0,139.03835,4291601.0,42.91601,4216995.0,42.16995,1402522.0,14.02522,100044.0,1.00044,1397855.0,13.97855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8e-05,928207.0,9.28207,0.0,0.0,38508.0,0.38508,41171.0,0.41171,197383.0,1.97383,150.0,0.0015,4289622738.0,42896.22738,6232607.0,62.32607,744373.0,7.44373,3671.0,0.03671,0.9999999770943789,1.0,14.019051617288394,7.291533053140897
11,run,10000,True,uniform,READ,0.7,13.6,2,102288826,30780447,29962199,9187545,1100474,9083984,0,0,0,681,42661,391209611,560854007,6447187375,11816103505,1120646935,168795726,22882923503353,26853822047,3549244506,79405844,1,0,0,0,0,12106,8260.366760284156,100000,116.39941,52,25983,161,360,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,14974016.0,149.74016,4706440.0,47.0644,4631181.0,46.31181,1562249.0,15.62249,100055.0,1.00055,1557778.0,15.57778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9e-05,996023.0,9.96023,0.0,0.0,74855.0,0.74855,77522.0,0.77522,204701.0,2.04701,414.0,0.00414,4791643370.0,47916.4337,6870013.0,68.70013,834465.0,8.34465,7845.0,0.07845,0.9999999804475226,1.0,15.613902353705463,3.616990139066467
12,run,10000,True,uniform,READ,0.8,15.5,2,118013859,35782061,34890793,10904091,1200518,10796187,0,0,0,681,42671,392391131,560854007,6447236310,11816155107,1120857503,168795986,22888243624982,26861280155,3550250447,79414719,1,0,0,0,0,12698,7875.255945818239,100000,121.89613,57,27151,176,376,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,15725033.0,157.25033,5001614.0,50.01614,4928594.0,49.28594,1716546.0,17.16546,100044.0,1.00044,1712203.0,17.12203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0001,1181520.0,11.8152,0.0,0.0,48935.0,0.48935,51602.0,0.51602,210568.0,2.10568,260.0,0.0026,5320121629.0,53201.21629,7458108.0,74.58108,1005941.0,10.05941,8875.0,0.08875,0.9999999830528382,1.0,17.157910519371477,4.722291977253157
13,run,10000,True,uniform,READ,84.4,18.8,2,134201191,41079990,40114807,12743129,1300573,12630742,0,0,0,681,42682,393568454,560854007,6447379463,11816300927,1121092267,168797741,22893885491863,26869172978,3551372973,79426433,1,0,0,0,0,13027,7676.364473785215,100000,125.24594,62,56799,182,361,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,16187332.0,161.87332,5297929.0,52.97929,5224014.0,52.24014,1839038.0,18.39038,100055.0,1.00055,1834555.0,18.34555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.00011,1177323.0,11.77323,0.0,0.0,143153.0,1.43153,145820.0,1.4582,234764.0,2.34764,1755.0,0.01755,5641866881.0,56418.66881,7892823.0,78.92823,1122526.0,11.22526,11714.0,0.11714,0.9999999850970028,1.0,18.380270851031934,2.7480856037020995
14,run,10000,True,uniform,READ,84.2,22.6,2,151174036,46730996,45691432,14741426,1400617,14624582,0,0,0,681,42693,394871748,560854007,6447480495,11816404631,1121326996,168799226,22899923309666,26877658317,3552385840,79438328,1,0,0,0,0,13998,7143.877696813831,100000,134.71925,66,51199,189,399,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,16972845.0,169.72845,5651006.0,56.51006,5576625.0,55.76625,1998297.0,19.98297,100044.0,1.00044,1993840.0,19.9384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.00011,1303294.0,13.03294,0.0,0.0,101032.0,1.01032,103704.0,1.03704,234729.0,2.34729,1485.0,0.01485,6037817803.0,60378.17803,8485339.0,84.85339,1012867.0,10.12867,11895.0,0.11895,0.9999999867702152,1.0,19.974181360201513,7.563766138846484
15,run,10000,True,uniform,READ,84.0,24.4,2,169141137,52740474,51627799,16889848,1500672,16768401,0,0,0,681,42705,396454100,560854007,6447544705,11816471510,1121552262,168799349,22906416229766,26886752923,3553527166,79446420,1,0,0,0,0,14758,6775.985905949316,100000,142.4325,69,40415,198,415,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,17967101.0,179.67101,6009478.0,60.09478,5936367.0,59.36367,2148422.0,21.48422,100055.0,1.00055,2143819.0,21.43819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.00012,1582352.0,15.82352,0.0,0.0,64210.0,0.6421,66879.0,0.66879,225266.0,2.25266,123.0,0.00123,6492920100.0,64929.201,9094606.0,90.94606,1141326.0,11.41326,8092.0,0.08092,0.9999999881755556,1.0,21.47241017440408,5.725425282578422
16,run,10000,True,uniform,READ,85.8,25.7,2,188003130,59044356,57859402,19172491,1600727,19046214,0,0,0,681,42718,398097076,560854007,6447591342,11816520816,1121817733,168799472,22913372157927,26896405419,3554660663,79467980,1,0,0,0,0,14554,6870.96330905593,100000,140.44772,71,37183,195,420,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,18861993.0,188.61993,6303882.0,63.03882,6231603.0,62.31603,2282643.0,22.82643,100055.0,1.00055,2277813.0,22.77813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.00013,1642976.0,16.42976,0.0,0.0,46637.0,0.46637,49306.0,0.49306,265471.0,2.65471,123.0,0.00123,6955928161.0,69559.28161,9652496.0,96.52496,1133497.0,11.33497,21560.0,0.2156,0.9999999893618794,1.0,22.813882364699417,-1.3934881435065716
17,run,10000,True,uniform,READ,85.6,25.8,2,207298047,65589010,64330876,21558936,1700782,21427571,0,0,0,681,42732,399856278,560854007,6447640842,11816572985,1122087257,168799578,22920725476552,26906459827,3556027130,79483392,1,0,0,0,0,15178,6588.483331137172,100000,146.59571,73,40607,213,453,100000,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,19294917.0,192.94917,6544654.0,65.44654,6471474.0,64.71474,2386445.0,23.86445,100055.0,1.00055,2381357.0,23.81357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.00014,1759202.0,17.59202,0.0,0.0,49500.0,0.495,52169.0,0.52169,269524.0,2.69524,106.0,0.00106,7353318625.0,73533.18625,10054408.0,100.54408,1366467.0,13.66467,15412.0,0.15412,0.9999999903520559,1.0,23.85133176752786,4.3774224316350585
