Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
78,avg-run,10000,true,uniform,READ,2039638,10095704,8715076,8674062,867145,12,0,0,0,0,169,1168,2656425,17525967,142886202,742429637,34808748,2334146,501074829835,506047871,58749042,5105766,1,0,0,0,0,20394,4903.402961655389,100000,199.01505,152,19983,240,337,100000
79,extend,10000,true,uniform,EXTEND,242395963,738894898,460005568,455635577,20100247,7900999,19637867,0,0,0,169,1173,2658678,17620087,143656708,744929234,34973452,2357376,503989442794,508146953,59188575,5105766,0,0,0,0,1,201920,495.24564183835184,99976,2011.3447127310556,785,246911,2297,11255,99976,24
79,run,10000,true,uniform,READ,244680799,742194460,464648981,460268577,20100247,7900999,19637867,0,0,0,169,1174,2658768,17624965,143745136,747209344,35006342,2360125,503989829964,508151752,59188604,5105766,1,0,0,0,0,26134,3826.432999158185,99967,256.34071243510357,146,22911,307,441,99967,33
79,reference,10000,true,uniform,READ,141010,23810829,9853517,8004203,10181,29,62,0,0,0,169,1174,2658820,17625019,143758554,747215838,35006342,2360125,503989829964,508151752,59188604,5105766,1,0,0,0,0,3768,26539.27813163482,100000,33.07664,18,13767,44,88,100000
79,clean-run,10000,true,uniform,READ,1204416,5241822,4635856,4624898,462367,1,0,0,0,0,169,1176,2663478,17630380,143996581,748760339,35016984,2364045,505261414393,509416996,59337453,5106067,1,0,0,0,0,21242,4707.654646455136,99975,207.57184296074018,143,19807,246,346,99975,25
79,avg-run,10000,true,uniform,READ,2080183,11520638,9767317,9726303,972367,5,0,0,0,0,169,1178,2665207,17648734,144249271,749739781,35062486,2367444,506132105307,510448486,59337526,5106067,1,0,0,0,0,21058,4748.789058790008,100000,205.70223,158,20239,247,337,100000
80,extend,10000,true,uniform,EXTEND,247945986,749343722,470357514,465939976,20560462,8001019,20092929,0,0,0,169,1183,2667323,17743146,145067073,752238962,35233667,2385157,508873174084,512519886,59728425,5106067,0,0,0,0,1,202975,492.67151126986084,99976,2022.1769424661918,854,177279,2389,10855,99976,24
80,run,10000,true,uniform,READ,250478503,752861322,475055746,470626312,20560466,8001041,20092933,0,0,0,169,1184,2667599,17746827,145134989,754456810,35262779,2389635,509314031055,512875974,59898575,5106067,1,0,0,0,0,25794,3876.8705900597038,99962,253.05008903383285,146,112319,298,441,99962,38
80,reference,10000,true,uniform,READ,142874,24111684,9979237,8105503,10181,29,62,0,0,0,169,1184,2667632,17746831,145134989,754467660,35262779,2389635,509314031055,512875974,59898575,5106067,1,0,0,0,0,3949,25322.86654849329,100000,35.09053,18,12743,47,85,100000
80,clean-run,10000,true,uniform,READ,1220230,5284035,4687034,4676076,467520,1,0,0,0,0,169,1186,2667851,17752056,145341844,756023360,35280284,2389730,510192959676,513803639,59899687,5190916,1,0,0,0,0,19410,5151.983513652756,99975,189.33541385346336,128,21679,227,317,99975,25
80,avg-run,10000,true,uniform,READ,2215073,11436658,9818495,9777481,977520,5,0,0,0,0,169,1188,2668439,17767607,145573889,757119606,35323262,2393616,511073701787,514835130,59899789,5190916,1,0,0,0,0,21481,4655.276756203156,100000,210.08487,157,22239,253,344,100000
81,extend,10000,true,uniform,EXTEND,253486894,759790753,480825050,476349882,21026010,8101045,20553473,0,0,0,169,1193,2670485,17862084,146353084,759583525,35492717,2414421,514117241245,517092597,60407717,5190916,0,0,0,0,1,202619,493.5371312660708,99971,2018.4938732232347,810,237951,2321,10679,99971,29
81,run,10000,true,uniform,READ,255741939,763082386,485570893,481085634,21026010,8101045,20553473,0,0,0,169,1193,2670485,17866502,146427575,761834848,35492717,2414421,514122537062,517100340,60408929,5190916,1,0,0,0,0,24664,4054.4923775543302,99980,241.81437287457493,145,22095,286,397,99980,20
81,reference,10000,true,uniform,READ,144771,24412579,10105847,8206817,10181,29,62,0,0,0,169,1193,2670485,17866520,146440322,761836688,35492717,2414421,514122537062,517100340,60408929,5190916,1,0,0,0,0,4182,23912.003825920612,100000,37.2837,21,12463,49,102,100000
81,clean-run,10000,true,uniform,READ,1233127,5324010,4737431,4726473,472524,1,0,0,0,0,169,1195,2671595,17872909,146738530,763410125,35547362,2417851,515013014447,518038026,60410155,5191091,1,0,0,0,0,20725,4825.090470446321,99976,202.32824877970714,126,20703,243,335,99976,24
81,avg-run,10000,true,uniform,READ,2403708,11467252,9869985,9828094,982536,5,0,0,0,0,169,1197,2673511,17891487,147082561,764607985,35586642,2425589,516226425341,519513699,60574512,5191093,1,0,0,0,0,20610,4852.01358563804,100000,201.14426,146,23343,238,359,100000
82,extend,10000,true,uniform,EXTEND,259090845,770315706,491400403,486868950,21495993,8201064,21018347,0,0,0,169,1202,2675478,17985187,147734017,767090429,35756971,2439342,519051660575,521555165,60991452,5191093,0,0,0,0,1,201986,495.08381769033497,99975,2012.1562190547636,703,175615,2501,11559,99975,25
82,run,10000,true,uniform,READ,261401221,773603725,496198182,491654446,21495993,8201064,21018347,0,0,0,169,1203,2675539,17989638,147830730,769387796,35787835,2444385,519054319079,521561078,60992031,5191093,1,0,0,0,0,25923,3857.5782123982563,99967,254.4341632738804,162,20783,296,418,99967,33
82,reference,10000,true,uniform,READ,146635,24713434,10231567,8308117,10181,29,62,0,0,0,169,1203,2675578,17989657,147838835,769401494,35787835,2444385,519054319079,521561078,60992031,5191093,1,0,0,0,0,3447,29010.73397156948,100000,29.68833,17,11487,41,87,100000
82,clean-run,10000,true,uniform,READ,1245594,5362821,4788137,4777179,477633,1,0,0,0,0,169,1206,2679209,17996037,148135725,770994341,35814585,2453628,519957745460,522516218,60995643,5191435,1,0,0,0,0,21856,4575.402635431918,99967,213.90103734232298,135,64895,253,360,99967,33
82,avg-run,10000,true,uniform,READ,2430182,11470174,9920692,9878801,987646,5,0,0,0,0,169,1207,2679258,18012564,148436203,772212818,35826711,2458355,521252191664,523980264,61157124,5191453,1,0,0,0,0,20806,4806.305873305777,100000,203.17013,145,22895,242,371,100000
83,extend,10000,true,uniform,EXTEND,264817335,780852587,502089235,497506495,21971257,8301080,21488440,0,0,0,169,1213,2681399,18104301,149134740,774773026,36014001,2469500,524242947823,526031636,61594625,5191453,0,0,0,0,1,193586,516.5662806194663,99972,1928.2237926619453,816,212351,2259,9567,99972,28
83,run,10000,true,uniform,READ,267172561,784134996,506937388,502343313,21971257,8301080,21488440,0,0,0,169,1213,2681399,18109386,149224910,777115816,36014001,2469500,524252388769,526036532,61596907,5191453,1,0,0,0,0,26223,3813.446211341189,99969,257.22518980884075,150,23135,303,410,99969,31
83,reference,10000,true,uniform,READ,148499,25014289,10357287,8409417,10181,29,62,0,0,0,169,1213,2681399,18109503,149239333,777129702,36014001,2469500,524252388769,526036532,61596907,5191453,1,0,0,0,0,3951,25310.048089091368,100000,34.81271,18,11639,46,84,100000
83,clean-run,10000,true,uniform,READ,1253828,5408793,4840029,4829071,482804,1,0,0,0,0,169,1216,2683082,18115641,149535802,778735705,36070721,2477959,525166142791,527003434,61600896,5191697,1,0,0,0,0,21851,4576.449590407761,99969,213.64310936390282,141,21263,254,357,99969,31
83,avg-run,10000,true,uniform,READ,2394349,11389700,9971489,9930475,992804,5,0,0,0,0,169,1217,2683131,18133279,149825577,779984684,36079837,2480954,526522286588,528407027,61777358,5191711,1,0,0,0,0,20740,4821.600771456124,100000,202.57974,144,18127,238,328,100000
84,extend,10000,true,uniform,EXTEND,270632012,791387612,512891041,508258910,22451558,8401097,21963619,0,0,0,169,1223,2685099,18226077,150583028,782586623,36259414,2502652,529560935947,530583776,62229830,5191711,0,0,0,0,1,198616,503.4841100414871,99973,1978.9524871715364,606,184831,2419,10215,99973,27
84,run,10000,true,uniform,READ,273016790,794663242,517790829,513148050,22451558,8401097,21963619,0,0,0,169,1223,2685099,18231427,150676410,784969873,36259414,2502652,529568499769,530588590,62231626,5191711,1,0,0,0,0,26182,3819.417920708884,99962,257.24146175546707,164,19887,300,406,99962,38
84,reference,10000,true,uniform,READ,150363,25315144,10483007,8510717,10181,29,62,0,0,0,169,1223,2685099,18231495,150690256,784974531,36259414,2502652,529568499769,530588590,62231626,5191711,1,0,0,0,0,3837,26062.027625749284,100000,33.69175,21,12791,47,99,100000
84,clean-run,10000,true,uniform,READ,1263456,5450393,4891240,4880282,487926,1,0,0,0,0,169,1225,2689761,18237649,150968941,786594735,36317418,2513795,530925043005,531932875,62400790,5192198,1,0,0,0,0,21929,4560.171462446988,99969,214.66495613640228,147,48287,255,371,99969,31
84,avg-run,10000,true,uniform,READ,2415447,11407437,10022701,9981687,997926,5,0,0,0,0,169,1227,2690125,18255781,151254262,787857373,36331347,2516968,531845598407,532964363,62400844,5192198,1,0,0,0,0,20908,4782.858236081883,100000,204.21918,146,42335,240,328,100000
85,extend,10000,true,uniform,EXTEND,276524868,801927828,523806120,519125095,22936678,8501123,22443804,0,0,0,169,1233,2692209,18351901,151992670,790469131,36517718,2541017,535011233533,535255709,62909187,5192198,0,0,0,0,1,208735,479.07634081490886,99971,2079.9852957357634,628,222591,2555,11967,99971,29
85,run,10000,true,uniform,READ,278921751,805190654,528754752,524055669,22936678,8501123,22443804,0,0,0,169,1233,2692209,18356361,152085664,792862111,36517718,2541017,535023718510,535263192,62912131,5192198,1,0,0,0,0,26566,3764.209892343597,99962,260.59483603769434,158,24175,307,446,99962,38
85,reference,10000,true,uniform,READ,152260,25616039,10609617,8612031,10181,29,62,0,0,0,169,1233,2692209,18356383,152094394,792864031,36517718,2541017,535023718510,535263192,62912131,5192198,1,0,0,0,0,4038,24764.735017335315,100000,35.66436,21,12583,52,103,100000
85,clean-run,10000,true,uniform,READ,1265101,5496719,4940820,4929862,492861,1,0,0,0,0,169,1236,2693034,18364311,152390654,794488250,36582794,2547503,535956155744,536241609,62913259,5192356,1,0,0,0,0,22480,4448.398576512455,99972,219.79229184171567,148,246527,258,411,99972,28
85,avg-run,10000,true,uniform,READ,2490680,11538355,10073375,10031484,1002874,5,0,0,0,0,169,1237,2693146,18379690,152740581,795747560,36601837,2557539,537256066101,537729698,63093240,5192359,1,0,0,0,0,17517,5708.740081064109,100000,170.25399,117,19423,201,333,100000
86,extend,10000,true,uniform,EXTEND,282430245,812505152,534826608,530081774,23426835,8601128,22928944,0,0,0,169,1243,2695274,18472393,153427306,798369117,36751598,2573220,540301316077,539849580,63555459,5192359,0,0,0,0,1,196754,508.2488793112211,99961,1959.974089895059,633,60255,2353,9383,99961,39
86,run,10000,true,uniform,READ,284857841,815777640,539826437,535068476,23426835,8601128,22928944,0,0,0,169,1243,2695274,18476862,153519256,800792825,36751598,2573220,540312170950,539856237,63558099,5192359,1,0,0,0,0,26480,3776.4350453172206,99969,260.2298512538887,160,19615,306,437,99969,31
86,reference,10000,true,uniform,READ,154124,25916894,10735337,8713331,10181,29,62,0,0,0,169,1243,2695274,18476960,153530901,800796401,36751598,2573220,540312170950,539856237,63558099,5192359,1,0,0,0,0,3555,28129.395218002814,100000,31.103,18,13303,44,80,100000
86,clean-run,10000,true,uniform,READ,1263673,5547032,4991910,4980872,497878,18,0,0,0,0,169,1246,2696148,18484361,153831736,802424548,36810887,2579959,541257632472,540850842,63561292,5192664,1,0,0,0,0,22239,4496.605063177301,99971,217.52279160956678,142,36735,261,378,99971,29
86,avg-run,10000,true,uniform,READ,2501677,11579106,10124465,10082494,1007891,22,0,0,0,0,169,1248,2696302,18503388,154180105,803686443,36840449,2592012,542633599989,542355587,63743771,5192682,1,0,0,0,0,21121,4734.624307561195,100000,206.48073,150,20639,242,373,100000
87,extend,10000,true,uniform,EXTEND,288399208,823092995,545960642,541162833,23922089,8701152,23419287,0,0,0,169,1253,2697992,18597092,154914661,806360647,37012090,2606373,545645723709,544443282,64165319,5192682,0,0,0,0,1,199595,501.01455447280745,99980,1988.5456791358272,679,132607,2315,10007,99980,20
87,run,10000,true,uniform,READ,290829581,826355080,551008540,546200154,23922089,8701152,23419287,0,0,0,169,1253,2698084,18602815,155013566,808788909,37012090,2606373,545648237632,544448103,64165876,5192682,1,0,0,0,0,27228,3672.689878066696,99965,267.140669234232,162,22527,312,450,99965,35
87,reference,10000,true,uniform,READ,155988,26217749,10861057,8814631,10181,29,62,0,0,0,169,1253,2698125,18602876,155017636,808794415,37012090,2606373,545648237682,544448104,64165876,5192682,1,0,0,0,0,3846,26001.040041601664,100000,33.65214,17,11367,49,95,100000
87,clean-run,10000,true,uniform,READ,1263314,5587046,5039489,5028531,502789,1,0,0,0,0,169,1256,2702246,18609983,155310810,810422524,37072143,2617101,547014841910,545832269,64330729,5193144,1,0,0,0,0,19151,5221.659443371103,99967,186.72950073524262,119,69759,224,340,99967,33
87,avg-run,10000,true,uniform,READ,2412414,11521958,10170950,10129936,1012789,5,0,0,0,0,169,1257,2702293,18628456,155605589,811680570,37092376,2621693,547965348606,546863758,64330780,5193144,1,0,0,0,0,21067,4746.760336070632,100000,206.14196,148,45919,242,336,100000
88,extend,10000,true,uniform,EXTEND,294357178,833673577,557200632,552354948,24422497,8801165,23914789,0,0,0,169,1263,2704189,18724131,156445884,814350837,37289046,2627640,550876839751,549062693,64731972,5193144,0,0,0,0,1,202405,494.05894123168895,99969,2016.7211735638048,656,257023,2515,9599,99969,31
88,run,10000,true,uniform,READ,297113435,837186197,562300449,557442893,24422501,8801187,23914793,0,0,0,169,1263,2704357,18728191,156530283,816765922,37325714,2627877,551338416268,549436290,64915194,5193144,1,0,0,0,0,26944,3711.4014251781473,99967,264.3637600408135,158,23951,314,439,99967,33
88,reference,10000,true,uniform,READ,157861,26518668,10987667,8915945,10181,29,62,0,0,0,169,1263,2704357,18728191,156530283,816767756,37325714,2627877,551338416268,549436290,64915194,5193144,1,0,0,0,0,4096,24414.0625,100000,36.6256,21,13175,48,79,100000
88,clean-run,10000,true,uniform,READ,1267585,5622542,5088562,5077604,507695,1,0,0,0,0,169,1265,2704543,18735239,156755516,818399527,37325720,2627901,552302885093,550444413,64916332,5284354,1,0,0,0,0,22059,4533.297066956798,99966,215.9654982694116,147,23599,254,360,99966,34
88,avg-run,10000,true,uniform,READ,2418934,11555271,10220073,10179059,1017695,5,0,0,0,0,169,1267,2706673,18753378,157059621,819660837,37371104,2631171,553263501405,551475903,64916395,5284354,1,0,0,0,0,21356,4682.524817381533,100000,208.74067,151,20031,244,393,100000
89,extend,10000,true,uniform,EXTEND,300396717,844260493,568549539,563646253,24927486,8901185,24414971,0,0,0,169,1273,2708791,18851964,157907959,822353747,37552675,2658824,556603896791,553859842,65464419,5284354,0,0,0,0,1,214060,467.1587405400355,99965,2133.068864102436,794,318463,2611,12407,99965,35
89,run,10000,true,uniform,READ,302887743,847518738,573694586,568780461,24927486,8901185,24414971,0,0,0,169,1273,2708791,18856547,157998396,824840446,37552675,2658824,556606425676,553864195,65464988,5284354,1,0,0,0,0,27421,3646.840013128624,99969,269.13632225990057,161,22191,315,441,99969,31
89,reference,10000,true,uniform,READ,159721,26819527,11113387,9017245,10181,29,62,0,0,0,169,1273,2708837,18856640,158013062,824846485,37552675,2658824,556606425726,553864196,65464988,5284354,1,0,0,0,0,3888,25720.1646090535,100000,33.9371,17,15383,45,84,100000
89,clean-run,10000,true,uniform,READ,1270747,5654162,5136359,5125401,512502,1,0,0,0,0,169,1276,2710003,18864388,158308865,826490976,37615329,2664536,557584563988,554891457,65469300,5287514,1,0,0,0,0,20089,4977.848573846383,99961,195.99334740548815,130,49119,235,376,99961,39
89,avg-run,10000,true,uniform,READ,2518547,11603249,10268914,10227023,1022515,5,0,0,0,0,169,1277,2710076,18883351,158650661,827772315,37655209,2672373,558926948640,556388763,65637883,5287746,1,0,0,0,0,21379,4677.487253847234,100000,209.2198,156,29711,244,364,100000
90,extend,10000,true,uniform,EXTEND,306534860,854900816,580003722,575052037,25437282,9001205,24919877,0,0,0,169,1283,2712169,18978353,159471189,830516382,37790793,2702419,561998583910,558522060,66081882,5287746,0,0,0,0,1,203348,491.7678069122883,99976,2025.9411658798113,666,249087,2399,10639,99976,24
90,run,10000,true,uniform,READ,309028667,858155083,585198785,580236039,25437284,9001216,24919879,0,0,0,169,1284,2712329,18982470,159566574,832997213,37825059,2702621,562003221637,558534731,66083070,5287746,1,0,0,0,0,27386,3651.500766815161,99958,268.7254346825667,168,25887,314,434,99958,42
90,reference,10000,true,uniform,READ,161618,27120422,11239997,9118559,10181,29,62,0,0,0,169,1284,2712362,18982508,159580284,833000219,37825059,2702621,562003221637,558534731,66083070,5287746,1,0,0,0,0,3922,25497.195308516064,100000,34.34033,17,14463,46,86,100000
90,clean-run,10000,true,uniform,READ,1274744,5682914,5186236,5175278,517392,1,0,0,0,0,169,1286,2713469,18988060,159820259,834648679,37840145,2706476,563436276211,559924305,66262755,5386650,1,0,0,0,0,22351,4474.072748422889,99972,218.70257672148202,151,26767,256,363,99972,28
90,avg-run,10000,true,uniform,READ,2434298,11532395,10317697,10276683,1027392,5,0,0,0,0,169,1288,2714640,19005465,160120767,835935447,37884468,2710113,564416850152,560955796,66262813,5386650,1,0,0,0,0,21443,4663.526558783752,100000,209.77419,151,21135,244,351,100000
91,extend,10000,true,uniform,EXTEND,312728635,865537474,591565687,586556330,25951919,9101229,25429585,0,0,0,169,1294,2716696,19104891,161029541,838684494,38063432,2739568,567796841533,563360734,66804224,5386650,0,0,0,0,1,218800,457.0383912248629,99969,2180.944402764857,881,254975,2797,12415,99969,31
91,run,10000,true,uniform,READ,315285084,868789218,596809772,591789960,25951919,9101229,25429585,0,0,0,169,1295,2716795,19109843,161121467,841229629,38093895,2743115,567798978567,563365949,66804677,5386650,1,0,0,0,0,27350,3656.307129798903,99971,268.4251833031579,159,24175,317,440,99971,29
91,reference,10000,true,uniform,READ,163482,27421277,11365717,9219859,10181,29,62,0,0,0,169,1295,2716818,19109913,161132382,841242857,38093895,2743115,567802104858,563376238,66808109,5386650,1,0,0,0,0,3774,26497.085320614733,100000,33.32089,17,12567,45,82,100000
91,clean-run,10000,true,uniform,READ,1284057,5703701,5235192,5224234,522321,8,0,0,0,0,169,1298,2721154,19116790,161426668,842909728,38114390,2750677,569236547605,564778279,66990756,5386934,1,0,0,0,0,23037,4340.84299170899,99959,225.36418931762023,146,470015,259,407,99959,41
91,avg-run,10000,true,uniform,READ,2441624,11555244,10366703,10325689,1032321,12,0,0,0,0,169,1299,2721197,19134209,161765060,844194694,38135431,2754685,570227017564,565809770,66990804,5386934,1,0,0,0,0,21552,4639.940608760208,100000,210.6813,153,19183,249,359,100000
92,extend,10000,true,uniform,EXTEND,319043746,876214499,603238057,598180192,26471909,9201261,25944645,0,0,0,169,1306,2723337,19230530,162554206,846987414,38327603,2791565,573618765907,568233513,67532486,5386934,0,0,0,0,1,210168,475.80982832781393,99977,2093.8296308150875,667,253311,2455,12439,99977,23
92,run,10000,true,uniform,READ,321598691,879455639,608531207,603458668,26471909,9201261,25944645,0,0,0,169,1306,2723354,19234577,162648575,849534808,38327603,2791565,573645533153,568240583,67538762,5386934,1,0,0,0,0,27244,3670.532961385993,99975,267.66754688672165,163,19711,314,431,99975,25
92,reference,10000,true,uniform,READ,165379,27722172,11492327,9321173,10181,29,62,0,0,0,169,1306,2723354,19234629,162657305,849541416,38327603,2791565,573645533153,568240583,67538762,5386934,1,0,0,0,0,3879,25779.840164990976,100000,33.95824,18,15687,49,98,100000
92,clean-run,10000,true,uniform,READ,1294432,5722343,5283774,5272816,527251,1,0,0,0,0,169,1309,2724150,19243583,162974751,851218199,38372753,2797893,574653969166,569292320,67541345,5387247,1,0,0,0,0,22748,4395.990856339019,99968,222.62950144046096,149,53119,260,386,99968,32
92,avg-run,10000,true,uniform,READ,2527445,11650011,10416328,10374437,1037263,5,0,0,0,0,169,1311,2724282,19261522,163350978,852505333,38402824,2811865,576069271755,570800323,67741121,5387248,1,0,0,0,0,21537,4643.172215257464,100000,210.46212,153,24079,244,347,100000
93,extend,10000,true,uniform,EXTEND,325305250,886892390,615017662,609903728,26996640,9301280,26464449,0,0,0,169,1316,2725890,19359130,164129865,855294835,38590497,2844908,579115852851,572949297,68153752,5387248,0,0,0,0,1,209959,476.2834648669502,99975,2091.771282820705,785,78143,2485,11711,99975,25
93,run,10000,true,uniform,READ,327848601,890134065,620361698,615236659,26996642,9301291,26464451,0,0,0,169,1317,2725946,19363570,164233417,857826859,38590497,2844908,579125348364,572965062,68158852,5387248,1,0,0,0,0,26326,3798.526171845324,99971,258.29442538336116,136,20015,304,422,99971,29
93,reference,10000,true,uniform,READ,167276,28023067,11618937,9422487,10181,29,62,0,0,0,169,1317,2725962,19363604,164246162,857828588,38590497,2844908,579125348364,572965062,68158852,5387248,1,0,0,0,0,3657,27344.818156959256,100000,31.90306,17,11871,44,88,100000
93,clean-run,10000,true,uniform,READ,1305975,5737954,5333368,5322410,532178,1,0,0,0,0,169,1319,2726967,19370769,164515565,859517233,38624820,2856092,580618100370,574404532,68353401,5387990,1,0,0,0,0,19635,5092.946269416858,99971,191.56842484320453,126,547839,220,367,99971,29
93,avg-run,10000,true,uniform,READ,2464844,11588120,10464829,10423815,1042178,5,0,0,0,0,169,1321,2727782,19387542,164824642,860803534,38638353,2858847,581628588450,575436020,68353450,5387990,1,0,0,0,0,20540,4868.54917234664,100000,200.54346,145,22831,239,398,100000
94,extend,10000,true,uniform,EXTEND,331619725,897570028,626907224,621735577,27526331,9401300,26989159,0,0,0,169,1328,2729885,19490332,165744955,863609681,38842898,2886793,585051660274,577871205,68893203,5387990,0,0,0,0,1,223003,448.4244606574799,99965,2222.5598259390786,599,285183,2787,12503,99965,35
94,run,10000,true,uniform,READ,334233142,900813773,632301010,627118120,27526333,9401311,26989161,0,0,0,169,1328,2729885,19495525,165839116,866212090,38842898,2886793,585067378469,577885034,68898168,5387990,1,0,0,0,0,27130,3685.9565057132327,99973,266.6089044041891,168,20831,310,427,99973,27
94,reference,10000,true,uniform,READ,169140,28323922,11744657,9523787,10181,29,62,0,0,0,169,1328,2729885,19495546,165853436,866213922,38842898,2886793,585067378469,577885034,68898168,5387990,1,0,0,0,0,4212,23741.690408357073,100000,37.66032,21,12631,49,98,100000
94,clean-run,10000,true,uniform,READ,1328871,5739658,5382764,5371806,537159,1,0,0,0,0,169,1331,2730919,19502957,166133082,867931476,38904017,2894103,586539368593,579312958,69082714,5388476,1,0,0,0,0,20561,4863.57667428627,99961,200.75291363631817,129,51359,236,373,99961,39
94,avg-run,10000,true,uniform,READ,2488495,11589066,10514224,10473210,1047159,5,0,0,0,0,169,1332,2731003,19517519,166425415,869220542,38918749,2900737,587559841281,580344446,69082762,5388476,1,0,0,0,0,20481,4882.574093061862,100000,199.8278,147,49503,234,327,100000
95,extend,10000,true,uniform,EXTEND,338060928,908268418,638906064,633676565,28060806,9501333,27518719,0,0,0,169,1339,2732918,19617885,167324843,872082666,39075129,2938553,591059311264,582833870,69640453,5388476,0,0,0,0,1,217270,460.2568233074055,99978,2164.7770309468083,784,214527,2607,11951,99978,22
95,run,10000,true,uniform,READ,340684535,911499968,644347443,639106203,28060806,9501333,27518719,0,0,0,169,1339,2732918,19621356,167417986,874693209,39075129,2938553,591068331535,582839349,69642580,5388476,1,0,0,0,0,27737,3605.292569492014,99973,272.6655196903164,165,21215,322,439,99973,27
95,reference,10000,true,uniform,READ,171037,28624817,11871267,9625101,10181,29,62,0,0,0,169,1339,2732918,19621413,167432255,874706333,39075129,2938553,591068331585,582839350,69642580,5388476,1,0,0,0,0,3860,25906.73575129534,100000,34.11745,17,14431,46,83,100000
95,clean-run,10000,true,uniform,READ,1345436,5746091,5431733,5420775,542074,1,0,0,0,0,169,1342,2735209,19630543,167760067,876441579,39123623,2947294,592109794481,583924343,69646364,5389022,1,0,0,0,0,21058,4748.789058790008,99966,205.6843026629054,138,52223,248,341,99966,34
95,avg-run,10000,true,uniform,READ,2599098,11703610,10564288,10522397,1052087,5,0,0,0,0,169,1344,2735358,19648508,168136282,877729093,39153690,2958023,593568071874,585455422,69846104,5389051,1,0,0,0,0,20694,4832.3185464385815,100000,202.16003,144,17999,234,342,100000
96,extend,10000,true,uniform,EXTEND,344488399,918989182,651011045,645731343,28600322,9601344,28053187,0,0,0,169,1350,2737019,19747551,168968494,880601719,39337546,2990971,596719034986,587651198,70273871,5389051,0,0,0,0,1,215790,463.41350386950273,99967,2150.1889223443736,674,104063,2487,12631,99967,33
96,run,10000,true,uniform,READ,347095858,922215007,656504108,651213384,28600324,9601355,28053189,0,0,0,169,1350,2737019,19751516,169061601,883196282,39337546,2990971,596733052562,587665297,70278299,5389051,1,0,0,0,0,26590,3760.8123354644604,99970,260.99473842152645,150,19663,309,416,99970,30
96,reference,10000,true,uniform,READ,172934,28925712,11997877,9726415,10181,29,62,0,0,0,169,1350,2737062,19751551,169074398,883198152,39337546,2990971,596733052562,587665297,70278299,5389051,1,0,0,0,0,3604,27746.94783573807,100000,31.58051,17,12839,43,91,100000
96,clean-run,10000,true,uniform,READ,1367018,5746754,5482376,5471418,547122,1,0,0,0,0,169,1352,2737911,19757329,169329688,884958250,39385329,2998920,598246154788,589134661,70469012,5497103,1,0,0,0,0,19707,5074.339067336479,99968,192.29487435979513,124,22287,227,412,99968,32
96,avg-run,10000,true,uniform,READ,2524355,11598525,10613887,10572873,1057122,5,0,0,0,0,169,1354,2739553,19774598,169656844,886243009,39398365,3001702,599286660166,590166150,70469063,5497103,1,0,0,0,0,20753,4818.580446200549,100000,202.71102,143,19295,239,353,100000
97,extend,10000,true,uniform,EXTEND,350960489,929705048,663228703,657891374,29144981,9701361,28592818,0,0,0,169,1361,2741550,19874052,170586757,889117914,39589972,3029132,602852245213,592676219,71042362,5497103,0,0,0,0,1,215891,463.19670574502874,99973,2151.50287577646,609,317439,2669,11975,99973,27
97,run,10000,true,uniform,READ,353635100,932934604,668772219,663423637,29144983,9701372,28592820,0,0,0,169,1361,2741550,19879399,170686933,891778031,39589972,3029132,602861892698,592689428,71045227,5497103,1,0,0,0,0,27715,3608.1544290095617,99979,272.39474289600815,150,20991,317,432,99979,21
97,reference,10000,true,uniform,READ,174798,29226567,12123597,9827715,10181,29,62,0,0,0,169,1361,2741550,19879419,170696440,891782842,39589972,3029132,602861892698,592689428,71045227,5497103,1,0,0,0,0,3755,26631.158455392808,100000,32.7962,18,12535,49,93,100000
97,clean-run,10000,true,uniform,READ,1386202,5748640,5534282,5523324,552150,1,0,0,0,0,169,1364,2742368,19888456,171001721,893570444,39644004,3037956,604331618839,594155602,71225682,5497812,1,0,0,0,0,22912,4364.525139664805,99972,224.46549033729445,153,24799,265,400,99972,28
97,avg-run,10000,true,uniform,READ,2598942,11652245,10666837,10624946,1062163,5,0,0,0,0,169,1366,2742521,19903156,171293907,894852011,39692201,3046317,605385646002,595240462,71225811,5497812,1,0,0,0,0,20671,4837.695321948624,100000,201.88561,143,26207,235,364,100000
98,extend,10000,true,uniform,EXTEND,357563070,940472629,675557238,670162060,29694611,9801393,29137372,0,0,0,169,1372,2744200,20001167,172235873,897785190,39862231,3085773,608941705153,597688836,71781719,5497812,0,0,0,0,1,215340,464.38190768087674,99977,2146.1199375856445,628,309503,2445,13119,99977,23
