Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,page_cache_hits,page_cache_faults,transaction_commits,transaction_rollbacks,nodes_created,nodes_deleted,relationships_created,relationships_deleted,properties_set,index_hits,index_misses,lock_acquisition_time,lock_wait_time,checkpoint_total_time,checkpoint_total_events,log_rotation_events,log_appended_bytes,log_rotation_total_time,transaction_started,transaction_peak_concurrent,transaction_active,transaction_terminated,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
60,spread-run,305000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16377,3053.062221408072,50000,313.59754,148,23071,538,879,50000
61,extend,305000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13292,376.1661149563647,5000,2550.369,1235,19519,4147,4491,5000
61,spread-run,310000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16691,2995.6263854772033,50000,320.12288,152,19759,573,898,50000
62,extend,310000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13365,374.11148522259634,5000,2564.2592,1116,19919,4167,4647,5000
62,spread-run,315000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16210,3084.5157310302284,50000,310.07336,150,21807,515,882,50000
63,extend,315000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13334,374.9812509374531,5000,2559.7618,1224,23887,4163,4503,5000
63,spread-run,320000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16151,3095.7835428146864,50000,308.99416,160,22687,507,862,50000
64,extend,320000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12249,408.1965874765287,5000,2343.614,778,20143,4027,4319,5000
64,spread-run,325000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16642,3004.4465809397907,50000,318.51556,153,21887,551,886,50000
65,extend,325000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13351,374.5037824882031,5000,2564.0886,1233,19423,4175,4487,5000
65,spread-run,330000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16307,3066.167903354388,50000,312.02006,156,22207,540,890,50000
66,extend,330000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13222,378.1576160943881,5000,2538.1948,1209,24303,4127,4479,5000
66,spread-run,335000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16230,3080.7147258163895,50000,310.52094,155,20687,565,873,50000
67,extend,335000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13302,375.8833258156668,5000,2555.099,1222,19247,4155,4483,5000
67,spread-run,340000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16442,3040.992579978105,50000,314.52204,157,21055,560,898,50000
68,extend,340000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13297,376.0246672181695,5000,2553.9986,1194,20447,4151,4507,5000
68,spread-run,345000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16538,3023.3401862377555,50000,316.68506,156,21023,539,910,50000
69,extend,345000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13313,375.5727484413731,5000,2557.7798,1229,23775,4167,4547,5000
69,spread-run,350000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16238,3079.19694543663,50000,310.48768,149,21359,509,853,50000
70,extend,350000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13316,375.4881345749474,5000,2556.9194,1205,20191,4167,4539,5000
70,spread-run,355000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16600,3012.0481927710844,50000,318.3192,155,22639,537,875,50000
71,extend,355000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13257,377.15923662970505,5000,2545.7354,1210,21375,4139,4531,5000
71,spread-run,360000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16475,3034.9013657056144,50000,315.38324,155,22159,536,889,50000
72,extend,360000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13262,377.0170411702609,5000,2546.9342,1187,24479,4155,4571,5000
72,spread-run,365000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16279,3071.4417347502917,50000,311.50964,156,22463,563,868,50000
73,extend,365000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13310,375.6574004507889,5000,2554.7116,1223,22879,4143,4451,5000
73,spread-run,370000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16284,3070.498648980594,50000,311.60636,159,21711,492,882,50000
74,extend,370000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13342,374.75640833458255,5000,2563.652,1238,39231,4159,4543,5000
74,spread-run,375000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16712,2991.8621349928194,50000,319.97146,157,22303,563,846,50000
75,extend,375000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13296,376.0529482551143,5000,2553.5958,1226,19951,4151,4451,5000
75,spread-run,380000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16177,3090.807937194783,50000,309.602,154,22127,534,868,50000
76,extend,380000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13343,374.72832196657424,5000,2560.5966,1206,24143,4159,4515,5000
76,spread-run,385000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15812,3162.1553250695674,50000,302.21906,124,22175,544,873,50000
77,extend,385000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13295,376.081233546446,5000,2555.555,1201,20559,4159,4507,5000
77,spread-run,390000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16461,3037.4825344754267,50000,315.14028,156,20703,569,885,50000
78,extend,390000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13282,376.4493299201927,5000,2548.5138,1177,20751,4151,4507,5000
78,spread-run,395000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15646,3195.7049725169372,50000,298.88104,152,22319,540,854,50000
79,extend,395000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13283,376.4209892343597,5000,2551.3614,1182,24127,4159,4491,5000
79,spread-run,400000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16774,2980.8036246572074,50000,321.29868,157,21151,590,890,50000
80,extend,400000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12194,410.0377234705593,5000,2333.5228,791,20127,4035,4303,5000
80,spread-run,405000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16573,3016.955288722621,50000,317.26326,163,20559,548,874,50000
81,extend,405000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13267,376.8749528906309,5000,2548.8678,1179,19647,4147,4523,5000
81,spread-run,410000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16577,3016.2273028895456,50000,317.25752,148,21119,589,916,50000
82,extend,410000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13275,376.6478342749529,5000,2552.9734,1198,24191,4143,4495,5000
82,spread-run,415000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16444,3040.62271953296,50000,314.88704,155,21551,527,885,50000
83,extend,415000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13301,375.91158559506806,5000,2552.6096,1204,23151,4155,4535,5000
83,spread-run,420000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16129,3100.0062000124,50000,308.91988,154,20783,523,836,50000
84,extend,420000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13304,375.826819001804,5000,2554.5784,1179,20239,4159,4595,5000
84,spread-run,425000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16587,3014.408874419726,50000,317.7774,153,21135,561,911,50000
85,extend,425000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13298,375.9963904346518,5000,2553.3682,1200,19791,4147,4503,5000
85,spread-run,430000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16364,3055.4876558298706,50000,313.2282,135,36351,545,881,50000
86,extend,430000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13285,376.3643206624012,5000,2549.9496,1228,23967,4127,4507,5000
86,spread-run,435000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16747,2985.609362870962,50000,320.81532,158,21759,557,875,50000
87,extend,435000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13272,376.7329716696805,5000,2549.2814,1226,20495,4139,4479,5000
87,spread-run,440000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15906,3143.4678737583304,50000,304.29954,140,21615,544,885,50000
88,extend,440000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13329,375.12191462225223,5000,2561.3708,1227,20559,4179,4507,5000
88,spread-run,445000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16515,3027.5507114744173,50000,316.36442,159,21935,542,869,50000
89,extend,445000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13335,374.9531308586427,5000,2559.7926,1200,23327,4163,4527,5000
89,spread-run,450000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16273,3072.5742026669946,50000,311.35806,155,21119,497,867,50000
90,extend,450000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13308,375.71385632702135,5000,2558.143,1211,19055,4155,4515,5000
90,spread-run,455000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16465,3036.7446097783177,50000,315.03812,160,21807,539,880,50000
91,extend,455000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13292,376.1661149563647,5000,2552.7488,1224,20655,4131,4499,5000
91,spread-run,460000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16333,3061.286965040103,50000,312.63348,156,22159,533,901,50000
92,extend,460000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13315,375.51633496057076,5000,2557.802,1207,23471,4159,4515,5000
92,spread-run,465000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16302,3067.108330266225,50000,311.85964,152,21807,538,837,50000
93,extend,465000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13280,376.50602409638554,5000,2550.2422,1189,19775,4135,4539,5000
93,spread-run,470000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16405,3047.851264858275,50000,313.99004,164,20959,531,863,50000
94,extend,470000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13333,375.00937523438085,5000,2559.2286,1231,19471,4163,4551,5000
94,spread-run,475000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16190,3088.3261272390364,50000,309.82214,148,21167,558,884,50000
95,extend,475000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12210,409.5004095004095,5000,2336.2076,594,30655,4147,4591,5000
95,spread-run,480000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15816,3161.3555892766817,50000,302.23358,127,20447,551,902,50000
96,extend,480000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13350,374.53183520599254,5000,2564.588,1182,21647,4163,4503,5000
96,spread-run,485000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16407,3047.479734259767,50000,313.98276,153,22799,531,883,50000
97,extend,485000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13333,375.00937523438085,5000,2558.8136,1193,20239,4159,4535,5000
97,spread-run,490000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15804,3163.756011136421,50000,302.15618,143,20975,520,887,50000
98,extend,490000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13251,377.33001282922044,5000,2545.3246,1197,22975,4139,4519,5000
98,spread-run,495000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16259,3075.2198782212927,50000,311.02482,157,22815,519,885,50000
99,extend,495000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13318,375.43174650848476,5000,2557.7074,1193,22879,4159,4495,5000
99,spread-run,500000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16451,3039.3289161753087,50000,314.8378,158,21967,551,902,50000
100,extend,500000,true,uniform,INSERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13289,376.2510346903454,5000,2552.7662,1190,19983,4155,4503,5000
100,spread-run,505000,true,uniform,READ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15871,3150.4001008128034,50000,303.40342,127,22255,563,911,50000
