Key,Run1
user5927982763181218874,2500
user879817313296471393,2700
user1684623029960200370,2700
user2629861260633036934,2500
user879598998078629510,2600
user6772299462829809208,2600
user4876576858952727951,2300
user1819809401437899828,2700
user5821815089625564515,2700
user6873220993854055438,2700
user3690421213682221336,2800
user1372362742772469636,2900
user6978610391679727466,2300
user1000385178204227360,2300
user7239392455378749137,2400
user3825949230454219359,2500
user8531155813692769663,2700
user8064062821143829734,2400
user5595857826892136520,2300
user4987430714527649991,2500
user6987982755718262828,2800
user7923848622352564030,2500
user884285180097897191,2400
user1573987489603120213,2400
user1829523410770733755,2700
user1583919814153796023,2600
user4525023903997977743,2700
user2307108688382489942,2600
user8044416487260319997,2400
user5344448127231650211,2500
user7330941622364460005,2600
user6053018494890400639,2400
user7340313986402995367,2200
user1222216219430528122,2300
user8411147909297154144,2400
user3348022307548164607,2600
user7572077352179971939,2400
user7235266233871621904,2800
user6395075755730158803,2600
user7586477543532073547,2800
user2519225720275956777,2400
user8059376639124562053,2700
user8285552217075831931,2500
user3117720508089767496,2600
user518113718573203492,2700
user3469150132968061022,2400
user3831195372985627488,2200
user7919162440333296349,2500
user2649507594516546671,2600
user3575099491305873498,2800
user181302600264853457,2700
user5460111494902296614,2800
user5344789772525948776,2600
user2167454450103364686,2700
user880377273808611841,2400
user2413058046720302418,2600
user4409142221109489457,2400
user7475842003174993390,2300
user890091283141445768,2300
user6400321898261566932,2400
user4505159254896626123,2400
user6767053320298401079,2500
user7567391170160704258,2800
user6149253843895379188,2600
user4298848326046707865,2400
user4882382961996276528,2700
user8411707869809294592,2600
user1211723934367711864,2600
user55488592825689361,2500
user5706493367249216677,2700
user306556647191877105,2800
user3348582268060305055,2600
user1603566148037305760,2400
user6747406986414891342,2600
user2056258949234144081,2500
user2277530029948304395,2700
user2538312093647326066,2500
user6656417779941320922,2500
user3343117810311055043,2400
user3695449040995787582,2200
user1357184275690385697,2400
user3715313690097139202,2600
user4997704684372624366,2500
user528046043123879302,2300
user6174146320310297054,2400
user4992458541841216237,2700
user2991564855356304835,2400
user663574059895877325,2600
user4298288365534567417,2400
user3348923913354603620,2600
user1921072577756444623,2400
user8868868537807558711,2500
user8049444314573886243,2300
user3353268450079572736,2500
user663014099383736877,2500
user9100290258290236718,2600
user417192187548957262,2500
user2071219101098386137,2700
user281664170776959239,2700
user9004614869797398617,2600
user4972812207957706500,2500
user7109110581138159243,2400
user5108340224729704523,2300
user8979722393382480751,2500
user8049662629791728126,2700
user5103094082198296394,2400
user8415834091316421825,2400
user3685735031662953655,2400
user6390389573710891122,2700
user6525917590482889145,2400
user9105318085603802964,2400
user5927764447963376991,2500
user1931004902307120433,2500
user4153387984724034032,2500
user2755675268072201030,2400
user3227454442640408640,2400
user392299711134039396,2600
user2870437029936408420,2800
