run_id,Epoch,AverageLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Throughput(ops/sec),blks_read_per_op_delta,blks_hit_per_op_delta,tup_returned_per_op_delta,tup_fetched_per_op_delta,tup_inserted_per_op_delta,tup_updated_per_op_delta,tup_deleted_per_op_delta,temp_bytes_per_op_delta,buffers_alloc_per_op_delta,wal_bytes_per_op_delta,wal_records_per_op_delta,wal_fpi_per_op_delta,reference_p95_us,avg-run_p95_us,clean-run_p95_us,main_minus_clean_p95_us,main_minus_avg_p95_us,main_minus_reference_p95_us,value_size_p50,value_size_p90,value_size_p95,value_size_p99,value_size_max,frac_gt_2kb,frac_gt_8kb,frac_gt_32kb,est_toast_chunks_p95,est_toast_chunks_p99,est_toast_chunks_max
5,1,42.54177,60,121,21565.66745740781,0.0,5.60688,1.99606,1.7916,0.00112,0.00011,0.00102,0.0,0.0,23.05174,0.34841,0.0,43,55,58,2,5,17,1700.0,2300.0,2600.0,4600.0,385300.0,0.1907,0.0056,0.0021,2.0,3.0,194.0
5,2,56.19246,73,142,16666.666666666668,0.0,13.77653,3.97148,3.76702,0.00146,0.00011,0.00142,0.0,0.0,14.92244,0.2028,1e-05,48,66,66,7,7,25,2400.0,3400.0,4100.0,7800.0,770700.0,0.7747,0.0096,0.0033,3.0,4.0,387.0
5,3,61.28483,85,183,15372.790161414296,0.0,23.50368,6.08707,5.87384,0.00364,0.00022,0.00344,0.0,0.00151,120.79365,1.80056,0.00194,47,72,73,12,13,38,3100.0,4500.0,5700.0,11301.000000000022,1157700.0,0.9799,0.0222,0.005,3.0,6.0,581.0
5,4,66.32832,91,200,14257.1998859424,0.0,26.46421,7.14137,6.93691,0.00218,0.00011,0.00212,0.0,5e-05,65.46707,1.0148,0.00106,45,80,82,9,11,46,3800.0,5600.0,7200.0,14701.000000000022,1531400.0,0.9991,0.0388,0.0055,4.0,8.0,768.0
5,5,75.66179,102,224,12578.616352201258,0.0,31.02494,8.25019,8.04573,0.00252,0.00011,0.00242,0.0,0.0,276.92478,1.8981,0.31609,49,81,89,13,21,53,4500.0,6700.0,8600.0,18101.000000000022,1899900.0,1.0,0.0596,0.0058,5.0,10.0,952.0
5,6,80.14402,108,234,11924.636298592894,0.0,33.85725,9.13448,8.93002,0.00272,0.00011,0.00272,0.0,0.00069,214.20015,1.47299,0.26576,44,91,97,11,17,64,5100.0,7800.0,10100.0,21600.0,2284100.0,1.0,0.0911,0.0065,6.0,11.0,1145.0
5,7,81.96634,116,255,11663.167716351762,0.0,40.62713,10.31324,10.10001,0.006,0.00022,0.0059,0.0,0.00076,1068.41093,3.5935,1.32181,45,95,98,18,21,71,5800.0,9000.0,11600.0,25101.000000000022,2664700.0,1.0,0.1483,0.0075,6.0,13.0,1336.0
5,8,93.39708,126,285,10285.949393128984,0.0,43.41271,11.0412,10.82797,0.00643,0.00022,0.00633,0.0,0.00081,1342.74563,4.21226,1.87137,48,93,112,14,33,78,6500.0,10100.0,13100.0,28600.0,3051000.0,1.0,0.2337,0.0081,7.0,15.0,1529.0
5,9,97.74421,132,276,9832.84169124877,0.0,44.48157,11.46487,11.25164,0.00674,0.00022,0.00666,0.0,0.00083,943.58051,4.78549,1.14491,47,106,112,20,26,85,7100.0,11200.0,14600.0,31700.0,3439300.0,1.0,0.3385,0.0099,8.0,16.0,1724.0
5,10,95.45945,137,301,10078.613182826042,0.0,47.7932,11.83259,11.61936,0.00704,0.00022,0.00699,0.0,0.00087,1264.5802,5.69706,1.73515,47,106,124,13,31,90,7800.0,12300.0,16100.0,35502.000000000044,3828100.0,1.0,0.4546,0.012,9.0,18.0,1918.0
5,11,101.27208,146,313,9509.319132750095,0.0,42.89705,11.72388,11.51942,0.00364,0.00011,0.00362,0.0,0.0009,521.69129,3.29505,0.66852,46,112,127,19,34,100,8500.0,13400.0,17600.0,39400.0,4220000.0,1.0,0.5889,0.0142,9.0,20.0,2115.0
5,12,111.83519,154,338,8643.042350907519,0.0,51.41638,12.76358,12.55035,0.00749,0.00022,0.00744,0.0,0.00095,2273.48849,9.44814,3.92063,43,113,135,19,41,111,9100.0,14500.0,19204.999999999927,42404.00000000009,4597500.0,1.0,0.7314,0.0165,10.0,22.0,2304.0
5,13,117.12379,163,369,8259.684480052862,0.0,52.22992,13.12322,12.90999,0.00768,0.00022,0.00765,0.0,0.00096,2740.83773,9.94379,5.94253,48,116,134,29,47,115,9800.0,15600.0,20504.999999999927,45309.0000000002,4983900.0,1.0,0.8598,0.0211,11.0,23.0,2497.0
5,14,121.59833,168,358,7962.417389919579,0.0,52.49972,13.41871,13.20548,0.00784,0.00022,0.00784,0.0,0.00173,2568.29252,9.9754,5.57954,43,120,148,20,48,125,10500.0,16700.0,22100.0,49301.00000000002,5374700.0,1.0,0.9407,0.0259,12.0,25.0,2693.0
5,15,129.64428,183,378,7490.075649764062,0.0,53.86812,14.01206,13.79883,0.00804,0.00022,0.00803,0.0,0.00336,1967.42034,10.74856,3.37614,47,124,161,22,59,136,11100.0,17700.0,23500.0,52805.00000000011,5765800.0,1.0,0.9821,0.0293,12.0,27.0,2889.0
5,16,134.17129,190,398,7240.081088908196,0.0,55.81228,14.43604,14.22281,0.00816,0.00022,0.00811,0.0,0.00216,2606.62211,11.91076,4.74245,45,132,166,24,58,145,11800.0,18900.0,25200.0,56401.00000000002,6156700.0,1.0,0.9952,0.0324,13.0,29.0,3085.0
5,17,132.64688,192,402,7311.544929443591,0.50696,60.66561,14.47841,14.26702,0.00825,0.00022,0.00824,0.0,0.06079,3810.60558,15.19326,8.10727,48,159,164,28,33,144,12500.0,20000.0,26600.0,59502.000000000044,6536900.0,1.0,0.9982,0.0348,14.0,30.0,3275.0
5,18,140.45001,200,410,6924.248719013987,0.09032,60.90023,15.16817,14.95494,0.00838,0.00022,0.00835,0.0,0.05222,3328.07031,14.36666,8.1398,47,135,173,27,65,153,13100.0,21100.0,28100.0,62704.00000000009,6926100.0,1.0,0.9997,0.0383,15.0,32.0,3470.0
5,19,146.16923,210,431,6659.563132658498,2.42921,63.40297,15.82277,15.60954,0.00843,0.00022,0.00843,0.0,0.27623,3798.439,18.1453,8.75326,47,189,176,34,21,163,13800.0,22200.0,29504.999999999927,66302.00000000004,7315600.0,1.0,1.0,0.0431,15.0,34.0,3666.0
5,20,148.84847,208,444,6542.361792607131,0.21581,60.87973,16.64423,16.42224,0.00848,0.00022,0.00848,0.0,0.09318,3221.62346,14.88276,6.41685,44,163,186,22,45,164,14400.0,23300.0,31000.0,69601.00000000003,7698500.0,1.0,1.0,0.0475,16.0,35.0,3857.0
5,21,155.61149,230,468,6260.172780768749,3.37934,67.44159,17.33023,17.10824,0.0086,0.00022,0.00857,0.0,0.26294,4740.44626,20.01308,10.73811,48,166,205,25,64,182,15100.0,24400.0,32504.999999999927,73501.00000000003,8081000.0,1.0,1.0,0.0512,17.0,37.0,4049.0
5,22,160.03719,231,488,6094.959468519534,1.56112,62.7578,17.98893,17.76694,0.00866,0.00022,0.00863,0.0,0.1966,4403.18762,16.88032,10.41868,48,155,203,28,76,183,15800.0,25410.000000000036,34100.0,76607.00000000015,8463600.0,1.0,1.0,0.0572,18.0,39.0,4241.0
5,23,168.62697,236,519,5784.359093012495,5.69816,67.41306,19.00165,18.77966,0.0087,0.00022,0.00868,0.0,0.36371,4813.37432,22.32716,12.77214,48,170,204,32,66,188,16400.0,26600.0,35604.99999999993,80101.00000000003,8853200.0,1.0,1.0,0.0622,18.0,41.0,4436.0
5,24,170.6123,245,524,5728.361115884745,7.42654,68.23337,19.54982,19.32783,0.00878,0.00022,0.00876,0.0,0.40827,5147.48444,23.83628,12.03411,49,163,213,32,82,196,17100.0,27610.000000000036,36909.999999999854,83104.00000000009,9229500.0,1.0,1.0,0.0684,19.0,42.0,4624.0
5,25,170.7863,252,537,5717.552887364208,7.89312,68.75717,19.91879,19.70803,0.00882,0.00022,0.00882,0.0,0.421,5618.57218,24.35186,15.27847,49,181,220,32,71,203,17800.0,28800.0,38600.0,87101.00000000003,9602900.0,1.0,1.0,0.0758,20.0,44.0,4812.0
5,26,174.89575,251,545,5590.965000559097,5.16302,66.40173,20.72862,20.50663,0.00884,0.00022,0.00886,0.0,0.35304,5177.84097,20.58798,13.02225,47,186,224,27,65,204,18400.0,29900.0,39904.99999999993,90103.00000000006,9982400.0,1.0,1.0,0.0832,20.0,46.0,5002.0
5,27,180.71029,265,524,5414.771496642842,10.16044,72.31556,21.49607,21.27408,0.00889,0.00022,0.00888,0.0,0.63686,5412.1505,27.60832,12.95967,45,181,230,35,84,220,19100.0,31000.0,41504.99999999993,93503.00000000006,10363700.0,1.0,1.0,0.091,21.0,47.0,5193.0
5,28,181.42544,266,577,5391.998274560552,11.46338,66.38294,22.18847,21.96648,0.00853,0.00022,0.00861,0.0,0.54572,4786.33697,27.18653,11.44972,47,189,244,22,77,219,19800.0,32100.0,42900.0,97003.00000000006,10749100.0,1.0,1.0,0.101,22.0,49.0,5386.0
5,29,187.4543,270,567,5222.204814872839,12.56656,94.21687,22.67302,22.45177,0.00723,0.00022,0.00738,0.0,0.59168,7444.38484,33.10923,21.35988,46,194,246,24,76,224,20400.0,33300.0,44504.99999999993,99405.00000000012,11130500.0,1.0,1.0,0.1129,23.0,50.0,5577.0
5,30,196.24163,282,590,4990.518015770037,10.55269,78.62522,24.01007,23.77932,0.00454,0.00022,0.00476,0.0,0.53624,5581.44786,29.59707,13.18933,50,198,253,29,84,232,21100.0,34400.0,46004.99999999993,102706.00000000013,11522900.0,1.0,1.0,0.1255,24.0,52.0,5773.0
5,31,193.21457,287,592,5074.854097944684,12.65881,95.82558,23.90999,23.67924,0.00357,0.00022,0.00377,0.0,0.56687,8183.80883,34.42835,22.45469,43,213,253,34,74,244,21800.0,35500.0,47300.0,106201.00000000003,11915300.0,1.0,1.0,0.14,24.0,54.0,5970.0
5,32,200.57922,288,595,4892.846658185733,10.09774,77.13895,24.93582,24.7226,0.00114,0.00011,0.00116,0.0,0.61544,4570.68169,28.21338,9.54974,45,212,267,21,76,243,22500.0,36600.0,48700.0,109308.00000000017,12290800.0,1.0,1.0,0.156,25.0,55.0,6158.0
5,33,204.17607,289,586,4808.385824878588,14.24284,98.66823,25.86554,25.63479,0.00192,0.00022,0.00199,0.0,0.59961,7392.94548,37.07794,14.60062,48,219,267,22,70,241,23100.0,37700.0,50214.99999999978,112215.00000000032,12679300.0,1.0,1.0,0.1745,26.0,57.0,6353.0
5,34,204.33523,294,584,4803.535402055913,11.77813,78.63948,26.2646,26.04262,0.00065,0.00011,0.00067,0.0,0.62926,5153.04127,30.65557,10.44911,46,224,276,18,70,248,23800.0,38800.0,52100.0,116409.0000000002,13062600.0,1.0,1.0,0.1939,27.0,59.0,6545.0
5,35,210.95325,308,653,4652.461151949381,15.76818,101.4778,26.67339,26.44264,0.00106,0.00022,0.00109,0.0,0.65064,8819.22087,38.36001,25.06023,50,222,280,28,86,258,24400.0,39900.0,53500.0,120305.00000000012,13446800.0,1.0,1.0,0.2151,27.0,61.0,6737.0
5,36,229.95908,322,616,4281.92172647084,17.13262,103.60854,28.60849,28.37903,0.00078,0.00022,0.00081,0.0,0.88896,8334.46718,40.46639,23.25249,47,222,286,36,100,275,25100.0,41100.0,54904.99999999993,124110.00000000022,13836200.0,1.0,1.0,0.239,28.0,63.0,6932.0
5,37,217.89182,321,727,4510.803374080924,14.15596,80.4591,27.93126,27.70927,0.00018,0.00011,0.00019,0.0,0.96867,5190.77656,33.59562,11.34024,48,224,295,26,97,273,25750.0,42200.0,56700.0,127700.0,14216300.0,1.0,1.0,0.2639,29.0,64.0,7123.0
5,38,223.67243,324,702,4395.604395604396,14.9171,81.45612,28.94405,28.72207,0.00013,0.00011,0.00013,0.0,0.85592,6465.68361,35.12691,16.72213,45,227,296,28,97,279,26400.0,43200.0,57904.99999999993,130903.00000000006,14595400.0,1.0,1.0,0.2905,30.0,66.0,7313.0
5,39,231.19414,330,727,4250.797024442083,22.10024,97.53554,29.32531,29.09456,0.0002,0.00022,0.00021,0.0,0.90073,8736.4399,41.77398,25.2744,45,261,302,28,69,285,27100.0,44410.00000000004,59300.0,134200.0,14981100.0,1.0,1.0,0.3164,30.0,68.0,7506.0
5,40,228.40194,336,749,4312.761461163583,22.58818,98.86156,29.71466,29.48965,0.00011,0.00022,0.00011,0.0,0.89153,8721.76497,42.71991,26.99303,47,275,306,30,61,289,27700.0,45600.0,60704.99999999993,137802.00000000006,15357100.0,1.0,1.0,0.3417,31.0,70.0,7694.0
5,41,242.49888,351,713,4060.748802079104,21.05591,111.27335,31.08931,30.8498,6e-05,0.00022,6e-05,0.0,0.86429,7898.52573,45.44731,19.68728,43,277,313,38,74,308,28400.0,46600.0,62300.0,140502.00000000006,15739600.0,1.0,1.0,0.3683,32.0,71.0,7886.0
5,42,246.95354,346,752,3991.537939568116,25.76856,101.1334,31.70609,31.46658,6e-05,0.00022,6e-05,0.0,0.9297,8565.38133,45.63211,22.63535,48,280,334,12,66,298,29000.0,47700.0,64000.0,143904.0000000001,16121300.0,1.0,1.0,0.3935,33.0,73.0,8077.0
5,43,242.92838,350,729,4048.255202007935,18.48198,85.61406,31.64883,31.41939,4e-05,0.00022,4e-05,0.0,0.90257,7425.88549,39.04486,21.43445,47,282,323,27,68,303,29700.0,48800.0,65304.99999999993,147204.0000000001,16492900.0,1.0,1.0,0.4183,33.0,74.0,8263.0
5,44,249.49657,371,855,3946.4856545246457,32.01783,91.66696,32.19456,31.95988,4e-05,0.00022,4e-05,0.0,0.96316,9652.66354,48.13515,31.34923,44,291,338,33,80,327,30400.0,49800.0,66709.99999999985,150401.00000000003,16891200.0,1.0,1.0,0.441,34.0,76.0,8463.0
5,45,267.16254,375,865,3693.034936110496,19.78587,86.64487,34.04716,33.81007,4e-05,0.00022,4e-05,0.0,0.92524,7588.56304,41.39398,20.05125,47,293,336,39,82,328,31100.0,50910.00000000004,68304.99999999993,153903.00000000006,17274400.0,1.0,1.0,0.4622,35.0,78.0,8655.0
5,46,282.7431,439,1352,3486.7503486750347,33.9362,93.02924,33.63629,33.39297,4e-05,0.00022,4e-05,0.0,1.1116,9972.56456,49.80864,32.02309,49,292,344,95,147,390,31700.0,52000.0,69804.99999999993,156901.00000000003,17658300.0,1.0,1.0,0.4884,35.0,79.0,8847.0
5,47,269.37547,409,1032,3655.638822884299,21.24355,87.21386,33.77834,33.54399,2e-05,0.00011,2e-05,0.0,1.03325,7515.11544,43.96375,18.55281,50,302,348,61,107,359,32400.0,53110.00000000004,71304.99999999993,160005.00000000012,18032000.0,1.0,1.0,0.5131,36.0,81.0,9035.0
5,48,299.3785,427,1167,3297.935492381769,26.70369,91.92091,34.4136,34.16329,4e-05,0.00022,4e-05,0.0,1.12413,9888.98386,49.33794,32.29047,47,303,351,76,124,380,33000.0,54210.00000000004,73004.99999999993,163108.00000000017,18424000.0,1.0,1.0,0.5383,37.0,82.0,9231.0
5,49,286.72854,416,1113,3439.026067817594,27.73391,91.91107,35.73085,35.4844,6e-05,0.00033,6e-05,0.0,1.14809,9431.83806,50.09294,27.70105,47,308,359,57,108,369,33700.0,55400.0,74504.99999999993,166601.00000000003,18810100.0,1.0,1.0,0.5666,38.0,84.0,9424.0
5,50,288.09605,437,1089,3424.657534246576,25.94223,91.52742,36.14279,35.89598,4e-05,0.00022,4e-05,0.0,1.14793,8858.76686,48.9595,27.36188,47,310,370,67,127,390,34400.0,56400.0,76100.0,170005.00000000012,19184900.0,1.0,1.0,0.6035,39.0,86.0,9612.0
5,51,280.58927,407,938,3517.287467904752,25.5181,90.24156,36.2643,36.02398,2e-05,0.00011,2e-05,0.0,1.1569,8434.74258,49.8885,25.40929,48,313,374,33,94,359,35000.0,57500.0,77804.99999999993,173506.00000000012,19563300.0,1.0,1.0,0.642,39.0,87.0,9802.0
5,52,292.67314,412,1016,3371.998920960345,31.57907,93.77313,37.55068,37.30708,4e-05,0.00022,4e-05,0.0,1.17881,10457.23954,54.02256,35.12556,46,316,386,26,96,366,35700.0,58600.0,79104.99999999993,176213.0000000003,19943900.0,1.0,1.0,0.6898,40.0,89.0,9992.0
5,53,291.33248,413,900,3390.060343074106,29.24884,93.84956,37.71436,37.46067,4e-05,0.00022,4e-05,0.0,1.11833,10046.31173,53.62404,31.84283,50,326,378,35,87,363,36400.0,59710.00000000004,80524.99999999964,179028.0000000006,20328000.0,1.0,1.0,0.7399,41.0,90.0,10185.0
5,54,305.38911,474,1569,3234.2572528218893,29.18367,94.77327,37.75541,37.49929,4e-05,0.00022,4e-05,0.0,1.16422,10620.61972,53.66873,35.25898,48,324,387,87,150,426,37000.0,60900.0,82100.0,183022.00000000047,20700600.0,1.0,1.0,0.7911,42.0,92.0,10372.0
5,55,322.56098,506,1487,3060.912151821243,31.07057,95.73323,39.19162,38.94054,4e-05,0.00022,4e-05,0.0,1.23222,10901.32149,55.54161,36.48739,45,328,399,107,178,461,37700.0,61910.00000000004,83609.99999999985,186227.00000000058,21077600.0,1.0,1.0,0.8394,42.0,94.0,10560.0
5,56,316.45415,484,1331,3120.514260750172,34.25836,95.85488,39.32645,39.06903,6e-05,0.00033,6e-05,0.0,1.27536,11285.32184,58.58219,38.4331,49,333,404,80,151,435,38400.0,62900.0,85114.99999999978,189113.0000000003,21468200.0,1.0,1.0,0.8822,43.0,95.0,10756.0
5,57,341.60484,596,1826,2896.1163080309307,29.78328,93.54009,40.24252,39.99674,4e-05,0.00022,4e-05,0.0,1.37245,10230.10843,55.75319,35.32998,47,336,402,194,260,549,39000.0,64200.0,86600.0,192520.00000000044,21852900.0,1.0,1.0,0.921,44.0,97.0,10949.0
5,58,338.80059,634,1944,2915.026963999417,34.15103,129.10938,39.48747,39.22324,4e-05,0.00022,4e-05,0.0,1.41634,13177.05891,65.00244,36.01718,46,338,415,219,296,588,39700.0,65110.00000000004,88104.99999999993,196220.00000000044,22236900.0,1.0,1.0,0.9477,45.0,99.0,11141.0
5,59,334.05243,575,1622,2957.092586568885,33.94935,130.98183,40.43112,40.16859,4e-05,0.00022,4e-05,0.0,1.37056,13284.02183,64.82533,39.67586,47,349,422,153,226,528,40300.0,66300.0,89700.0,199528.0000000006,22614200.0,1.0,1.0,0.9691,45.0,100.0,11330.0
5,60,348.89309,588,1791,2835.4315526823184,32.86979,95.80598,41.73692,41.47498,4e-05,0.00022,4e-05,0.0,1.45944,10935.49736,58.85313,38.69994,48,350,419,169,238,540,41000.0,67410.00000000003,90904.99999999993,202831.00000000067,23001300.0,1.0,1.0,0.9802,46.0,102.0,11524.0
5,61,348.97118,633,1811,2832.6204571849416,34.54499,96.17512,41.54712,41.28586,4e-05,0.00022,4e-05,0.0,1.47572,11057.38941,60.17352,39.15658,48,355,433,200,278,585,41600.0,68700.0,92600.0,205933.00000000073,23378300.0,1.0,1.0,0.9895,47.0,104.0,11713.0
5,62,398.24692,608,2689,2485.8307646415437,37.19395,132.77566,42.87534,42.60579,4e-05,0.00022,4e-05,0.0,1.47549,13977.25167,69.00673,44.08842,47,358,435,173,250,561,42300.0,69700.0,93514.99999999978,209325.00000000055,23761100.0,1.0,1.0,0.9948,47.0,105.0,11905.0
5,63,344.94955,480,1128,2868.2882055988985,45.47325,99.76471,44.30592,44.04512,4e-05,0.00022,4e-05,0.0,1.41357,12599.06893,67.28113,44.17597,49,385,443,37,95,431,42900.0,70900.0,95219.99999999971,212523.0000000005,24146600.0,1.0,1.0,0.9972,48.0,107.0,12098.0
5,64,335.92041,498,1165,2943.6872626652143,46.78853,99.75722,43.60561,43.33536,6e-05,0.00033,6e-05,0.0,1.42303,12747.36939,68.50685,44.953,51,390,445,53,108,447,43600.0,72000.0,97200.0,216525.00000000055,24529700.0,1.0,1.0,0.9983,49.0,109.0,12290.0
5,65,343.77711,490,1180,2874.9676566138637,51.6893,104.98995,44.97908,44.70963,6e-05,0.00033,6e-05,0.0,1.42561,13077.18827,68.97338,45.29448,49,393,447,43,97,441,44300.0,73100.0,98609.99999999985,219235.00000000076,24899600.0,1.0,1.0,0.9996,50.0,110.0,12475.0
5,66,350.24389,521,1352,2824.220515137822,47.96329,100.89607,45.0984,44.82895,6e-05,0.00033,6e-05,0.0,1.44938,12922.49727,69.84164,45.68135,44,397,458,63,124,477,44900.0,74200.0,100404.99999999993,223730.00000000064,25284100.0,1.0,1.0,0.9997,51.0,113.0,12668.0
5,67,440.65134,695,3419,2245.979696343545,49.82598,101.51411,46.02212,45.75267,6e-05,0.00033,6e-05,0.0,1.57373,13184.31723,71.71868,46.92621,46,399,458,237,296,649,45600.0,75200.0,101500.0,227022.00000000047,25669000.0,1.0,1.0,0.9998,51.0,114.0,12861.0
5,68,376.87095,664,2159,2624.258646932242,49.9594,102.27961,45.76571,45.4875,6e-05,0.00033,6e-05,0.0,1.55915,13325.85859,71.86046,47.18068,51,405,467,197,259,613,46300.0,76410.00000000003,102919.99999999971,229631.00000000067,26049600.0,1.0,1.0,1.0,52.0,116.0,13051.0
5,69,427.80255,886,3129,2315.9406192825218,53.00411,102.57028,46.66425,46.39898,4e-05,0.00022,4e-05,0.0,1.77752,13689.05234,74.94724,49.13114,50,407,474,412,479,836,47000.0,77510.00000000003,104024.99999999964,234120.00000000044,26441500.0,1.0,1.0,1.0,53.0,118.0,13248.0
5,70,462.60051,1083,3749,2142.5663659931865,53.60183,102.1457,47.0585,46.78905,6e-05,0.00033,6e-05,0.0,1.86682,13556.584,74.27845,48.54083,48,388,476,607,695,1035,47600.0,78700.0,105424.99999999964,237125.00000000055,26825100.0,1.0,1.0,1.0,53.0,119.0,13440.0
5,71,475.77231,1075,3781,2082.0754127714504,50.06966,103.07818,48.19049,47.92105,4e-05,0.00022,4e-05,0.0,1.88252,13441.37329,73.50834,48.28369,47,391,484,591,684,1028,48300.0,79710.00000000003,106919.99999999971,239235.00000000076,27199100.0,1.0,1.0,1.0,54.0,120.0,13627.0
5,72,470.86058,1139,3897,2105.1745189676226,51.29037,103.50319,47.48017,47.20196,6e-05,0.00033,6e-05,0.0,1.94616,13696.41373,74.63683,48.96671,46,397,489,650,742,1093,48900.0,80800.0,109004.99999999993,242937.00000000081,27582700.0,1.0,1.0,1.0,55.0,122.0,13819.0
5,73,443.47452,801,3003,2232.840619836556,50.3649,105.72514,50.26298,49.97601,6e-05,0.00033,6e-05,0.0,1.81863,13772.71682,75.93906,49.88598,44,401,500,301,400,757,49600.0,82010.00000000003,110104.99999999993,246626.00000000058,27967600.0,1.0,1.0,1.0,56.0,124.0,14012.0
5,74,447.6946,870,3043,2212.585184529604,42.70537,105.87919,50.66314,50.36661,6e-05,0.00033,6e-05,0.0,1.70961,13371.45921,72.42331,47.59567,50,402,498,372,468,820,50200.0,83100.0,111604.99999999993,249141.0000000009,28347900.0,1.0,1.0,1.0,56.0,125.0,14203.0
5,75,419.37972,655,2073,2363.1164780112013,65.40668,115.05376,51.75341,51.45768,6e-05,0.00033,6e-05,0.0,1.75507,14881.00754,82.33201,54.06635,48,409,504,151,246,607,50900.0,84210.00000000003,113204.99999999993,252143.00000000093,28733800.0,1.0,1.0,1.0,57.0,127.0,14396.0
5,76,462.56864,820,3171,2143.714628708626,67.60427,119.53568,51.92234,51.63875,4e-05,0.00022,4e-05,162.14325,1.83766,14755.62668,81.34908,53.46421,50,411,521,299,409,770,51500.0,85310.00000000003,114614.99999999978,255541.0000000009,29105500.0,1.0,1.0,1.0,58.0,129.0,14582.0
5,77,397.46411,581,1490,2490.163852781513,58.72419,107.00462,51.85649,51.56952,6e-05,0.00033,6e-05,327.30903,1.67718,14715.11776,82.82759,54.39157,50,414,515,66,167,531,52200.0,86400.0,116109.99999999985,258651.0000000011,29487300.0,1.0,1.0,1.0,59.0,130.0,14774.0
5,78,458.7316,829,3277,2161.087459209474,55.86356,108.19377,52.56051,52.27274,6e-05,0.00033,6e-05,331.60251,1.84448,14448.25403,81.3763,53.35034,48,417,531,298,412,781,52900.0,87510.00000000003,117900.0,262141.0000000009,29874100.0,1.0,1.0,1.0,60.0,132.0,14967.0
5,79,488.70053,878,3477,2028.479857195018,56.68325,108.0607,53.9697,53.68273,6e-05,0.00033,6e-05,335.77167,1.86798,14605.99102,82.14241,53.91507,48,510,536,342,368,830,53600.0,88700.0,119109.99999999985,265447.00000000105,30249700.0,1.0,1.0,1.0,60.0,133.0,15156.0
5,80,465.16329,923,3357,2129.15451274299,57.59403,108.54046,51.87109,51.57456,6e-05,0.00033,6e-05,340.04406,1.8861,14767.98345,83.39431,54.78387,49,512,541,382,411,874,54200.0,89910.00000000003,120809.99999999985,268644.00000000093,30634600.0,1.0,1.0,1.0,61.0,135.0,15348.0
5,81,496.34539,997,3755,1995.729139641168,59.60309,108.92594,53.74519,53.44946,6e-05,0.00033,6e-05,344.32533,1.99802,14993.67581,85.19496,55.96739,50,524,542,455,473,947,54900.0,91000.0,122014.99999999978,272236.0000000008,31020300.0,1.0,1.0,1.0,62.0,137.0,15542.0
5,82,533.80811,1189,4387,1857.1481632804664,62.40032,110.08573,54.04481,53.74828,6e-05,0.00033,6e-05,348.5733,2.08166,15123.6823,85.45659,56.10409,48,495,553,636,694,1141,55600.0,92200.0,123600.0,275232.0000000007,31403000.0,1.0,1.0,1.0,62.0,138.0,15733.0
5,83,606.70548,1700,5575,1635.750973271829,58.97992,109.17528,53.60521,53.30948,6e-05,0.00033,6e-05,352.79574,2.22978,15085.81378,86.18042,56.64084,46,517,554,1146,1183,1654,56300.0,93300.0,124614.99999999978,278031.0000000007,31783400.0,1.0,1.0,1.0,63.0,140.0,15924.0
5,84,647.31996,1811,5631,1533.8364316829254,60.15813,109.42709,55.75793,55.4622,6e-05,0.00033,6e-05,357.01596,2.28459,15068.36068,86.07092,56.49777,46,513,555,1256,1298,1765,57000.0,94400.0,126214.99999999978,282711.00000000023,32163600.0,1.0,1.0,1.0,64.0,142.0,16115.0
5,85,578.33065,1452,4979,1716.1784139079098,57.5385,111.89337,55.72456,55.42007,6e-05,0.00033,6e-05,361.29834,2.20313,15122.40667,86.5404,56.87843,48,508,562,890,944,1404,57600.0,95500.0,127904.99999999993,286408.0000000002,32549400.0,1.0,1.0,1.0,65.0,144.0,16308.0
5,86,568.57803,1544,4967,1744.987523339208,61.0568,111.50263,55.5931,55.28861,6e-05,0.00033,6e-05,365.51634,2.27415,15277.86763,87.89417,57.62397,47,533,571,973,1011,1497,58300.0,96500.0,129104.99999999993,289412.00000000023,32929400.0,1.0,1.0,1.0,65.0,145.0,16498.0
5,87,559.70104,1030,4291,1772.1698447579215,63.75255,112.93419,57.53527,57.23078,6e-05,0.00033,6e-05,369.73656,2.07746,15491.34155,89.76546,58.24921,48,533,577,453,497,982,58900.0,97700.0,130724.99999999964,293213.0000000003,33309600.0,1.0,1.0,1.0,66.0,147.0,16689.0
5,88,504.88798,885,3609,1963.7106276019165,66.26858,111.51575,58.52796,58.22347,6e-05,0.00033,6e-05,374.04558,2.03347,15581.70626,91.44956,58.8025,47,526,584,301,359,838,59600.0,98700.0,132324.99999999965,297510.00000000023,33697800.0,1.0,1.0,1.0,67.0,150.0,16883.0
5,89,513.33148,895,3623,1932.255134968021,64.04806,113.19906,57.59447,57.30292,4e-05,0.00022,4e-05,378.22917,2.02904,15554.84826,91.20732,58.72692,46,519,586,309,376,849,60200.0,99900.0,133639.99999999942,300807.0000000002,34074700.0,1.0,1.0,1.0,67.0,151.0,17072.0
5,90,520.33385,958,3703,1904.7981866321263,64.204,114.0875,59.07356,58.76907,6e-05,0.00033,6e-05,382.61145,2.09056,15720.81525,92.79484,60.39456,43,539,589,369,419,915,60900.0,101000.0,134664.99999999907,303807.0000000002,34469500.0,1.0,1.0,1.0,68.0,153.0,17270.0
