run_id,Epoch,watcher_samples,watcher_cpu_mean_pct,watcher_cpu_max_pct,watcher_mem_mean_mib,watcher_mem_max_mib,watcher_delta_read_sum,watcher_delta_read_max,watcher_delta_write_sum,watcher_delta_write_max,95thPercentileLatency(us),Throughput(ops/sec)
6,35,30,66.56551724137931,70.9,2879.861395474138,3057.4609375,0.0,0.0,0.0,0.0,599,3203.793291256848
6,36,30,66.59310344827587,71.4,2873.309536637931,3053.0859375,0.0,0.0,0.0,0.0,595,3247.491312960738
6,37,33,66.240625,70.1,2860.0301513671875,3029.98828125,0.0,0.0,0.0,0.0,628,2932.8093380649325
6,38,32,65.85483870967742,71.3,2752.8361895161293,2901.27734375,0.0,0.0,0.0,0.0,653,3023.705853894533
6,39,31,67.78333333333333,73.0,2588.617578125,2760.04296875,0.0,0.0,0.0,0.0,608,3097.9894048762358
6,40,31,71.38666666666667,75.3,2587.4635416666665,2743.52734375,0.0,0.0,0.0,0.0,610,3153.380423814329
6,41,33,69.2125,74.4,2483.97998046875,2651.09765625,0.0,0.0,0.0,0.0,628,2928.2576866764275
6,42,33,70.05,74.7,2841.6929931640625,3027.01171875,0.0,0.0,0.0,0.0,621,2947.157466623442
6,43,35,66.82941176470588,72.5,3198.567440257353,3432.125,0.0,0.0,0.0,0.0,643,2743.634767339772
6,44,36,68.83714285714287,73.4,3060.444754464286,3288.359375,0.0,0.0,0.0,0.0,639,2682.9791800815624
6,45,33,72.684375,77.2,2993.70166015625,3189.23828125,0.0,0.0,0.0,0.0,615,2915.451895043732
6,46,39,67.72368421052632,70.9,3277.755859375,3461.1015625,0.0,0.0,0.0,0.0,678,2503.0036043251903
6,47,39,66.56052631578947,71.3,3166.0329975328946,3367.4765625,0.0,0.0,0.0,0.0,688,2499.8750062496874
6,48,38,63.5054054054054,70.8,3043.267314189189,3248.9765625,0.0,0.0,0.0,0.0,694,2570.62800442148
6,49,37,67.77777777777777,74.2,3133.5641276041665,3346.765625,0.0,0.0,0.0,0.0,684,2617.4584478471406
6,50,39,72.90789473684211,76.7,3065.0926192434213,3249.734375,0.0,0.0,0.0,0.0,665,2503.943711345369
6,51,42,68.16341463414633,71.6,3286.893387957317,3544.09375,0.0,0.0,0.0,0.0,705,2329.6990028888267
6,52,39,72.18684210526315,75.6,3354.1485402960525,3566.7421875,0.0,0.0,0.0,0.0,685,2458.6939417781277
6,53,38,71.27297297297297,76.5,2763.6525548986488,2986.953125,0.0,0.0,0.0,0.0,664,2531.773760696744
6,54,40,71.75384615384615,74.6,3114.8975360576924,3300.66015625,0.0,0.0,0.0,0.0,682,2400.0960038401536
6,55,43,64.3404761904762,71.9,3108.0279947916665,3334.3046875,0.0,0.0,0.0,0.0,726,2242.403856934634
6,56,44,65.98139534883721,73.0,3253.001453488372,3523.828125,0.0,0.0,0.0,0.0,719,2218.0326050792946
6,57,42,68.50731707317074,74.2,3193.564500762195,3411.4140625,0.0,0.0,0.0,0.0,723,2282.6880934989044
6,58,44,60.51162790697674,70.1,3220.2693495639537,3463.96484375,0.0,0.0,0.0,0.0,820,2193.2710444356712
6,59,46,57.879999999999995,67.9,3155.2176215277777,3386.98046875,0.0,0.0,0.0,0.0,840,2126.799804334418
6,60,50,57.26938775510204,66.7,3049.8156090561224,3306.66015625,0.0,0.0,0.0,0.0,947,1924.6684758550336
6,61,52,50.345098039215685,65.1,2934.495481004902,3232.19921875,0.0,0.0,0.0,0.0,984,1864.1413764819924
6,62,49,63.43125,70.3,3113.1050618489585,3407.60546875,0.0,0.0,0.0,0.0,790,1958.0200501253128
6,63,46,71.95111111111112,76.3,3108.5339409722224,3311.45703125,0.0,0.0,0.0,0.0,730,2103.9786235771844
6,64,47,71.76304347826087,74.7,2990.3347486413045,3206.78125,0.0,0.0,0.0,0.0,749,2076.239514990449
6,65,45,73.17272727272727,78.0,3072.695401278409,3303.84375,0.0,0.0,0.0,0.0,741,2125.4888624383607
6,66,50,63.124489795918365,71.4,3130.9744100765306,3356.36328125,0.0,0.0,0.0,0.0,904,1930.8374041821935
6,67,55,58.675925925925924,67.9,3029.809100115741,3347.9765625,0.0,0.0,0.0,0.0,912,1755.957084408857
6,68,52,63.21372549019608,70.6,3222.6537224264707,3482.30078125,0.0,0.0,0.0,0.0,878,1851.714687800904
6,69,51,58.856,68.4,3252.968046875,3489.26171875,0.0,0.0,0.0,0.0,972,1876.94733285784
6,70,57,50.68571428571429,63.3,3227.679268973214,3560.96875,0.0,0.0,0.0,0.0,1138,1704.7972996010774
6,71,58,46.08070175438596,61.9,3042.8645833333335,3360.12109375,0.0,0.0,0.0,0.0,1381,1671.737604065666
6,72,59,49.28103448275862,64.3,3001.9896282327586,3332.94140625,0.0,0.0,0.0,0.0,1414,1648.4784543866012
6,73,60,48.396610169491524,61.5,3064.73483845339,3443.90625,0.0,0.0,0.0,0.0,1334,1608.4669701307685
6,74,59,50.20172413793103,64.6,3130.536907327586,3511.1953125,0.0,0.0,0.0,0.0,1260,1634.4943691668982
6,75,53,62.00384615384615,70.6,3386.080603966346,3637.125,0.0,0.0,0.0,0.0,897,1827.2850199174068
6,76,53,65.18653846153846,72.6,3429.6593299278848,3759.98046875,0.0,0.0,0.0,0.0,865,1826.7509407767343
6,77,51,71.12,73.3,3362.21671875,3565.41015625,0.0,0.0,0.0,0.0,819,1908.069224751474
6,78,55,60.75555555555556,68.5,3307.8029513888887,3547.3515625,0.0,0.0,0.0,0.0,916,1754.2320849048328
6,79,61,55.835593220338986,65.3,3351.532375529661,3683.7265625,0.0,0.0,0.0,0.0,1057,1598.1844624506562
6,80,60,61.59830508474577,69.8,3351.891154661017,3616.83203125,0.0,0.0,0.0,0.0,1040,1604.4410929452724
6,81,61,59.91833333333333,69.9,3327.68125,3642.0625,0.0,0.0,0.0,0.0,1117,1586.1434508136915
6,82,64,53.330158730158736,65.7,3314.958519345238,3586.0546875,0.0,0.0,0.0,0.0,1174,1517.8883137778723
6,83,65,51.8109375,65.7,3269.7020874023438,3576.17578125,0.0,0.0,0.0,0.0,1490,1472.168651640732
6,84,77,42.10526315789474,59.8,3066.7983141447367,3518.59765625,0.0,0.0,0.0,0.0,2063,1246.758428086974
6,85,72,45.88732394366197,61.4,2995.42490096831,3355.88671875,0.0,0.0,0.0,0.0,1878,1328.5682020486522
6,86,73,46.18611111111111,61.4,3053.2472873263887,3400.05078125,0.0,0.0,0.0,0.0,1693,1320.3411761599198
6,87,75,37.72432432432432,58.2,2945.485061233108,3460.10546875,0.0,0.0,0.0,0.0,1614,1280.196638203628
6,88,64,61.30793650793651,69.4,3353.5078125,3627.984375,0.0,0.0,0.0,0.0,1121,1502.787671129946
6,89,63,64.04677419354839,71.1,3249.431136592742,3574.0390625,0.0,0.0,0.0,0.0,1093,1531.7688867103732
6,90,66,65.7953846153846,70.2,3426.2810096153844,3700.8125,0.0,0.0,0.0,0.0,1065,1449.3593831526466
6,91,59,73.32413793103449,77.0,3222.6468884698274,3467.6875,0.0,0.0,0.0,0.0,909,1627.0745200130166
6,92,76,49.52567567567568,61.7,3325.6654877533783,3703.26953125,0.0,0.0,0.0,0.0,1544,1274.9410339771784
6,93,64,68.82698412698413,75.0,3347.8103298611113,3677.13671875,0.0,0.0,0.0,0.0,949,1514.8760831363995
6,94,72,53.5943661971831,66.5,3303.557988556338,3613.72265625,0.0,0.0,0.0,0.0,1353,1336.4874437004664
6,95,75,50.15675675675676,64.9,3149.5306693412163,3442.53515625,0.0,0.0,0.0,0.0,1329,1277.5960752248568
6,96,77,50.723684210526315,62.5,3204.8225226151317,3467.87109375,0.0,0.0,0.0,0.0,1441,1247.0849389551922
6,97,89,42.37386363636364,57.3,3066.185635653409,3368.03515625,0.0,0.0,0.0,0.0,2113,1078.1787404715951
6,98,76,51.172000000000004,64.2,3176.71578125,3571.7734375,0.0,0.0,0.0,0.0,1669,1263.5835228708618
6,99,76,56.76533333333333,67.5,3281.1128125,3648.15234375,0.0,0.0,0.0,0.0,1455,1268.2951576490882
6,100,71,67.55,73.6,3441.9690290178573,3740.03515625,0.0,0.0,0.0,0.0,1104,1351.7166801838334
