Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,CPU,Memory,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,WatcherSamples,WatcherCPU_min,WatcherCPU_q1,WatcherCPU_median,WatcherCPU_q3,WatcherCPU_max,WatcherMemoryKB_min,WatcherMemoryKB_q1,WatcherMemoryKB_median,WatcherMemoryKB_q3,WatcherMemoryKB_max
25,avg-run,10000,True,uniform,READ,1.4,45.6,55,11736511,4685735,4633836,389751,16,441,0,4,385024,735,22819,1915050810,32218366,1062942230,910962200,620714530,14528707,12100585998305,14396179453,1837827538,37297768,1,0,0,0,0,19653,5088.281687274208,100000,190.84731,117,21039,376,454,100000,18,32.2,68.97500000000001,69.65,70.07499999999999,74.7,293552.0,1004048.0,1033584.0,1036452.0,1160040.0
26,extend,10000,True,zipfian,EXTEND,53.7,70.8,7677349,402438738,137702993,135812921,49321638,2601299,49134942,0,0,0,735,22837,1917009661,32222554,1063048349,911523294,620999447,14531692,12110723424695,14408481252,1838772233,37297768,0,0,0,0,1,309870,322.71597766805434,100000,3088.84723,384,177279,13359,23695,100000,297,31.1,50.6,52.1,52.5,60.8,197144.0,4708872.0,7229928.0,8109052.0,8335332.0
26,run,10000,True,uniform,READ,69.9,46.2,8207550,409081670,139754898,137842627,49322521,2601321,49135822,0,0,0,735,22838,1917243199,32245009,1063269164,911560295,621017213,14533461,12111279475657,14410568952,1840097124,37299466,1,0,0,0,0,25569,3910.985959560405,100000,249.67203,88,114495,555,735,100000,24,33.3,62.975,64.7,67.025,69.5,1025432.0,3010478.0,3099754.0,3113456.0,3123368.0
26,reference,10000,True,uniform,READ,1.4,46.2,15188,7894844,3274308,2634497,10119,1,0,0,0,0,735,22838,1917243248,32247509,1063269164,911561885,621017213,14533461,12111279475657,14410568952,1840097124,37299466,1,0,0,0,0,4461,22416.498542927595,100000,40.02284,25,14079,55,113,100000,4,32.5,45.625,52.15,54.675,55.8,94896.0,94992.0,95024.0,95024.0,95024.0
26,clean-run,10000,True,uniform,READ,1.4,46.4,53,4990959,1902503,1891534,186518,1,0,0,4,385024,735,22839,1917655595,32258006,1063269166,911601964,621097471,14533478,12111594304674,14410965705,1840098230,37323999,1,0,0,0,0,24019,4163.370664890295,100000,234.19486,81,56319,539,724,100000,23,47.6,62.25,63.1,63.8,65.1,731956.0,1089198.0,1105464.0,1111452.0,1380448.0
26,avg-run,10000,True,uniform,READ,1.4,46.4,55,12177589,4801421,4749522,396520,16,441,0,4,385024,735,22840,1917660531,32258033,1063343003,911639264,621097471,14533478,12111899131808,14411433498,1840098395,37323999,1,0,0,0,0,20717,4826.953709513926,100000,201.54038,120,16831,424,596,100000,19,35.8,66.3,68.6,69.6,80.7,352176.0,1050352.0,1080368.0,1082148.0,2049264.0
27,extend,10000,True,zipfian,EXTEND,54.1,73.5,8817183,427782936,147761531,145798561,53164472,2701365,52971050,0,0,0,735,22859,1919666061,32260809,1063633747,912417006,621401259,14539708,12122314594292,14423764506,1840702659,37323999,0,0,0,0,1,318652,313.8219750699823,100000,3176.64551,384,222719,13679,24399,100000,305,40.6,51.5,52.9,53.5,64.4,255664.0,4129344.0,6644980.0,8134152.0,8822752.0
27,run,10000,True,uniform,READ,1.4,48.5,9766168,435114014,149867525,147882356,53165355,2701387,52971932,0,0,0,735,22860,1919821756,32288914,1064083215,912481357,621437947,14548110,12122904584087,14426487845,1842239331,37327269,1,0,0,0,0,25361,3943.062182090612,100000,247.95358,91,58079,548,745,100000,24,36.6,68.175,68.75,69.4,71.8,1129412.0,2884616.0,2937302.0,2951058.0,2959512.0
27,reference,10000,True,uniform,READ,1.4,48.5,16883,8196029,3402672,2735830,10119,1,0,0,0,0,735,22860,1919821803,32291114,1064083215,912483014,621437947,14548110,12122904584137,14426487846,1842239331,37327269,1,0,0,0,0,4281,23359.0282644242,100000,37.90958,24,14199,55,113,100000,4,27.7,40.975,49.4,54.225,56.7,59312.0,59408.0,59440.0,59440.0,59440.0
27,clean-run,10000,True,uniform,READ,1.4,48.6,53,5034579,1951560,1940591,193249,1,0,0,4,385024,735,22861,1920235851,32295420,1064083216,912524490,621495999,14548153,12123230792704,14426899594,1842240325,37348198,1,0,0,0,0,23089,4331.06674173849,100000,225.20932,80,59551,516,699,100000,22,34.0,64.825,65.85,66.45,68.4,260172.0,471464.0,475188.0,482299.0,783920.0
27,avg-run,10000,True,uniform,READ,1.4,48.6,55,12192130,4863940,4812041,403251,16,441,0,4,385024,735,22862,1920241511,32295420,1064159660,912562927,621495999,14548153,12123545674642,14427368525,1842240489,37348198,1,0,0,0,0,20217,4946.332294603551,100000,196.55145,117,19839,398,581,100000,19,30.8,71.19999999999999,73.3,74.95,81.6,226224.0,453744.0,454324.0,454576.0,642104.0
28,extend,10000,True,zipfian,EXTEND,56.2,76.1,10676055,454156747,158071785,156035846,57102938,2801431,56902765,0,0,0,735,22881,1922078678,32320006,1064395255,913440031,621787333,14555241,12134210401758,14440009968,1842864448,37348198,0,0,0,0,1,312933,319.5572215138704,100000,3119.76764,395,172927,13799,24895,100000,300,28.8,52.4,54.3,54.7,62.3,187500.0,4101883.0,6692416.0,7651151.0,8557464.0
28,run,10000,True,uniform,READ,1.5,50.2,11781745,461287875,160284389,158226251,57103807,2801453,56903643,0,0,0,735,22882,1922258787,32349642,1064861600,913499022,621799851,14555344,12134825883611,14442779042,1844346474,37348198,1,0,0,0,0,25971,3850.44857725925,100000,253.82854,89,62079,530,723,100000,24,34.4,62.275,65.5,66.25,68.5,1072604.0,2789402.0,2864174.0,2872206.0,2883832.0
28,reference,10000,True,uniform,READ,1.5,50.2,18578,8497214,3531036,2837163,10119,1,0,0,0,0,735,22882,1922258831,32351642,1064861600,913500640,621799851,14555344,12134825883661,14442779043,1844346474,37348198,1,0,0,0,0,4018,24888.00398208064,100000,35.5135,24,13415,51,96,100000,3,31.8,40.35,48.9,51.95,55.0,59696.0,59760.0,59824.0,59824.0,59824.0
28,clean-run,10000,True,uniform,READ,1.5,50.4,53,5070135,1977850,1966881,200004,1,0,0,4,385024,735,22883,1922706154,32362310,1064861601,913543569,621902772,14555365,12135163474886,14443205755,1844347581,37372077,1,0,0,0,0,21166,4724.5582538032695,100000,206.46115,77,58687,460,653,100000,20,34.0,69.9,71.4,72.625,74.9,295180.0,707627.0,720630.0,729508.0,754972.0
28,avg-run,10000,True,uniform,READ,1.5,50.4,55,12232197,4903649,4851750,410006,16,426,0,4,385024,735,22884,1922712287,32362310,1064939501,913582007,621902772,14555365,12135488298476,14443674668,1844347739,37372077,1,0,0,0,0,21158,4726.344645051518,100000,205.90646,115,16431,457,581,100000,20,28.5,55.3,58.650000000000006,64.875,68.1,252592.0,675024.0,693296.0,694534.0,881992.0
29,extend,10000,True,zipfian,EXTEND,57.4,76.8,12797890,481643505,169007812,166898987,61297803,2901497,61091021,0,0,0,735,22905,1924878761,32371713,1065094260,914546338,622206249,14560218,12146826414824,14457113393,1845011090,37372077,0,0,0,0,1,313730,318.74541803461574,100000,3127.75564,390,177663,14023,25167,100000,301,28.5,54.4,56.2,56.4,65.6,178912.0,5378276.0,7251824.0,8407832.0,8642148.0
29,run,10000,True,uniform,READ,1.5,50.9,13864911,490213118,171332008,169200984,61298500,2901519,61091746,0,0,0,735,22905,1924990624,32401465,1065661261,914600464,622206249,14560218,12147376769342,14460047801,1846384399,37372077,1,0,0,0,0,25486,3923.722828219415,100000,249.32001,93,87295,501,716,100000,24,34.4,69.65,71.85,72.325,74.0,824832.0,2525608.0,2566796.0,2574971.0,2584520.0
29,reference,10000,True,uniform,READ,1.5,50.9,20275,8798397,3659400,2938496,10119,1,0,0,0,0,735,22905,1924990672,32403865,1065661261,914602082,622206249,14560218,12147376769392,14460047802,1846384399,37372077,1,0,0,0,0,4328,23105.36044362292,100000,38.57975,24,13119,51,101,100000,4,31.1,44.825,51.2,53.375,54.5,59440.0,59440.0,59440.0,59440.0,59440.0
29,clean-run,10000,True,uniform,READ,1.5,50.9,53,5125854,2082422,2071453,206584,1,0,0,4,385024,735,22906,1925478305,32410766,1065661262,914646441,622318734,14560225,12147725539690,14460489065,1846385482,37408657,1,0,0,0,0,23521,4251.519918370817,100000,229.92827,83,66239,485,706,100000,22,49.0,60.75,64.05,65.6,66.3,450304.0,561057.0,569260.0,574930.0,598168.0
29,avg-run,10000,True,uniform,READ,1.5,50.9,55,12017208,5020788,4968889,416586,16,327,0,4,385024,735,22907,1925487126,32410766,1065753092,914697381,622318734,14560225,12148060880948,14460970381,1846385615,37408657,1,0,0,0,0,19119,5230.399079449762,100000,185.78171,117,16063,351,490,100000,18,34.0,68.725,70.85,72.05,76.1,263344.0,644304.0,651070.0,651084.0,1030520.0
30,extend,10000,True,zipfian,EXTEND,58.1,77.6,14981078,511115903,180211770,178030278,65567682,3001563,65354400,0,0,0,735,22928,1927720417,32420260,1065864547,915712079,622617216,14561785,12159643988456,14474618602,1847047430,37408657,0,0,0,0,1,312724,319.7707882989473,100000,3117.73152,395,74943,14151,25919,100000,300,31.8,53.8,56.1,56.3,64.4,178768.0,5350064.0,7885328.0,8488070.0,8763560.0
30,run,10000,True,uniform,READ,72.4,51.5,16084168,519756419,182553957,180349390,65568200,3001585,65354943,0,0,0,735,22929,1928012179,32455669,1066472813,915771445,622638387,14570827,12160296627816,14477628872,1848864197,37408657,1,0,0,0,0,25804,3875.3681599751976,100000,252.22339,93,63679,515,718,100000,24,36.6,69.05,70.05,70.42500000000001,71.2,1117760.0,2998404.0,3051638.0,3073320.0,3074472.0
30,reference,10000,True,uniform,READ,1.5,51.5,21972,9099580,3787764,3039829,10119,1,0,0,0,0,735,22929,1928012226,32457969,1066472813,915773073,622638387,14570827,12160296627816,14477628872,1848864197,37408657,1,0,0,0,0,4422,22614.20171867933,100000,39.4837,24,11231,53,82,100000,4,31.4,43.775,50.5,53.325,54.0,60592.0,60592.0,60592.0,60592.0,60592.0
30,clean-run,10000,True,uniform,READ,1.5,51.5,53,5178578,2167761,2156792,213056,1,0,0,4,385024,735,22930,1928351828,32466821,1066472814,915818815,622731797,14570858,12160656489662,14478084218,1848865187,37428961,1,0,0,0,0,22902,4366.43087939918,100000,223.79334,83,64991,470,668,100000,23,0.0,69.0,70.3,71.4,72.0,95792.0,1224642.0,1252320.0,1262368.0,1627440.0
30,avg-run,10000,True,uniform,READ,1.5,51.5,55,12074699,5118537,5066638,423058,16,238,0,4,385024,735,22931,1928361197,32466822,1066566093,915869755,622731797,14570858,12161001608207,14478565445,1848865297,37428961,1,0,0,0,0,21489,4653.543673507376,100000,209.21511,134,20207,364,438,100000,20,35.4,65.25,67.1,68.5,71.1,367024.0,1296112.0,1361200.0,1366396.0,1669940.0
31,extend,10000,True,zipfian,EXTEND,57.7,61.2,17447905,542235436,191713976,189459178,69974348,3101640,69754559,0,0,0,735,22953,1930494105,32470298,1066830720,916948472,623052100,14581993,12173174836658,14493073109,1849830569,37428961,0,0,0,0,1,339132,294.8704339313306,100000,3381.21469,388,615935,14743,26927,100000,326,35.1,55.025,55.3,55.4,60.7,208496.0,5015571.0,8078308.0,8604855.0,8852472.0
31,run,10000,True,uniform,READ,70.8,51.7,18440740,550009910,194122769,191845772,69974689,3101662,69754915,0,0,0,735,22954,1930769149,32501781,1067617552,917004425,623087462,14591234,12173746976984,14495769368,1851481659,37428961,1,0,0,0,0,27455,3642.32380258605,100000,268.38909,90,81023,540,737,100000,26,33.7,69.525,70.8,73.125,74.6,821996.0,2809503.0,2855014.0,2873946.0,2876452.0
31,reference,10000,True,uniform,READ,1.6,51.7,23667,9400838,3917018,3141176,10119,1,0,0,0,0,735,22954,1930769200,32504281,1067617552,917006024,623087462,14591234,12173747001163,14495769545,1851481661,37428961,1,0,0,0,0,4673,21399.529210357374,100000,41.62088,24,19439,55,94,100000,4,29.2,42.025,48.4,50.925,52.2,80816.0,80912.0,80944.0,80944.0,80944.0
31,clean-run,10000,True,uniform,READ,1.6,51.7,53,5143288,2266437,2255471,219370,8,0,0,4,385024,735,22955,1931023178,32506503,1067617553,917053147,623165431,14591255,12174115090673,14496194706,1851482648,37438645,1,0,0,0,0,27609,3622.0073164547794,100000,271.05138,86,65727,542,728,100000,26,39.5,59.800000000000004,61.95,63.275,64.1,347336.0,699625.0,716074.0,724348.0,727612.0
31,avg-run,10000,True,uniform,READ,1.6,51.7,55,12043324,5228295,5176399,429383,12,0,0,4,385024,735,22956,1931032896,32506503,1067712214,917104086,623165431,14591255,12174469696008,14496675692,1851482699,37438645,1,0,0,0,0,22184,4507.753335737469,100000,216.17703,146,18591,370,437,100000,21,35.4,71.7,73.8,74.6,75.9,260656.0,769840.0,777392.0,777776.0,1041336.0
32,extend,10000,True,zipfian,EXTEND,53.9,51.7,19723165,573471489,203626344,201297566,74548581,3201728,74322336,0,0,0,735,22979,1933316270,32507241,1067993981,918147461,623497626,14602205,12187122462471,14511702477,1852468134,37438645,0,0,0,0,1,345954,289.0557704203449,100000,3449.75177,399,338431,15143,27679,100000,332,38.8,55.3,55.9,56.3,65.2,193900.0,5779012.0,8425880.0,8603956.0,8825720.0
32,run,10000,True,uniform,READ,1.6,52.2,20716984,581175322,206102946,203751970,74548710,3201739,74322466,0,0,0,735,22980,1933421363,32539431,1068893015,918201555,623548522,14611203,12187569418147,14514507780,1853598387,37438645,1,0,0,0,0,27342,3657.37692926633,100000,268.0745,104,67775,546,729,100000,26,33.7,66.675,69.05,69.275,70.6,1089688.0,2799890.0,2858934.0,2867925.0,2886524.0
32,reference,10000,True,uniform,READ,1.6,52.2,25350,9702181,4047162,3242537,10119,1,0,0,0,0,735,22980,1933421408,32541631,1068893015,918203145,623548522,14611203,12187569418147,14514507780,1853598387,37438645,1,0,0,0,0,4058,24642.681123706257,100000,35.82622,22,13631,48,98,100000,3,31.4,39.65,47.9,50.5,53.1,90416.0,90416.0,90416.0,90416.0,90416.0
32,clean-run,10000,True,uniform,READ,1.6,52.3,53,5179974,2300023,2289057,225860,1,0,0,4,385024,735,22981,1933837044,32547655,1068893016,918251726,623608809,14611236,12187948777787,14514945971,1853599374,37468313,1,0,0,0,0,24472,4086.302713305002,100000,239.49468,88,72767,482,700,100000,23,37.0,65.2,67.0,68.69999999999999,70.5,332480.0,901080.0,918048.0,936422.0,970132.0
32,avg-run,10000,True,uniform,READ,1.6,52.3,55,12084943,5274861,5222965,435873,5,0,0,4,385024,735,22982,1933846857,32547655,1068989199,918302665,623608809,14611236,12188313360949,14515426957,1853599421,37468313,1,0,0,0,0,22765,4392.708104546453,100000,221.79658,148,20287,374,448,100000,21,34.4,70.4,71.2,72.3,75.6,287920.0,978224.0,985520.0,985904.0,1591608.0
33,extend,10000,True,zipfian,EXTEND,58.3,58.2,22095209,604797272,215735142,213334298,79184748,3301794,78952197,0,0,0,735,23005,1936087110,32553887,1069313399,919357681,623941935,14622390,12201163942231,14530690738,1854635011,37468313,0,0,0,0,1,354475,282.1073418435715,100000,3535.11901,392,217983,15615,28959,100000,340,41.7,56.0,56.6,57.1,63.9,209872.0,5097612.0,7792638.0,8602501.0,8837196.0
33,run,10000,True,uniform,READ,75.1,52.5,23232695,612636505,218311019,215887100,79184943,3301816,78952397,0,0,0,735,23006,1936201258,32586567,1070119968,919416629,623956668,14625382,12201717635289,14533505920,1855925668,37468313,1,0,0,0,0,27864,3588.860178007465,100000,272.80099,104,71615,561,786,100000,26,32.2,71.025,71.7,72.55,74.4,964288.0,3152056.0,3212688.0,3223068.0,3233448.0
33,reference,10000,True,uniform,READ,1.6,52.5,27059,10003425,4176416,3343884,10119,1,0,0,0,0,735,23006,1936201301,32588767,1070119968,919418247,623956668,14625382,12201717635289,14533505920,1855925668,37468313,1,0,0,0,0,4088,24461.83953033268,100000,36.05524,24,16215,51,94,100000,3,31.1,40.150000000000006,49.2,51.900000000000006,54.6,82224.0,82224.0,82224.0,82224.0,82224.0
33,clean-run,10000,True,uniform,READ,1.6,52.5,53,5212466,2304983,2294017,232189,1,0,0,4,385024,735,23007,1936623803,32597184,1070119969,919468286,624078186,14625402,12202108248383,14533956877,1855926655,37487920,1,0,0,0,0,26168,3821.4613268113726,100000,256.26489,90,73023,528,726,100000,25,35.9,63.4,67.0,67.8,69.1,296100.0,771320.0,778692.0,786540.0,829136.0
33,avg-run,10000,True,uniform,READ,1.6,52.5,55,12123195,5292479,5240583,442202,5,0,0,4,385024,735,23008,1936633687,32597184,1070217673,919519225,624078186,14625402,12202482823977,14534437863,1855926695,37487920,1,0,0,0,0,24106,4148.344810420642,100000,235.35334,159,17391,394,474,100000,23,36.6,70.2,70.9,72.2,74.7,251568.0,842480.0,848176.0,848944.0,1440696.0
34,extend,10000,True,zipfian,EXTEND,56.7,52.7,24633006,637220785,228419224,225944745,84055417,3401882,83816601,0,0,0,735,23032,1938920685,32604410,1070452639,920629404,624440700,14636969,12215980717618,14550341282,1856931224,37487920,0,0,0,0,1,373499,267.738333971443,100000,3724.46615,411,155903,16975,31343,100000,357,28.5,56.2,59.1,59.4,64.9,189420.0,4300616.0,8290836.0,8602884.0,8817812.0
34,run,10000,True,uniform,READ,75.4,53.0,25756836,645057207,231061523,228564846,84055483,3401893,83816672,0,0,0,735,23033,1938986235,32638718,1071507252,920687916,624440700,14636969,12216491168883,14553392003,1857967410,37488205,1,0,0,0,0,28350,3527.336860670194,100000,277.62634,102,79359,568,811,100000,27,35.5,73.65,75.3,77.94999999999999,79.8,887208.0,3029278.0,3097624.0,3107532.0,3111204.0
34,reference,10000,True,uniform,READ,1.6,53.0,28742,10304695,4305670,3445231,10119,1,0,0,0,0,735,23033,1938986281,32641018,1071507252,920689534,624440700,14636969,12216491168883,14553392003,1857967410,37488205,1,0,0,0,0,4195,23837.902264600714,100000,37.43375,22,14847,53,98,100000,4,32.5,45.625,51.9,54.5,56.6,74800.0,74800.0,74800.0,74800.0,74800.0
34,clean-run,10000,True,uniform,READ,1.6,53.0,53,5267226,2411619,2400653,238457,1,0,0,4,385024,735,23034,1939447757,32649712,1071507254,920741121,624590134,14636984,12216893050566,14553855606,1857968419,37505107,1,0,0,0,0,26900,3717.472118959108,100000,263.70512,93,77503,538,781,100000,25,34.4,68.1,68.9,69.5,70.7,375828.0,1212780.0,1242020.0,1250732.0,1255760.0
34,avg-run,10000,True,uniform,READ,1.6,53.0,55,12183146,5411652,5359756,448470,5,0,0,4,385024,735,23035,1939457501,32649712,1071606494,920792060,624590134,14636984,12217277606381,14554336590,1857968452,37505107,1,0,0,0,0,22836,4379.0506218251885,100000,222.86281,157,16719,376,459,100000,21,35.8,72.5,76.2,77.8,78.2,287536.0,1240240.0,1283248.0,1286064.0,1918264.0
35,extend,10000,True,zipfian,EXTEND,62.7,54.7,27154493,670004486,241341342,238793307,89008181,3501959,88763175,0,0,0,735,23060,1941765727,32656074,1071842521,921891247,624954938,14646022,12231067703759,14570490356,1858992381,37505107,0,0,0,0,1,379695,263.36928324049563,100000,3786.49038,413,415487,17263,32015,100000,364,6.5,56.2,59.0,59.2,64.9,172640.0,4301331.0,8236616.0,8601995.0,8842880.0
35,run,10000,True,uniform,READ,70.4,53.2,28324573,677914917,244011664,241440592,89008281,3501981,88763276,0,0,0,735,23061,1942083316,32699090,1072938555,921952023,624994578,14654644,12231745254466,14573603937,1860925592,37505107,1,0,0,0,0,31213,3203.793291256848,100000,305.8743,101,72127,599,829,100000,29,32.5,67.6,68.2,69.3,70.9,935000.0,3033264.0,3112844.0,3117776.0,3130840.0
35,reference,10000,True,uniform,READ,1.6,53.2,30437,10606099,4436704,3546606,10119,1,0,0,0,0,735,23061,1942083365,32701490,1072938555,921953613,624994578,14654644,12231745254466,14573603937,1860925592,37505107,1,0,0,0,0,4390,22779.04328018223,100000,39.3395,24,15183,53,94,100000,4,32.2,44.575,51.150000000000006,54.375,56.7,84016.0,84112.0,84144.0,84144.0,84144.0
35,clean-run,10000,True,uniform,READ,1.6,53.2,53,5303203,2434348,2423382,244637,1,0,0,4,385024,735,23062,1942369609,32706452,1072938556,922006702,625109725,14654658,12232158333394,14574079825,1860926579,37522003,1,0,0,0,0,27022,3700.6883280290135,100000,264.72709,97,73599,548,757,100000,25,29.6,65.8,67.6,67.9,69.1,307348.0,982276.0,1013984.0,1016164.0,1029760.0
35,avg-run,10000,True,uniform,READ,1.6,53.2,55,12224530,5446740,5394844,454650,5,0,0,4,385024,735,23063,1942379533,32706452,1073039373,922057641,625109725,14654658,12232552881757,14574560812,1860926612,37522003,1,0,0,0,0,23967,4172.40372178412,100000,233.92712,151,19631,395,478,100000,22,35.4,71.225,72.45,72.875,74.6,297648.0,992464.0,1007216.0,1008432.0,1144504.0
36,extend,10000,True,zipfian,EXTEND,59.8,62.9,29655896,703729092,254794279,252172991,94209865,3602036,93958888,0,0,0,735,23089,1944882219,32713289,1073503589,923263823,625480241,14671355,12246858400508,14591248682,1861832863,37522003,0,0,0,0,1,392418,254.83030849757148,100000,3913.93402,413,232319,17631,32703,100000,376,34.4,57.9,58.9,59.1,65.0,214336.0,5815319.0,8440220.0,8601760.0,8834180.0
36,run,10000,True,uniform,READ,72.4,53.4,31242616,711951147,257577611,254932372,94209939,3602058,93958964,0,0,0,735,23090,1945241385,32765983,1074780000,923357029,625531376,14679984,12247592187187,14594735736,1864095435,37522003,1,0,0,0,0,30793,3247.491312960738,100000,302.11219,103,79487,595,865,100000,29,32.9,67.7,68.5,69.9,71.4,895168.0,3033072.0,3105356.0,3113644.0,3126360.0
36,reference,10000,True,uniform,READ,1.7,53.4,32134,10907501,4567738,3647981,10119,1,0,0,0,0,735,23090,1945241385,32768383,1074780000,923358671,625531376,14679984,12247592187187,14594735736,1864095435,37522003,1,0,0,0,0,4324,23126.734505087883,100000,38.37381,24,12223,52,92,100000,4,31.1,42.575,49.5,53.275,55.3,60080.0,60176.0,60208.0,60208.0,60208.0
36,clean-run,10000,True,uniform,READ,1.7,53.4,53,5355192,2509326,2498360,250619,1,0,0,4,385024,735,23091,1945665804,32780784,1074780001,923413192,625670462,14680003,12248016471987,14595223612,1864096422,37534748,1,0,0,0,0,28081,3561.1267405006943,100000,275.09429,97,77759,567,815,100000,26,32.2,68.14999999999999,68.9,69.375,70.5,250780.0,583152.0,600252.0,610429.0,618692.0
36,avg-run,10000,True,uniform,READ,1.7,53.4,55,12278122,5533743,5481847,460632,5,0,0,4,385024,735,23092,1945674985,32780784,1074882372,923464131,625670462,14680003,12248420866855,14595702376,1864096455,37534748,1,0,0,0,0,23835,4195.510803440319,100000,232.48722,155,20399,395,476,100000,23,3.4,67.15,71.5,72.75,73.9,218352.0,571696.0,581808.0,582320.0,582320.0
37,extend,10000,True,zipfian,EXTEND,57.3,65.0,32853351,737357815,268433232,265737870,99445120,3702113,99188189,0,0,0,735,23118,1947943892,32785605,1075423853,924779257,626051787,14695623,12262862334512,14612422422,1864970417,37534748,0,0,0,0,1,409183,244.389429668388,100000,4081.46843,414,348415,17999,34079,100000,392,29.6,56.1,57.2,58.0,61.4,206852.0,5476447.0,6139076.0,8534653.0,8736108.0
37,run,10000,True,uniform,READ,71.6,53.5,34743644,745673558,271329521,268610207,99445178,3702135,99188248,0,0,0,735,23119,1948003981,32832613,1076501024,924867631,626165749,14703460,12263501558228,14616015720,1866555538,37534748,1,0,0,0,0,34097,2932.8093380649325,100000,334.94856,106,81407,628,890,100000,32,34.8,66.125,68.6,69.14999999999999,70.1,988072.0,3012642.0,3080226.0,3092237.0,3102708.0
37,reference,10000,True,uniform,READ,1.7,53.5,33845,11208889,4698772,3749356,10119,1,0,0,0,0,735,23119,1948003981,32835113,1076501024,924869274,626165749,14703460,12263501558228,14616015720,1866555538,37534748,1,0,0,0,0,4613,21677.86689789725,100000,41.26918,24,13975,57,108,100000,4,29.5,43.675,50.099999999999994,52.324999999999996,53.9,59440.0,59536.0,59568.0,59568.0,59568.0
37,clean-run,10000,True,uniform,READ,1.7,53.5,53,5501219,2534197,2523228,256631,18,0,0,4,385024,735,23120,1948475466,32845148,1076502345,924925324,626198903,14703466,12263940255906,14616568753,1866556528,37553757,1,0,0,0,0,28398,3521.374744700331,100000,278.62721,101,78207,582,827,100000,27,49.0,65.6,68.0,68.65,69.5,449608.0,588564.0,594148.0,603306.0,621400.0
37,avg-run,10000,True,uniform,READ,1.7,53.5,55,12434465,5570862,5518963,466633,33,28,0,4,385024,735,23121,1948484592,32845148,1076606311,924976264,626198903,14703466,12264354837621,14617049770,1866556568,37553757,1,0,0,0,0,24682,4051.535531966616,100000,241.03603,159,15943,396,476,100000,23,36.6,71.3,71.6,73.30000000000001,75.8,227632.0,559152.0,560176.0,560304.0,780016.0
38,extend,10000,True,zipfian,EXTEND,58.6,70.3,36328125,772144801,282604331,279835067,104886901,3802190,104624196,0,0,0,735,23148,1950951944,32854012,1076866294,926240637,626601666,14713124,12279392471820,14634453514,1867490979,37553757,0,0,0,0,1,409221,244.3667358224529,100000,4081.89127,406,504319,18415,35103,100000,392,39.5,55.5,58.0,58.6,62.6,209716.0,4302328.0,6983852.0,8413088.0,8822992.0
38,run,10000,True,uniform,READ,72.3,53.5,37935490,780573997,285562925,282769710,104886948,3802212,104624245,0,0,0,735,23149,1951054306,32901352,1078262668,926321836,626723606,14717521,12280002284989,14638136847,1868929871,37553757,1,0,0,0,0,33072,3023.705853894533,100000,325.20716,103,83199,653,877,100000,31,37.3,65.9,66.3,68.0,71.3,1035048.0,2872988.0,2955088.0,2961954.0,2970908.0
38,reference,10000,True,uniform,READ,1.8,53.5,35542,11510291,4829806,3850731,10119,1,0,0,0,0,735,23149,1951054306,32903652,1078262668,926323455,626723606,14717521,12280002284989,14638136847,1868929871,37553757,1,0,0,0,0,4308,23212.62766945218,100000,38.17882,24,13799,53,87,100000,4,29.5,44.05,52.0,55.45,56.5,59824.0,59824.0,59824.0,59824.0,59824.0
38,clean-run,10000,True,uniform,READ,1.8,53.5,53,5448112,2627016,2616050,262395,1,0,0,4,385024,735,23150,1951524427,32914053,1078318159,926381033,626756876,14717530,12280448947368,14638648296,1868930858,37566717,1,0,0,0,0,28163,3550.758086851543,100000,276.05848,97,114559,527,740,100000,27,28.5,67.9,69.0,69.8,71.1,252404.0,604768.0,612056.0,623142.0,651960.0
38,avg-run,10000,True,uniform,READ,1.8,53.5,55,12387002,5674925,5623029,472408,5,0,0,4,385024,735,23151,1951532706,32914053,1078423716,926431972,626756876,14717530,12280873453882,14639129285,1868930890,37566717,1,0,0,0,0,23766,4207.691660355129,100000,231.80848,161,17471,384,459,100000,22,33.6,69.75,71.4,72.3,73.6,209584.0,554448.0,555632.0,555696.0,690816.0
39,extend,10000,True,zipfian,EXTEND,59.8,59.3,39454987,808712698,297393385,294549585,110603066,3902278,110334685,0,0,0,735,23180,1954234647,32921416,1078799009,927759923,627162354,14735883,12296642721116,14657382539,1869896829,37566717,0,0,0,0,1,424468,235.58901966697132,100000,4235.07181,413,376063,19119,36159,100000,407,35.9,56.9,59.4,60.5,64.1,203428.0,4717894.0,8389024.0,8599546.0,8792332.0
