Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,CPU,Memory,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,WatcherSamples,WatcherCPU_min,WatcherCPU_q1,WatcherCPU_median,WatcherCPU_q3,WatcherCPU_max,WatcherMemoryKB_min,WatcherMemoryKB_q1,WatcherMemoryKB_median,WatcherMemoryKB_q3,WatcherMemoryKB_max
51,extend,10000,True,zipfian,EXTEND,62.9,77.1,95674538,1289820281,499680467,495942111,189478202,5103499,189149159,0,0,0,681,43673,497927475,562524413,6496776384,11861660987,1138983183,169608297,23430959215620,27587823518,3644402788,79984332,0,0,0,0,1,553179,180.77331207439184,100000,5522.01012,364,685055,25951,54015,100000,526,47.7,62.0,63.8,65.4,70.3,232780.0,5842032.0,8041246.0,8594075.0,8845696.0
51,run,10000,True,uniform,READ,91.0,53.9,98722642,1299118385,503344502,499582243,189478206,5103521,189149163,0,0,0,681,43675,498166755,562598081,6498824246,11861776733,1139119576,169621827,23431955929208,27593053311,3647453381,79984332,1,0,0,0,0,31843,3140.4076249097134,100000,313.6732,149,119743,449,1089,100000,30,23.5,82.17500000000001,86.15,87.875,89.0,635256.0,3086980.0,3176262.0,3182139.0,3261492.0
51,reference,10000,True,uniform,READ,2.0,53.9,57831,15430114,6555498,5168956,10119,1,0,0,0,0,681,43675,498166803,562600281,6498824246,11861778351,1139119576,169621827,23431955929208,27593053311,3647453381,79984332,1,0,0,0,0,4411,22670.596236681024,100000,39.17367,26,13383,54,112,100000,4,30.6,44.175000000000004,52.05,55.9,57.4,61124.0,61130.0,61132.0,61132.0,61132.0
51,clean-run,10000,True,uniform,READ,2.0,53.9,53,5927680,3286067,3275106,329025,1,0,0,0,0,681,43677,498493652,562609135,6498898562,11861854950,1139227549,169621843,23432546990675,27593698861,3647454413,79999996,1,0,0,0,0,28127,3555.3027340278027,100000,276.92464,134,120895,399,807,100000,26,40.6,86.2,88.9,89.875,90.4,341084.0,1022128.0,1052840.0,1063577.0,1073180.0
51,avg-run,10000,True,uniform,READ,2.0,53.9,55,13905685,7667296,7615405,639038,5,0,0,0,0,681,43678,498503017,562609135,6498971227,11861927597,1139283555,169624560,23433115029940,27594379577,3647454496,79999996,1,0,0,0,0,30327,3297.391763115376,100000,298.13394,251,21071,325,472,100000,28,36.5,86.925,90.4,91.85,92.6,257456.0,999605.0,1024360.0,1025628.0,1025952.0
52,extend,10000,True,zipfian,EXTEND,60.4,73.3,100867810,1333175081,518764302,514950763,196953649,5203620,196619637,0,0,0,681,43716,501312460,562617018,6500376173,11863926415,1139795095,169685393,23453816486495,27617594052,3648348836,79999996,0,0,0,0,1,580447,172.28101790516618,100000,5794.74311,363,786943,27999,55167,100000,552,42.3,61.1,63.7,67.1,74.5,204216.0,7088433.0,7227938.0,7403142.0,8688496.0
52,run,10000,True,uniform,READ,91.3,53.9,104978313,1343183261,522457515,518619619,196953653,5203642,196619641,0,0,0,681,43717,501700311,562683620,6502553659,11864045624,1139917008,169694034,23454913786766,27623179330,3651968087,79999996,1,0,0,0,0,31882,3136.5660874474625,100000,314.1191,149,126271,453,1117,100000,30,25.8,81.775,86.2,88.05,89.3,657888.0,2876259.0,2957938.0,2969535.0,2978548.0
52,reference,10000,True,uniform,READ,2.0,53.9,59570,15731839,6690982,5270401,10119,1,0,0,0,0,681,43717,501700361,562686020,6502553659,11864047242,1139917008,169694034,23454913786766,27623179330,3651968087,79999996,1,0,0,0,0,4445,22497.18785151856,100000,39.35175,26,15567,55,91,100000,4,28.0,42.925,50.0,53.125,56.2,60852.0,60912.0,60932.0,60932.0,60932.0
52,clean-run,10000,True,uniform,READ,2.0,53.9,53,5972389,3389846,3378885,333997,1,0,0,0,0,681,43719,502113827,562699125,6502629384,11864125250,1140099319,169694045,23455516565055,27623834898,3651969216,80014802,1,0,0,0,0,29444,3396.277679663089,100000,289.69682,136,123583,408,879,100000,28,30.3,84.2,88.0,89.225,90.2,264920.0,1056809.0,1081830.0,1092911.0,1119672.0
52,avg-run,10000,True,uniform,READ,2.0,53.9,55,13939788,7781019,7729128,644010,5,0,0,0,0,681,43720,502125314,562699125,6502702050,11864197898,1140156200,169696581,23456094174627,27624508593,3651969295,80014802,1,0,0,0,0,30730,3254.149040026033,100000,302.08211,256,18319,328,498,100000,29,35.1,86.8,90.4,91.8,92.6,246324.0,1006068.0,1031092.0,1032928.0,1033124.0
53,extend,10000,True,zipfian,EXTEND,59.8,75.6,107278882,1377496220,538061413,534170995,204518713,5303741,204179649,0,0,0,681,43758,504958442,562711358,6504030103,11866222501,1140691119,169737717,23477137307946,27648071311,3652930338,80014802,0,0,0,0,1,596373,167.68029404416365,100000,5954.38552,358,654335,27967,56863,100000,567,43.4,59.8,62.4,64.1,71.2,193436.0,7374682.0,7501924.0,7678806.0,8851792.0
53,run,10000,True,uniform,READ,91.2,53.9,111407154,1387644470,541722069,537806520,204518717,5303763,204179653,0,0,0,681,43760,505212944,562795938,6506241948,11866341868,1140851003,169749817,23478249519665,27653658269,3656511678,80014802,1,0,0,0,0,31159,3209.3456144292177,100000,306.69586,134,123647,447,1064,100000,29,25.5,81.8,86.0,88.0,89.1,662564.0,2929480.0,3003428.0,3027212.0,3039840.0
53,reference,10000,True,uniform,READ,2.0,53.9,61309,16033637,6827356,5371860,10119,1,0,0,0,0,681,43760,505212994,562798338,6506241948,11866343486,1140851003,169749817,23478249519665,27653658269,3656511678,80014802,1,0,0,0,0,4464,22401.433691756272,100000,39.82833,26,12695,51,93,100000,4,31.4,46.25,53.1,55.375,56.5,61336.0,61354.0,61360.0,61360.0,61360.0
53,clean-run,10000,True,uniform,READ,2.0,53.9,53,6001553,3448479,3437518,339049,1,0,0,0,0,681,43762,505557277,562806744,6506319116,11866422937,1140965100,169749841,23478862806731,27654324011,3656512724,80031788,1,0,0,0,0,29684,3368.818218568926,100000,292.03192,139,145023,412,873,100000,28,38.4,86.125,89.0,90.325,90.7,294388.0,1203328.0,1211806.0,1219955.0,1230328.0
53,avg-run,10000,True,uniform,READ,2.0,53.9,55,13894207,7849756,7797865,649062,5,0,0,0,0,681,43763,505571787,562806744,6506395353,11866499156,1141021179,169752356,23479451282328,27655012588,3656512789,80031788,1,0,0,0,0,31345,3190.3014834901896,100000,308.31942,257,22367,335,525,100000,29,34.0,86.6,90.1,91.5,92.2,232820.0,1140456.0,1185332.0,1188980.0,1189228.0
54,extend,10000,True,zipfian,EXTEND,62.6,75.1,113820082,1423254261,557670397,553704217,212254517,5403851,211910385,0,0,0,681,43802,508745658,562810411,6507281664,11868575107,1141542073,169786127,23501069950252,27679177314,3657565430,80031788,0,0,0,0,1,577635,173.1197036190674,100000,5766.64116,363,905215,28431,57407,100000,549,36.2,61.4,63.7,65.9,73.6,180804.0,6499640.0,7697860.0,8509584.0,8733856.0
54,run,10000,True,uniform,READ,87.7,53.9,117481557,1432693052,561496138,557504501,212254523,5403884,211910391,0,0,0,681,43804,508989850,562897054,6509289872,11868703671,1141685502,169797511,23502153452495,27684790517,3661123339,80031788,1,0,0,0,0,34567,2892.9325657418926,100000,341.12441,150,128063,551,1708,100000,32,30.1,68.175,78.1,82.85,85.3,708592.0,3268142.0,3400756.0,3417886.0,3498212.0
54,reference,10000,True,uniform,READ,2.0,53.9,63036,16335447,6963730,5473319,10119,1,0,0,0,0,681,43804,508989900,562899454,6509289872,11868705299,1141685502,169797511,23502153452495,27684790517,3661123339,80031788,1,0,0,0,0,4530,22075.05518763797,100000,40.27442,25,12983,55,89,100000,4,31.1,44.075,51.349999999999994,54.875,56.6,61420.0,61456.0,61468.0,61468.0,61468.0
54,clean-run,10000,True,uniform,READ,2.0,53.9,53,6019146,3462551,3451590,344119,1,0,0,0,0,681,43806,509346984,562908365,6509368515,11868786165,1141814827,169797529,23502777814911,27685466457,3661124383,80070818,1,0,0,0,0,30093,3323.0319343368888,100000,296.14708,143,126527,424,898,100000,28,35.1,85.05,88.4,89.64999999999999,90.2,314552.0,1417764.0,1453004.0,1458673.0,1543440.0
54,avg-run,10000,True,uniform,READ,2.0,53.9,55,13885495,7873967,7822076,654132,5,0,0,0,0,681,43807,509362661,562908365,6509444752,11868862384,1141871606,169799950,23503375425239,27686140600,3661124441,80070818,1,0,0,0,0,31489,3175.7121534504117,100000,309.83024,263,20623,334,497,100000,29,34.7,86.7,89.9,91.5,92.1,256120.0,1334072.0,1391340.0,1395512.0,1396012.0
55,extend,10000,True,zipfian,EXTEND,63.8,73.8,119867684,1469127518,577805879,573762410,220168029,5503983,219818729,0,0,0,681,43847,512607472,562910661,6510411699,11870986565,1142394652,169837317,23525508331061,27710785161,3662147690,80070818,0,0,0,0,1,578481,172.86652457038346,100000,5775.24102,362,575487,28415,58719,100000,550,44.5,63.8,66.1,69.7,76.7,203716.0,6965810.0,7473776.0,8555186.0,8850580.0
55,run,10000,True,uniform,READ,88.3,53.9,123723850,1478627104,581667557,577600197,220168033,5504005,219818733,0,0,0,681,43849,512874736,563000523,6512538844,11871114316,1142543552,169854030,23526638854604,27716602103,3665963062,80070818,1,0,0,0,0,34320,2913.7529137529136,100000,338.30997,155,129151,517,1573,100000,32,25.8,72.17500000000001,80.2,84.075,86.2,623560.0,3381949.0,3485988.0,3494296.0,3526628.0
55,reference,10000,True,uniform,READ,2.0,53.9,64775,16637172,7099214,5574764,10119,1,0,0,0,0,681,43849,512874784,563002723,6512538844,11871115952,1142543552,169854030,23526638854604,27716602103,3665963062,80070818,1,0,0,0,0,4310,23201.85614849188,100000,37.88334,27,13207,50,98,100000,4,29.5,43.675,51.349999999999994,54.775,56.2,62128.0,62140.0,62144.0,62144.0,62144.0
55,clean-run,10000,True,uniform,READ,2.0,53.9,53,6073271,3617914,3606953,349287,1,0,0,0,0,681,43851,513235578,563012517,6512618872,11871198236,1142684938,169854056,23527274460794,27717288429,3665964128,80085804,1,0,0,0,0,31332,3191.6251755393846,100000,308.9347,144,129727,426,943,100000,29,38.0,85.4,88.5,89.7,90.5,397252.0,1654996.0,1710496.0,1716416.0,1798068.0
55,avg-run,10000,True,uniform,READ,2.0,53.9,55,13961436,8039666,7987775,659299,5,0,0,0,0,681,43852,513253728,563012517,6512695109,11871274455,1142741605,169856249,23527882615621,27717972178,3665964183,80085804,1,0,0,0,0,31830,3141.690229343387,100000,313.34006,264,18319,340,520,100000,30,38.0,87.9,91.25,92.475,93.2,280524.0,1542091.0,1613238.0,1617988.0,1618404.0
56,extend,10000,True,zipfian,EXTEND,62.0,74.9,126198011,1515193546,598152026,594032595,228165518,5604104,227811027,0,0,0,681,43893,516364468,563021528,6513910490,11873422736,1143286085,169903128,23550321641401,27742903059,3667031049,80085804,0,0,0,0,1,602871,165.872964531384,100000,6019.39885,345,742911,29583,59519,100000,573,52.7,61.9,64.8,66.3,72.9,212192.0,7559500.0,7642704.0,8325864.0,8805704.0
56,run,10000,True,uniform,READ,90.7,53.9,130358358,1525061957,602030894,597885921,228165522,5604126,227811031,0,0,0,681,43895,516865251,563051463,6516078323,11873547757,1143537821,169920480,23551478677185,27748752572,3670852051,80085804,1,0,0,0,0,33457,2988.9111396718176,100000,330.04516,150,128639,495,1411,100000,31,39.1,79.2,84.6,87.19999999999999,88.6,1003000.0,3512048.0,3585920.0,3604742.0,3614664.0
56,reference,10000,True,uniform,READ,2.0,53.9,66514,16939043,7236478,5676237,10119,1,0,0,0,0,681,43895,516867691,563053863,6516078323,11873549406,1143537821,169920480,23551478677185,27748752572,3670852051,80085804,1,0,0,0,0,4307,23218.017181332714,100000,37.88754,26,15015,51,88,100000,4,29.5,44.275000000000006,52.400000000000006,56.2,58.0,62476.0,62494.0,62500.0,62500.0,62500.0
56,clean-run,10000,True,uniform,READ,2.0,53.9,53,6052028,3475406,3464445,354478,1,0,0,0,0,681,43897,517278270,563060125,6516159755,11873633016,1143610771,169920515,23552125170847,27749449296,3670853088,80102104,1,0,0,0,0,29701,3366.890003703579,100000,292.73904,143,129151,427,875,100000,28,40.6,85.5,88.19999999999999,89.525,90.3,388292.0,1647780.0,1714280.0,1726254.0,1773128.0
56,avg-run,10000,True,uniform,READ,95.2,53.9,55,13938631,7907540,7855649,664491,5,0,0,0,0,681,43898,517297590,563060125,6516235992,11873709236,1143665840,169922651,23552743192433,27750130811,3670853142,80102104,1,0,0,0,0,32229,3102.7956188525864,100000,316.98424,274,23471,344,531,100000,30,33.6,87.60000000000001,91.15,92.475,93.2,263384.0,1511840.0,1592406.0,1597744.0,1598408.0
57,extend,10000,True,zipfian,EXTEND,64.7,77.3,132990280,1563890038,618910451,614713602,236359148,5704214,235999241,0,0,0,681,43940,521292786,563062780,6516549047,11875922329,1144211990,169937225,23575918557023,27775926932,3672139715,80102104,0,0,0,0,1,581769,171.88953003683594,100000,5807.89557,387,588287,29471,61183,100000,553,40.6,64.1,67.4,70.3,76.6,211244.0,7306356.0,8594712.0,8598872.0,8844140.0
57,run,10000,True,uniform,READ,88.3,53.9,136090070,1573618037,622934441,618710661,236359154,5704247,235999247,0,0,0,681,43942,521756119,563159387,6519393462,11876044970,1144412361,169954334,23577034839203,27781635469,3675888719,80102104,1,0,0,0,0,36184,2763.65244306876,100000,357.08847,148,145279,551,1867,100000,34,33.3,70.0,79.44999999999999,83.625,86.2,914316.0,3412419.0,3502764.0,3513892.0,3523736.0
57,reference,10000,True,uniform,READ,2.0,53.9,68255,17240912,7373742,5777710,10119,1,0,0,0,0,681,43942,521763747,563161787,6519393462,11876046599,1144412361,169954334,23577034839203,27781635469,3675888719,80102104,1,0,0,0,0,4372,22872.827081427266,100000,38.64807,26,14871,54,92,100000,4,28.4,42.425,50.1,53.875,56.2,62496.0,62544.0,62560.0,62560.0,62560.0
57,clean-run,10000,True,uniform,READ,2.0,53.9,53,6107625,3635935,3624974,359894,1,0,0,0,0,681,43944,522010182,563172416,6519476327,11876131692,1144572446,169954359,23577692346088,27782343094,3675889740,80134697,1,0,0,0,0,31533,3171.2808803475723,100000,310.92175,143,147199,440,933,100000,29,30.6,84.7,88.5,90.1,90.8,328636.0,1830932.0,1903212.0,1909260.0,1969160.0
57,avg-run,10000,True,uniform,READ,95.2,53.9,55,13985481,8078901,8027010,669906,5,0,0,0,0,681,43945,522030527,563172416,6519552564,11876207911,1144629155,169956420,23578320024759,27783018861,3675889794,80134697,1,0,0,0,0,32514,3075.598203850649,100000,320.25798,275,19423,346,526,100000,30,36.5,87.9,91.2,92.45,93.1,286708.0,1640318.0,1723590.0,1731159.0,1731568.0
58,extend,10000,True,zipfian,EXTEND,63.9,75.7,138541676,1612219854,639898397,635623109,244592120,5804346,244226831,0,0,0,681,43987,525780037,563181510,6520095060,11878262344,1145184580,169975929,23601639381672,27808853679,3677122490,80134697,0,0,0,0,1,599903,166.69361546783398,100000,5989.41129,388,554495,29775,61663,100000,570,48.9,62.5,64.95,67.2,72.6,229160.0,6153488.0,8363460.0,8596895.0,8854660.0
58,run,10000,True,uniform,READ,87.3,53.9,142010995,1621868710,644011471,639711276,244592124,5804368,244226835,0,0,0,681,43989,526187976,563242412,6522589496,11878397618,1145332350,169987070,23602766280743,27814694469,3680945700,80134697,1,0,0,0,0,37652,2655.901412939552,100000,372.0004,153,142335,631,1738,100000,35,29.2,68.25,78.1,82.7,85.2,828836.0,3395324.0,3509024.0,3528426.0,3621928.0
58,reference,10000,True,uniform,READ,2.0,53.9,69996,17542781,7511006,5879183,10119,1,0,0,0,0,681,43989,526188025,563244912,6522589496,11878399263,1145332350,169987070,23602766280743,27814694469,3680945700,80134697,1,0,0,0,0,4504,22202.486678507998,100000,39.6979,23,14991,55,89,100000,4,27.2,43.475,50.75,53.5,56.2,61664.0,61724.0,61744.0,61744.0,61744.0
58,clean-run,10000,True,uniform,READ,92.8,53.9,53,6126837,3647762,3636801,365276,1,0,0,0,0,681,43991,526594766,563252907,6522673785,11878485775,1145523894,169987107,23603434922220,27815412885,3680946723,80150617,1,0,0,0,0,31411,3183.598102575531,100000,309.73558,146,133631,447,949,100000,29,39.3,85.2,88.7,90.2,90.8,352688.0,1869012.0,1935012.0,1948200.0,1967428.0
58,avg-run,10000,True,uniform,READ,95.3,53.9,55,14023100,8101491,8049600,675288,5,0,0,0,0,681,43992,526616738,563252907,6522750022,11878561995,1145579929,169989082,23604073040086,27816096294,3680946777,80150617,1,0,0,0,0,32937,3036.0992197225005,100000,324.11665,273,19039,350,531,100000,31,35.1,88.1,91.2,92.55,93.2,283524.0,1683822.0,1769828.0,1776804.0,1777508.0
59,extend,10000,True,zipfian,EXTEND,63.2,77.7,144687438,1661445132,661505806,657153508,253087167,5904467,252716473,0,0,0,681,44036,530516590,563260308,6523404045,11880851323,1146162749,170014725,23628207272255,27842778660,3682253889,80150617,0,0,0,0,1,623573,160.3661479890887,100000,6226.20992,384,548863,30671,62623,100000,593,48.9,61.9,64.6,66.8,75.1,180896.0,6974748.0,8452456.0,8597564.0,8838232.0
59,run,10000,True,uniform,READ,81.5,53.9,148315301,1671235480,665656670,661278757,253087171,5904489,252716477,0,0,0,681,44038,530841514,563342402,6526000090,11881007704,1146374767,170034854,23629367727304,27848754531,3686179209,80150617,1,0,0,0,0,40859,2447.4412002251647,100000,403.75146,170,138495,832,2647,100000,38,25.0,49.625,66.0,74.65,79.1,685304.0,3093686.0,3320810.0,3336118.0,3367192.0
59,reference,10000,True,uniform,READ,2.0,53.9,71737,17844650,7648270,5980656,10119,1,0,0,0,0,681,44038,530841565,563345002,6526000090,11881009367,1146374767,170034854,23629367727304,27848754531,3686179209,80150617,1,0,0,0,0,4623,21630.975556997622,100000,41.38799,26,12647,53,90,100000,4,32.5,44.425,50.849999999999994,53.775,55.2,61720.0,61738.0,61744.0,61744.0,61744.0
59,clean-run,10000,True,uniform,READ,2.0,53.9,53,6153625,3684688,3673647,370681,18,0,0,0,0,681,44040,531209470,563352494,6526085789,11881097277,1146481097,170034893,23630047937878,27849483781,3686180300,80188698,1,0,0,0,0,31679,3156.6652987783705,100000,312.47926,151,135551,453,940,100000,30,30.7,84.77499999999999,88.15,89.75,90.6,272168.0,1343237.0,1390942.0,1404831.0,1431436.0
59,avg-run,10000,True,uniform,READ,2.0,53.9,55,13737062,9349229,9297258,780694,22,0,0,0,0,681,44041,531241631,563352494,6526187312,11881198782,1146536250,170037450,23630710004291,27850377956,3686180353,80188698,1,0,0,0,0,33573,2978.583981175349,100000,330.64282,285,19407,358,525,100000,31,36.6,88.80000000000001,92.0,93.05,93.6,276292.0,1531674.0,1606076.0,1611136.0,1611452.0
60,extend,10000,True,zipfian,EXTEND,64.4,77.4,151051645,1711654650,683419903,678990856,261714050,6004588,261337925,0,0,0,681,44086,535364940,563355776,6526625099,11883529845,1147123257,170055284,23655263019373,27877495456,3687518964,80188698,0,0,0,0,1,617962,161.8222479699399,100000,6169.93844,383,573439,31519,64735,100000,588,50.0,63.3,66.9,70.025,78.6,169228.0,6100179.0,8591654.0,8597821.0,8847536.0
60,run,10000,True,uniform,READ,85.4,53.9,154542630,1721423736,687614868,683160302,261714056,6004621,261337931,0,0,0,681,44088,535792526,563405471,6529507028,11883676490,1147422771,170072753,23656425817995,27883547688,3691491402,80188698,1,0,0,0,0,39434,2535.8827407820663,100000,389.26254,171,141567,711,2235,100000,37,28.8,60.7,73.2,80.1,83.3,693744.0,3227236.0,3370228.0,3381456.0,3470768.0
60,reference,10000,True,uniform,READ,2.0,53.9,73494,18146576,7786424,6082143,10119,1,0,0,0,0,681,44088,535796250,563407871,6529507028,11883678132,1147422771,170072753,23656425817995,27883547688,3691491402,80188698,1,0,0,0,0,4335,23068.05074971165,100000,38.17276,27,14423,50,89,100000,4,29.5,44.875,52.05,54.575,56.0,61068.0,61068.0,61068.0,61068.0,61068.0
60,clean-run,10000,True,uniform,READ,2.0,53.9,53,6187443,3764898,3753937,376112,1,0,0,0,0,681,44090,536184973,563419090,6529594125,11883767452,1147508524,170072793,23657116773303,27884287848,3691492437,80206041,1,0,0,0,0,32420,3084.5157310302284,100000,319.82952,149,139903,454,991,100000,30,34.0,86.25,88.9,90.35000000000001,91.1,254912.0,1020723.0,1035020.0,1044749.0,1062592.0
60,avg-run,10000,True,uniform,READ,2.0,53.9,55,13752334,9440286,9388395,786125,5,0,0,0,0,681,44091,536218524,563419090,6529695648,11883868957,1147563654,170075137,23657788185832,27885171310,3691492488,80206041,1,0,0,0,0,34125,2930.4029304029305,100000,335.8283,285,19007,360,551,100000,32,32.2,87.625,91.25,92.55,93.3,219976.0,1152000.0,1194988.0,1197463.0,1197956.0
61,extend,10000,True,zipfian,EXTEND,63.9,74.4,157238356,1762200472,705725004,701218612,270511734,6104720,270130080,0,0,0,681,44137,540162551,563426426,6530453294,11886239474,1148161496,170111029,23682805264769,27912694560,3692767260,80206041,0,0,0,0,1,640829,156.0478692443694,100000,6398.65707,360,685567,32399,65343,100000,609,45.0,63.4,65.9,69.9,77.7,209432.0,6619200.0,7609092.0,8596272.0,8775572.0
61,run,10000,True,uniform,READ,88.8,53.9,161189756,1772053023,710029837,705497103,270511740,6104753,270130086,0,0,0,681,44139,540666705,563487307,6533137256,11886386530,1148469651,170130007,23684012169468,27918998502,3696902398,80206041,1,0,0,0,0,38478,2598.88767607464,100000,380.01455,169,142335,589,1663,100000,36,34.4,73.15,80.94999999999999,84.6,86.7,849576.0,3442706.0,3542664.0,3553274.0,3570568.0
61,reference,10000,True,uniform,READ,2.0,53.9,75237,18448589,7925468,6183644,10119,1,0,0,0,0,681,44139,540669782,563489707,6533137256,11886388186,1148469651,170130007,23684012169468,27918998502,3696902398,80206041,1,0,0,0,0,4227,23657.44026496333,100000,37.05318,27,15871,49,89,100000,4,27.2,42.725,51.25,55.325,57.5,61232.0,61256.0,61264.0,61264.0,61264.0
61,clean-run,10000,True,uniform,READ,2.0,53.9,53,6211505,3802336,3791375,381641,1,0,0,0,0,681,44141,541056939,563500899,6533225728,11886478860,1148545421,170130044,23684714314615,27919749753,3696903440,80223999,1,0,0,0,0,32514,3075.598203850649,100000,320.71174,151,153343,462,948,100000,30,36.6,86.85,89.9,90.9,91.3,297212.0,1123067.0,1142756.0,1149960.0,1158588.0
61,avg-run,10000,True,uniform,READ,2.0,53.9,55,13759912,9488796,9436905,791654,5,0,0,0,0,681,44142,541091085,563500899,6533327251,11886580365,1148601729,170132441,23685395160008,27920623598,3696903491,80223999,1,0,0,0,0,34372,2909.3448155475385,100000,338.45723,292,19103,366,534,100000,32,36.5,88.3,91.35,92.525,93.3,259144.0,1237724.0,1287842.0,1291884.0,1292224.0
62,extend,10000,True,zipfian,EXTEND,64.5,72.7,163931753,1812827068,728153779,723570077,279313590,6204852,278926417,0,0,0,681,44188,545008890,563509541,6534022107,11888955565,1149196854,170159961,23710484898461,27948110989,3698147983,80223999,0,0,0,0,1,633795,157.77972372770375,100000,6328.25954,373,523519,32143,66303,100000,603,41.9,63.9,66.3,70.7,75.9,208328.0,6234020.0,7341916.0,8595980.0,8861540.0
62,run,10000,True,uniform,READ,88.6,53.9,167948573,1822649310,732355704,727744546,279313596,6204885,278926423,0,0,0,681,44190,545485477,563566347,6536746389,11889102825,1149475015,170177835,23711693728791,27954474360,3702315519,80223999,1,0,0,0,0,37216,2687.016337059329,100000,367.14898,170,141439,606,1625,100000,35,31.5,72.5,80.2,84.19999999999999,86.5,830272.0,3498028.0,3615632.0,3625254.0,3631200.0
62,reference,10000,True,uniform,READ,2.0,53.9,76994,18750442,8062732,6285117,10119,1,0,0,0,0,681,44190,545485526,563568847,6536746389,11889104467,1149475015,170177835,23711693728791,27954474360,3702315519,80223999,1,0,0,0,0,4471,22366.360993066428,100000,39.37364,26,16527,51,87,100000,4,26.9,42.275,50.5,53.95,55.0,60312.0,60324.0,60328.0,60328.0,60328.0
62,clean-run,10000,True,uniform,READ,2.0,53.9,53,6253850,3912319,3901358,387160,8,0,0,0,0,681,44192,545903401,563580912,6536836248,11889196550,1149574380,170177878,23712406971068,27955236703,3702316554,80238378,1,0,0,0,0,33861,2953.250051681876,100000,333.35633,162,149247,469,971,100000,32,37.3,86.05,89.19999999999999,90.125,90.8,282644.0,1180215.0,1208788.0,1214739.0,1274784.0
62,avg-run,10000,True,uniform,READ,95.1,53.9,55,13829825,9609818,9557927,797173,12,0,0,0,0,681,44193,545939223,563580912,6536937771,11889298055,1149628953,170179916,23713098540210,27956122963,3702316606,80238378,1,0,0,0,0,34717,2880.4332171558603,100000,342.15562,294,22911,369,570,100000,32,36.5,87.7,91.15,92.42500000000001,93.1,239944.0,1282883.0,1340948.0,1346198.0,1346432.0
63,extend,10000,True,zipfian,EXTEND,63.7,76.2,170800616,1864815293,751117974,746453931,288431608,6304995,288038980,0,0,0,681,44241,550072143,563585496,6537735477,11891758901,1150248816,170216676,23739113246061,27984671956,3703668431,80238378,0,0,0,0,1,664431,150.50471757037224,100000,6634.1913,392,637951,33375,67455,100000,632,42.3,62.9,65.3,69.2,78.1,204084.0,7491776.0,8060722.0,8597359.0,8809764.0
63,run,10000,True,uniform,READ,92.5,53.9,174938305,1874829391,755366384,750675805,288431612,6305017,288038984,0,0,0,681,44243,550604951,563643748,6540568480,11891900228,1150585625,170234961,23740339703761,27991160552,3707924404,80238378,1,0,0,0,0,35728,2798.9252127183163,100000,351.74794,174,146431,518,1216,100000,33,32.5,84.5,87.7,89.6,90.5,743120.0,3390256.0,3484168.0,3498020.0,3534456.0
63,reference,10000,True,uniform,READ,2.0,53.9,78751,19052441,8201776,6386618,10119,1,0,0,0,0,681,44243,550610596,563646248,6540568480,11891901846,1150585625,170234961,23740339703761,27991160552,3707924404,80238378,1,0,0,0,0,4511,22168.033695411217,100000,40.06236,26,13159,55,93,100000,4,29.2,43.45,50.6,53.875,56.5,60832.0,60898.0,60920.0,60920.0,60920.0
63,clean-run,10000,True,uniform,READ,2.0,53.9,53,6289092,3983014,3972053,392615,1,0,0,0,0,681,44245,550973887,563652478,6540659704,11891995290,1150651300,170235008,23741064152874,27991933847,3707925451,80276102,1,0,0,0,0,34253,2919.452310746504,100000,338.02763,166,152447,472,988,100000,32,40.0,86.475,89.45,90.6,91.2,382696.0,1228417.0,1251342.0,1259210.0,1291248.0
63,avg-run,10000,True,uniform,READ,2.0,53.9,55,13849282,9691408,9639517,802628,5,0,0,0,0,681,44246,551010020,563652478,6540761227,11892096795,1150706537,170236913,23741765152552,27992810650,3707925502,80276102,1,0,0,0,0,37427,2671.867902850883,100000,368.99635,312,23919,396,597,100000,35,35.4,88.9,92.0,93.35,93.9,225224.0,1315638.0,1373968.0,1379156.0,1379424.0
64,extend,10000,True,zipfian,EXTEND,63.2,72.3,177744882,1916540456,774109059,769364767,297536818,6405127,297138567,0,0,0,681,44294,554866546,563658731,6541782216,11894552406,1151330897,170282713,23767798711283,28021205086,3709203275,80276102,0,0,0,0,1,673881,148.39415267680792,100000,6728.82131,393,664063,33311,68543,100000,641,47.8,62.7,64.5,68.6,75.6,213132.0,7156860.0,7251900.0,8594416.0,8861088.0
