DBName,Phase,Epoch,TimestampUnixMs,postgres_cpu_pct,postgres_rss_kb,mem_available_kb,mem_dirty_kb,mem_writeback_kb,disk_reads_s,disk_writes_s,disk_read_kb_s,disk_write_kb_s,disk_await_ms,disk_aqu_sz,disk_util_pct
ycsb,extend,3,1777544657312,16.8,431260,14715488,3988,0,0,0,0,0,0,0,0
ycsb,extend,3,1777544658613,16.9,440560,14704088,13624,0,0,0,0,0,0,0,0
ycsb,extend,3,1777544659916,16.9,448584,14703168,21388,48,0,0,0,0,0,0,0
ycsb,extend,3,1777544661228,17,458716,14689968,30980,0,0,0,0,0,0,0,0
ycsb,extend,3,1777544662528,17,466708,14676600,39464,24,0,0,0,0,0,0,0
ycsb,extend,3,1777544663840,17.1,476276,14667012,48252,8,0,0,0,0,0,0,0
ycsb,extend,3,1777544665143,17.1,485092,14653736,57848,108,0,0,0,0,0,0,0
ycsb,extend,3,1777544666446,17.3,499852,14638952,15048,236,0,0,0,0,0,0,0
ycsb,extend,3,1777544667759,17.3,509548,14629468,25280,0,0,0,0,0,0,0,0
ycsb,extend,3,1777544669070,17.4,517924,14622400,32884,8,0,0,0,0,0,0,0
ycsb,extend,3,1777544670370,28.5,698148,14594020,42496,0,0,0,0,0,0,0,0
ycsb,extend,3,1777544671671,31.7,1003112,14570252,51432,180,0,0,0,0,0,0,0
ycsb,extend,3,1777544672984,31.9,1037960,14560132,60264,152,0,0,0,0,0,0,0
ycsb,extend,3,1777544674288,27.7,1051336,14550808,71420,0,0,0,0,0,0,0,0
ycsb,extend,3,1777544675591,25.6,1064620,14539776,82332,8,0,0,0,0,0,0,0
ycsb,extend,3,1777544676893,24.3,1078208,14535416,91132,32,0,0,0,0,0,0,0
ycsb,extend,3,1777544678191,23.6,1089972,14524500,99888,8,0,0,0,0,0,0,0
ycsb,run,3,1777544681874,NULL,NULL,14695312,1016,0,0,0,0,0,0,0,0
ycsb,run,3,1777544683564,33.7,488752,14544960,1064,0,0,0,0,0,0,0,0
ycsb,run,3,1777544684927,43.7,510824,14542796,1100,0,0,0,0,0,0,0,0
ycsb,run,3,1777544686269,47.3,516720,14543544,1140,0,0,0,0,0,0,0,0
ycsb,run,3,1777544687602,49,517240,14556812,844,0,0,0,0,0,0,0,0
ycsb,run,3,1777544688942,50.5,516612,14559280,880,0,0,0,0,0,0,0,0
ycsb,run,3,1777544690291,51.3,516624,14557836,912,0,0,0,0,0,0,0,0
ycsb_unchange,reference,3,1777544692775,NULL,NULL,14743348,980,0,0,0,0,0,0,0,0
ycsb_unchange,reference,3,1777544694477,32.4,42396,14546180,984,0,0,0,0,0,0,0,0
ycsb_unchange,reference,3,1777544695892,42.6,42396,14545424,984,0,0,0,0,0,0,0,0
ycsb_unchange,reference,3,1777544697239,45.6,42396,14541024,980,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,3,1777544703188,NULL,NULL,14679600,77800,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,3,1777544704920,31.1,85912,14486348,77824,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,3,1777544706306,41.8,83624,14513828,77824,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,3,1777544707632,45.7,81304,14512640,77824,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,3,1777544708970,47.8,82828,14518880,77824,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,3,1777544710314,48.9,122412,14493792,77968,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,3,1777544711658,72.8,170808,14530188,77772,8,0,0,0,0,0,0,0
ycsb_backup,avg-run,3,1777544725212,NULL,NULL,14717228,51968,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,3,1777544726885,33.1,82416,14524960,51976,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,3,1777544728251,43.9,82480,14515868,51976,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,3,1777544729612,48.3,82480,14514440,51556,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,3,1777544730944,50.3,82480,14512244,51500,56,0,0,0,0,0,0,0
ycsb_backup,avg-run,3,1777544732282,51.7,82480,14526916,49140,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,3,1777544733637,52.4,82480,14535452,49132,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544734597,NULL,NULL,14729284,49144,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544736257,14,137320,14685436,49232,20,0,0,0,0,0,0,0
ycsb,extend,4,1777544737565,16.7,199860,14680500,49152,20,0,0,0,0,0,0,0
ycsb,extend,4,1777544738881,17.7,244216,14675052,49256,72,0,0,0,0,0,0,0
ycsb,extend,4,1777544740183,17.8,274976,14674888,49344,8,0,0,0,0,0,0,0
ycsb,extend,4,1777544741483,18.1,300092,14671728,49448,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544742784,18,319012,14670444,49532,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544744085,18.3,335172,14660616,49904,40,0,0,0,0,0,0,0
ycsb,extend,4,1777544745378,18.5,350064,14655320,50008,56,0,0,0,0,0,0,0
ycsb,extend,4,1777544746693,18.7,364520,14656720,50120,68,0,0,0,0,0,0,0
ycsb,extend,4,1777544747999,19,377064,14654556,1324,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544749294,19,387672,14648368,1436,8,0,0,0,0,0,0,0
ycsb,extend,4,1777544750593,19.1,396820,14641676,1548,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544751899,19.1,408512,14639724,1644,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544753201,19.1,417588,14627776,1768,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544754499,19.3,426916,14630636,1880,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544755809,19.4,435940,14620404,2008,120,0,0,0,0,0,0,0
ycsb,extend,4,1777544757113,19.5,444692,14614236,2112,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544758420,19.4,453196,14612460,2200,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544759714,19.3,460524,14606864,2312,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544761003,19.4,466604,14604704,2416,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544762305,19.4,471780,14603060,2536,48,0,0,0,0,0,0,0
ycsb,extend,4,1777544763608,19.3,476212,14601800,2756,280,0,0,0,0,0,0,0
ycsb,extend,4,1777544764902,19.4,480240,14598996,2752,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544766203,19.4,485376,14604476,2880,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544767501,19.4,490280,14597744,2976,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544768803,19.5,495344,14591756,368,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544770105,19.5,500336,14588280,488,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544771419,19.5,506464,14572148,644,48,0,0,0,0,0,0,0
ycsb,extend,4,1777544772727,19.7,510552,14587004,1172,64,0,0,0,0,0,0,0
ycsb,extend,4,1777544774035,19.7,515532,14585752,1032,232,0,0,0,0,0,0,0
ycsb,extend,4,1777544775333,19.7,523544,14591892,1164,44,0,0,0,0,0,0,0
ycsb,extend,4,1777544776640,19.7,530356,14599408,1304,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544777938,19.8,537712,14599840,1408,76,0,0,0,0,0,0,0
ycsb,extend,4,1777544779247,19.7,542764,14595640,1520,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544780549,19.7,548156,14610020,1640,40,0,0,0,0,0,0,0
ycsb,extend,4,1777544781849,19.7,553608,14605780,1764,32,0,0,0,0,0,0,0
ycsb,extend,4,1777544783145,19.7,558988,14606124,2244,156,0,0,0,0,0,0,0
ycsb,extend,4,1777544784442,19.7,563620,14599808,2024,76,0,0,0,0,0,0,0
ycsb,extend,4,1777544785741,19.7,568328,14594296,2120,8,0,0,0,0,0,0,0
ycsb,extend,4,1777544787036,19.8,573672,14591484,2264,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544788338,19.8,579048,14586884,2284,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544789631,19.8,583520,14584912,2516,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544790921,24.4,773008,14557764,2424,4,0,0,0,0,0,0,0
ycsb,extend,4,1777544792230,30.6,1133512,14549804,2556,8,0,0,0,0,0,0,0
ycsb,extend,4,1777544793541,32.7,1168216,14547872,3204,84,0,0,0,0,0,0,0
ycsb,extend,4,1777544794850,29.4,1176912,14532456,9852,24,0,0,0,0,0,0,0
ycsb,extend,4,1777544796330,27.5,1189564,14511368,19832,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544797632,27.9,1244412,14499936,26664,32,0,0,0,0,0,0,0
ycsb,extend,4,1777544798930,26.9,1244468,14491704,26388,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544800232,19.8,622224,14504128,24040,68,0,0,0,0,0,0,0
ycsb,extend,4,1777544801540,19.8,622360,14507064,24144,8,0,0,0,0,0,0,0
ycsb,extend,4,1777544802835,19.9,622484,14505652,24144,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544804142,19.9,622728,14507456,24212,56,0,0,0,0,0,0,0
ycsb,extend,4,1777544805448,19.9,622888,14505676,24528,4,0,0,0,0,0,0,0
ycsb,extend,4,1777544806747,19.9,622852,14510664,24460,112,0,0,0,0,0,0,0
ycsb,extend,4,1777544808050,19.9,622984,14509740,24604,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544809349,19.9,623132,14512868,24948,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544810649,19.9,623244,14505844,24884,8,0,0,0,0,0,0,0
ycsb,extend,4,1777544811954,19.9,623696,14504968,25140,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544813259,19.9,623480,14504328,25452,16,0,0,0,0,0,0,0
ycsb,extend,4,1777544814555,19.9,623588,14503936,25332,164,0,0,0,0,0,0,0
ycsb,extend,4,1777544815857,20,624080,14503412,24616,68,0,0,0,0,0,0,0
ycsb,extend,4,1777544817151,20,624144,14502972,24888,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544818446,20,624096,14500768,24912,88,0,0,0,0,0,0,0
ycsb,extend,4,1777544819741,20,624100,14500684,25136,8,0,0,0,0,0,0,0
ycsb,extend,4,1777544821041,20,624252,14494608,2060,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544822337,20,624404,14492904,2340,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544823637,20.1,624656,14491264,2388,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544824934,20.1,624656,14495352,2648,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544826236,20.1,624792,14495436,2852,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544827527,20.1,625348,14495544,2920,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544828841,20.1,625236,14493724,216,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544830138,20.1,625284,14494884,348,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544831439,20.2,625588,14494316,476,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544832734,20.2,625624,14494340,612,8,0,0,0,0,0,0,0
ycsb,extend,4,1777544834034,20.2,625536,14488144,740,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544835330,20.2,625656,14484928,1136,4,0,0,0,0,0,0,0
ycsb,extend,4,1777544836628,20.2,625776,14493456,1460,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544837925,20.2,626132,14491356,1308,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544839222,20.2,626240,14491376,1360,88,0,0,0,0,0,0,0
ycsb,extend,4,1777544840522,20.2,626612,14491492,1568,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544841828,20.3,626320,14490548,1724,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544843128,20.3,626608,14490872,2008,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544844432,20.3,626560,14492764,1792,128,0,0,0,0,0,0,0
ycsb,extend,4,1777544845732,20.3,626676,14492876,2032,372,0,0,0,0,0,0,0
ycsb,extend,4,1777544847035,20.3,626988,14488804,2216,52,0,0,0,0,0,0,0
ycsb,extend,4,1777544848335,20.3,627352,14503384,3540,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544849637,20.3,636504,14490832,13188,80,0,0,0,0,0,0,0
ycsb,extend,4,1777544850940,29.6,988616,14463540,6008,124,0,0,0,0,0,0,0
ycsb,extend,4,1777544852254,33.7,1251804,14440188,17500,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544853573,33.8,1284336,14432388,26452,116,0,0,0,0,0,0,0
ycsb,extend,4,1777544854873,30.4,1296904,14427324,36544,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544856354,28.4,1309888,14407724,47040,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544857666,27.1,1323228,14394520,58224,60,0,0,0,0,0,0,0
ycsb,extend,4,1777544858962,26.4,1335136,14381432,68596,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544860267,26.2,1365196,14372252,78304,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544861571,26.3,1419432,14363848,79868,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544862870,25.9,1419496,14394960,80068,264,0,0,0,0,0,0,0
ycsb,extend,4,1777544864176,20.5,727880,14391576,80292,0,0,0,0,0,0,0,0
ycsb,extend,4,1777544865473,20.5,728460,14390632,80396,92,0,0,0,0,0,0,0
ycsb,extend,4,1777544866769,20.5,728264,14390548,80288,144,0,0,0,0,0,0,0
ycsb,run,4,1777544869889,NULL,NULL,14586868,80880,0,0,0,0,0,0,0,0
ycsb,run,4,1777544871566,31,574768,14378228,80844,0,0,0,0,0,0,0,0
ycsb,run,4,1777544872932,42.8,629752,14390228,80920,0,0,0,0,0,0,0,0
ycsb,run,4,1777544874281,47.2,636768,14395016,81064,0,0,0,0,0,0,0,0
ycsb,run,4,1777544875618,49.5,638248,14398560,80956,0,0,0,0,0,0,0,0
ycsb,run,4,1777544876962,51.2,639900,14386232,81084,0,0,0,0,0,0,0,0
ycsb,run,4,1777544878300,52.1,638980,14397128,80988,0,0,0,0,0,0,0,0
ycsb,run,4,1777544879647,52.7,639880,14400368,81132,0,0,0,0,0,0,0,0
ycsb_unchange,reference,4,1777544882566,NULL,NULL,14591760,1828,0,0,0,0,0,0,0,0
ycsb_unchange,reference,4,1777544884252,31.1,42400,14384836,1968,0,0,0,0,0,0,0,0
ycsb_unchange,reference,4,1777544885621,41.1,42400,14380204,1820,0,0,0,0,0,0,0,0
ycsb_unchange,reference,4,1777544886970,45.5,42400,14392072,1900,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,4,1777544893887,NULL,NULL,14568820,99872,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,4,1777544895539,18.5,91108,14362124,99880,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,4,1777544896908,29.2,92696,14387904,99400,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,4,1777544898250,37,95144,14375048,99400,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,4,1777544899604,41.1,97548,14384400,99400,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,4,1777544900954,61.9,210120,14356076,98820,100,0,0,0,0,0,0,0
ycsb_backup,clean-run,4,1777544902307,45.1,96060,14388280,99232,56,0,0,0,0,0,0,0
ycsb_backup,clean-run,4,1777544903659,46.4,97872,14390068,99236,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,4,1777544918423,NULL,NULL,14565504,65264,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,4,1777544920088,32.4,98700,14366848,65280,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,4,1777544921435,43.5,98764,14364640,65280,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,4,1777544922788,47.8,98764,14359884,62864,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,4,1777544924123,49.7,98764,14369120,62864,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,4,1777544925451,50.8,98764,14370688,62864,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,4,1777544926780,51.8,98764,14376824,62856,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544928546,NULL,NULL,14566884,62704,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544930176,16.3,147364,14538344,62812,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544931484,19,209816,14535700,63136,20,0,0,0,0,0,0,0
ycsb,extend,5,1777544932783,19.8,252472,14528220,63076,140,0,0,0,0,0,0,0
ycsb,extend,5,1777544934086,21.1,284844,14511732,63220,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544935389,20.9,314956,14513056,63536,72,0,0,0,0,0,0,0
ycsb,extend,5,1777544936714,21.3,342320,14509164,63488,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544938034,21.7,366644,14509816,972,16,0,0,0,0,0,0,0
ycsb,extend,5,1777544939348,22.2,389136,14509212,1092,128,0,0,0,0,0,0,0
ycsb,extend,5,1777544940644,21.9,407852,14501380,1212,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544941951,22,427008,14495292,1536,32,0,0,0,0,0,0,0
ycsb,extend,5,1777544943253,21.9,440960,14488356,1468,112,0,0,0,0,0,0,0
ycsb,extend,5,1777544944553,22.2,458584,14489820,1800,32,0,0,0,0,0,0,0
ycsb,extend,5,1777544945856,22.2,472140,14487332,1936,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544947163,22.2,484604,14484908,2056,12,0,0,0,0,0,0,0
ycsb,extend,5,1777544948475,22.2,497640,14477792,2192,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544949780,22.2,509700,14475408,2132,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544951080,22.2,519356,14471340,2652,196,0,0,0,0,0,0,0
ycsb,extend,5,1777544952385,22.2,529016,14465860,2384,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544953685,22.3,540720,14463472,2524,152,0,0,0,0,0,0,0
ycsb,extend,5,1777544954983,22.4,551276,14465404,2856,52,0,0,0,0,0,0,0
ycsb,extend,5,1777544956277,22.5,560328,14460860,3016,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544957575,22.5,568236,14452700,2972,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544958868,22.5,575916,14452836,3108,56,0,0,0,0,0,0,0
ycsb,extend,5,1777544960171,22.6,584864,14428552,3268,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544961480,22.6,593772,14428692,3404,52,0,0,0,0,0,0,0
ycsb,extend,5,1777544962782,22.7,601960,14441100,4068,36,0,0,0,0,0,0,0
ycsb,extend,5,1777544964091,22.6,607932,14445416,1348,52,0,0,0,0,0,0,0
ycsb,extend,5,1777544965390,22.6,612864,14450420,872,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544966691,22.5,619484,14446844,744,8,0,0,0,0,0,0,0
ycsb,extend,5,1777544967994,22.6,625076,14443000,1008,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544969295,22.5,630488,14443188,1284,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544970595,22.6,637232,14447408,1292,8,0,0,0,0,0,0,0
ycsb,extend,5,1777544971893,22.5,642528,14450764,1696,16,0,0,0,0,0,0,0
ycsb,extend,5,1777544973195,22.5,647984,14449936,1804,76,0,0,0,0,0,0,0
ycsb,extend,5,1777544974501,22.5,653364,14450016,1556,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544975797,22.4,657828,14450188,1976,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544977104,22.5,663972,14450632,2192,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544978404,22.4,672596,14451236,2096,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544979717,22.5,680680,14451112,2064,44,0,0,0,0,0,0,0
ycsb,extend,5,1777544981020,32.6,1088260,14417328,2292,16,0,0,0,0,0,0,0
ycsb,extend,5,1777544982328,36,1344820,14413484,2504,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544983649,36.3,1385796,14404948,3020,16,0,0,0,0,0,0,0
ycsb,extend,5,1777544984948,32.9,1393756,14393244,3048,236,0,0,0,0,0,0,0
ycsb,extend,5,1777544986247,30.9,1402680,14389852,3488,32,0,0,0,0,0,0,0
ycsb,extend,5,1777544987550,29.8,1413028,14384856,3552,156,0,0,0,0,0,0,0
ycsb,extend,5,1777544988844,28.8,1420924,14386516,3776,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544990320,28.2,1435744,14377500,13368,68,0,0,0,0,0,0,0
ycsb,extend,5,1777544991614,28.1,1509524,14365252,25260,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544992916,28.1,1516988,14352424,26860,20,0,0,0,0,0,0,0
ycsb,extend,5,1777544994215,27.8,1516632,14349512,23540,212,0,0,0,0,0,0,0
ycsb,extend,5,1777544995510,22.7,757928,14368600,23832,0,0,0,0,0,0,0,0
ycsb,extend,5,1777544996831,22.8,758248,14368012,23840,188,0,0,0,0,0,0,0
ycsb,extend,5,1777544998127,22.8,758216,14361964,23732,144,0,0,0,0,0,0,0
ycsb,extend,5,1777544999427,22.8,758508,14356356,924,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545000728,22.8,758504,14350708,1024,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545002031,22.8,758776,14350856,964,108,0,0,0,0,0,0,0
ycsb,extend,5,1777545003331,22.8,758784,14351464,668,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545004637,22.8,758988,14347496,548,112,0,0,0,0,0,0,0
ycsb,extend,5,1777545005940,22.8,759312,14347048,684,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545007239,22.8,759784,14353324,1188,204,0,0,0,0,0,0,0
ycsb,extend,5,1777545008547,22.8,759500,14352516,1296,112,0,0,0,0,0,0,0
ycsb,extend,5,1777545009846,22.8,759504,14348148,1520,168,0,0,0,0,0,0,0
ycsb,extend,5,1777545011157,22.8,759788,14348284,1544,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545012460,22.8,759824,14346464,1644,52,0,0,0,0,0,0,0
ycsb,extend,5,1777545013761,22.8,759924,14349836,1708,24,0,0,0,0,0,0,0
ycsb,extend,5,1777545015065,22.8,760096,14346840,2032,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545016371,22.8,760360,14344968,2160,16,0,0,0,0,0,0,0
ycsb,extend,5,1777545017664,22.8,760456,14347896,2376,284,0,0,0,0,0,0,0
ycsb,extend,5,1777545018962,22.8,760912,14345884,2124,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545020270,22.8,760604,14345164,2328,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545021583,22.8,760740,14345284,2900,620,0,0,0,0,0,0,0
ycsb,extend,5,1777545022883,22.8,760892,14345456,2544,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545024182,22.8,761012,14343820,2732,60,0,0,0,0,0,0,0
ycsb,extend,5,1777545025482,22.8,761156,14344928,3384,20,0,0,0,0,0,0,0
ycsb,extend,5,1777545026781,22.8,761300,14342416,3236,128,0,0,0,0,0,0,0
ycsb,extend,5,1777545028075,22.9,762048,14342792,3420,24,0,0,0,0,0,0,0
ycsb,extend,5,1777545029374,22.9,761616,14339612,3500,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545030675,22.9,761760,14343252,704,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545031984,22.9,762036,14346720,672,120,0,0,0,0,0,0,0
ycsb,extend,5,1777545033273,22.9,762096,14342712,936,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545034579,23,762344,14340584,1276,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545035881,23,762512,14341380,1336,112,0,0,0,0,0,0,0
ycsb,extend,5,1777545037177,23,762488,14345144,1344,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545038473,23,762616,14342908,1380,148,0,0,0,0,0,0,0
ycsb,extend,5,1777545039775,23,762768,14342436,1320,100,0,0,0,0,0,0,0
ycsb,extend,5,1777545041078,36.5,1243104,14324504,1748,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545042387,36.2,1445120,14318664,7744,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545043686,37.1,1500776,14312952,21692,320,0,0,0,0,0,0,0
ycsb,extend,5,1777545044994,33.6,1517868,14291456,34212,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545046289,31.7,1533864,14280048,6128,152,0,0,0,0,0,0,0
ycsb,extend,5,1777545047585,30.3,1548896,14263988,19092,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545048885,29.5,1562352,14253132,30464,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545050359,28.8,1580912,14235704,45516,24,0,0,0,0,0,0,0
ycsb,extend,5,1777545051664,28.6,1597536,14225768,56644,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545052962,28.1,1612488,14214220,66720,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545054266,27.8,1645844,14198872,78476,36,0,0,0,0,0,0,0
ycsb,extend,5,1777545055570,27.6,1678156,14186604,90904,40,0,0,0,0,0,0,0
ycsb,extend,5,1777545056881,27.5,1720292,14175984,103772,8,0,0,0,0,0,0,0
ycsb,extend,5,1777545058183,27.3,1733064,14162408,115268,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545059482,27.1,1743276,14149068,125800,88,0,0,0,0,0,0,0
ycsb,extend,5,1777545060780,27,1754392,14133324,133428,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545062081,23.3,940396,14152608,133492,60,0,0,0,0,0,0,0
ycsb,extend,5,1777545063385,23.3,940628,14150532,133756,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545064692,23.3,940596,14151592,134016,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545065979,23.3,941268,14155956,134036,16,0,0,0,0,0,0,0
ycsb,extend,5,1777545067273,23.3,940972,14161456,134432,0,0,0,0,0,0,0,0
ycsb,extend,5,1777545068575,23.3,941224,14171292,134348,116,0,0,0,0,0,0,0
ycsb,extend,5,1777545069881,23.3,941120,14170568,134588,8,0,0,0,0,0,0,0
ycsb,extend,5,1777545071186,23.4,941272,14172028,134296,0,0,0,0,0,0,0,0
ycsb,run,5,1777545073781,NULL,NULL,14338160,135084,0,0,0,0,0,0,0,0
ycsb,run,5,1777545075496,31.3,690500,14144988,134968,0,0,0,0,0,0,0,0
ycsb,run,5,1777545076912,43.5,766844,14156520,2044,0,0,0,0,0,0,0,0
ycsb,run,5,1777545078231,47.4,779020,14168060,2188,0,0,0,0,0,0,0,0
ycsb,run,5,1777545079572,49.5,780360,14174624,2036,0,0,0,0,0,0,0,0
ycsb,run,5,1777545080907,50.7,780060,14182148,2472,0,0,0,0,0,0,0,0
ycsb,run,5,1777545082253,51.9,780264,14183424,2304,0,0,0,0,0,0,0,0
ycsb,run,5,1777545083577,52.6,782776,14178480,2496,0,0,0,0,0,0,0,0
ycsb,run,5,1777545084912,53.2,780124,14186020,2520,88,0,0,0,0,0,0,0
ycsb_unchange,reference,5,1777545087380,NULL,NULL,14361160,2572,0,0,0,0,0,0,0,0
ycsb_unchange,reference,5,1777545089081,30.4,42464,14159196,2492,0,0,0,0,0,0,0,0
ycsb_unchange,reference,5,1777545090454,42.4,42464,14158588,2604,0,0,0,0,0,0,0,0
ycsb_unchange,reference,5,1777545091790,45.7,42464,14161684,1188,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,5,1777545099715,NULL,NULL,14330068,121808,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,5,1777545101426,49.2,227944,14130752,121820,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,5,1777545102776,40,112860,14149392,122312,0,0,0,0,0,0,0,0
