run_name,epoch,phase,event,timestamp_unix_ms,timestamp_iso,record_count,operation_count,request_distribution,field_length,notes
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,vacuum,vacuum_start,1777545519461,2026-04-30T10:38:39+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,vacuum,vacuum_end,1777545520266,2026-04-30T10:38:40+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,run,run_start,1777545520560,2026-04-30T10:38:40+00:00,10000,100000,uniform,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,run,run_end,1777545535529,2026-04-30T10:38:55+00:00,10000,100000,uniform,100,db=ycsb exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,reference,reference_start,1777545536623,2026-04-30T10:38:56+00:00,10000,100000,uniform,100,db=ycsb_unchange
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,reference,reference_end,1777545542403,2026-04-30T10:39:02+00:00,10000,100000,uniform,100,db=ycsb_unchange exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,clean-run,clean-run_start,1777545553308,2026-04-30T10:39:13+00:00,10000,100000,uniform,100,db=ycsb_backup
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,clean-run,clean-run_end,1777545566741,2026-04-30T10:39:26+00:00,10000,100000,uniform,100,db=ycsb_backup exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,avg-run,avg-run_start,1777545580911,2026-04-30T10:39:40+00:00,10000,100000,uniform,100,db=ycsb_backup
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,avg-run,avg-run_end,1777545593448,2026-04-30T10:39:53+00:00,10000,100000,uniform,100,db=ycsb_backup exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,extend,extend_start,1777545593670,2026-04-30T10:39:53+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,extend,extend_end,1777545762519,2026-04-30T10:42:42+00:00,10000,100000,zipfian,100,db=ycsb exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,vacuum,vacuum_start,1777545763359,2026-04-30T10:42:43+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,vacuum,vacuum_end,1777545764132,2026-04-30T10:42:44+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,run,run_start,1777545764425,2026-04-30T10:42:44+00:00,10000,100000,uniform,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,run,run_end,1777545780195,2026-04-30T10:43:00+00:00,10000,100000,uniform,100,db=ycsb exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,reference,reference_start,1777545781289,2026-04-30T10:43:01+00:00,10000,100000,uniform,100,db=ycsb_unchange
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,reference,reference_end,1777545786847,2026-04-30T10:43:06+00:00,10000,100000,uniform,100,db=ycsb_unchange exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,clean-run,clean-run_start,1777545795650,2026-04-30T10:43:15+00:00,10000,100000,uniform,100,db=ycsb_backup
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,clean-run,clean-run_end,1777545810188,2026-04-30T10:43:30+00:00,10000,100000,uniform,100,db=ycsb_backup exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,avg-run,avg-run_start,1777545824909,2026-04-30T10:43:44+00:00,10000,100000,uniform,100,db=ycsb_backup
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,avg-run,avg-run_end,1777545838215,2026-04-30T10:43:58+00:00,10000,100000,uniform,100,db=ycsb_backup exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,extend,extend_start,1777545838435,2026-04-30T10:43:58+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,extend,extend_end,1777546016821,2026-04-30T10:46:56+00:00,10000,100000,zipfian,100,db=ycsb exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,vacuum,vacuum_start,1777546017682,2026-04-30T10:46:57+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,vacuum,vacuum_end,1777546019513,2026-04-30T10:46:59+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,run,run_start,1777546019803,2026-04-30T10:46:59+00:00,10000,100000,uniform,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,run,run_end,1777546036956,2026-04-30T10:47:16+00:00,10000,100000,uniform,100,db=ycsb exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,reference,reference_start,1777546038079,2026-04-30T10:47:18+00:00,10000,100000,uniform,100,db=ycsb_unchange
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,reference,reference_end,1777546043564,2026-04-30T10:47:23+00:00,10000,100000,uniform,100,db=ycsb_unchange exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,clean-run,clean-run_start,1777546054482,2026-04-30T10:47:34+00:00,10000,100000,uniform,100,db=ycsb_backup
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,clean-run,clean-run_end,1777546070035,2026-04-30T10:47:50+00:00,10000,100000,uniform,100,db=ycsb_backup exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,avg-run,avg-run_start,1777546085096,2026-04-30T10:48:05+00:00,10000,100000,uniform,100,db=ycsb_backup
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,avg-run,avg-run_end,1777546099346,2026-04-30T10:48:19+00:00,10000,100000,uniform,100,db=ycsb_backup exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,extend,extend_start,1777546099568,2026-04-30T10:48:19+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,extend,extend_end,1777546285702,2026-04-30T10:51:25+00:00,10000,100000,zipfian,100,db=ycsb exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,vacuum,vacuum_start,1777546286605,2026-04-30T10:51:26+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,vacuum,vacuum_end,1777546288506,2026-04-30T10:51:28+00:00,10000,100000,zipfian,100,db=ycsb
